IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
9114,"Umulumendo, alesela panshi na ntambo shibili eshoakete.","Nakwata nefintu mumaboko yakwe, cipalile kuli abalemu tamba ",Uku ali uyu mulumendo nikucende kwama sports,Balelanga ama talanta yabo aba batata mucintu bwingi umuli ama laiti ayengi.,eya mukwai cilepala uyu umulumendo wine abalemutamba nabafula saana.
9115,Umulumendo Ali mumulu ne njinga yakwe. ,Apa ali nenjinga nipaci mushelemuko ukulanga efyo engacita nenjinga yakwe.,Uyu mulumendo ale moneka kwati bukali sana,"Sana fye, uku ali talieka kuli nomuntu umbi kunuma kumyakwe nasunsumana, ifwile euleya mukushelela uyu ngapwisha.",eya mukwai kabili cilepala kwati baleumfwa bwino ukushelela.
9116,"Umukashana naikala,elyo alebelanga buku yakwe. ",Kunuma yakwe kuli amenshi ayaleponena muka sungwa kamenshi .,Apa pancende pale moneka kwati pasuma sana ukulabelengela po.,Elo palemoneka tapaba abantu abengi eco ekalile afwile talefwaya icongo. ,eya mukwai uku kuncende kulemoneka bwino saana kuti kwawama ukwikalako ngauletontokanyapo ifintu ifisuma.
9117,"atubaiche, kanalume na kanakashi tuleyangala na tuma toys.",Apa bali baleangasha utulubi twa myotoka notu shitima.,Elyo aba mwaice naba temwa sana ukwangala notu ma toys.,Apabekele nabapasa notulibi twabo katwishi ukuli nabafyashi babo.,cilepala kwati nababasuminisha ukwangasha utuntu utu.
9118,Umulumendo natoloka mumulu na skate board yakwe.,Alelanga efyo engacita nayo pakushelemuka ,Cilemoneka kwati uyu mulumendo ali nabanani uku ali?,"Teti fishibikwe bwino, elo kuli abaice babili baleshimika pamulu, kutiyaba baice bakwe.","eya mukwai,kabili cilepala kwati naumfwa bwino saana apa ali."
9119,"umulumendo nomukashana balelandisana, elyo umulumendo Ali Nabotolo kuminwe yakwe.","Bonse balemoneka nensansa pafinso fyabo, kwati nakalimo kale bamonenepo elo bakuma apa.",Elyo uyu mulumendo ile botolo akwete lile moneka kwati lya ubulwa.,Nanomba libotolo yabwalwa iyi efyo bakwatishe insansa nabekata nomukasha kunuma yakuboko.,Elyo uyu mulumendo alemoneka kwati nakolwa saana.
9120,"Umulumendo naitoloka ukufuma pa bridge, nokuponela mumenshi.",Elo tali eka nabambi bali pamulu belelolela ukumona afike pamenshi.,Elyo uyu mulumendo uletolokela mumenshi tafyele insalu.,"Aweh nakalya, afwelefye akaputula elo mukalamba sana nabantu baletamba.",Katwishi finga uyu mulumendo uku tolekela mumenshi.
9121,Batata nabeminina balepanga icintu.,Aba batata naba fwala akoseta ka bulauni nama gilashi.,Bushe cilemoneka kwati aba batata balecinta ishi apa meminine,Cilemoneka balapanga utuntu ukubonfya utuma pulanga.,"Cishinka pantu tamapulanga tunono sana,cifyle kuliefyo balepanga.."
9122,cimotoka cama sport nacima mumulu.,"Panshi pamushili pali imyotoka ishifwile, nashititikana pamo. Bushe nici cimotoka calenga ?","Awe,ici cimotoka ciletoloka ifi fimyotoka fili panshi.",Yacimoneka kwati yacitoba. Abalensha bakali sana pantu nipamulu sana ili motoka iyi.,"Elyo iyi motoka yalifina saana, elyo ila butuka saana."
9123,Abakashana babili bali mucibansa baleteya ibola.,Apa bali aba umo alemoneka alefulukuta panshi cipalile naicena kukulu .,"Efyo cilemoneka kwati naicena,bola yaku molu balaicena sana.",Kunuma yabo kuli abantu abemekene katwishi efyo baletamba amolu yalelolesha kumbi.,cilemoneka kwati aba bantu kuli fimpi balecinta.
9124,Akaice kamwaume nakeminina  elyo kaleyangasha Ama toy.,Kali nensansa ukwangala nama toy. Umu kaleangalila nimu ncende yakwangalamo,Bushe uyu mwaice ale moneka kwati alibaba naani uku?,Afwile alinaba fyashi bakwe kabili nacepesha sana ukuba eka.,"Efyo cilepala kwati ali naba fyaishi, pantu teti abe eka."
9125,"Abakashana babili nabeminina, elyo umo aletinika phone, elyo umbi alekata icisote ca akaice kanalume, eko keminine pepi nabena.",Apa bemakene batatu balemoneka kwati balelolela abafyashi ukwisa basenda.  ,Cilemoneka kwati aba bantu baleya kwisa?.,Aba beleya kung'anda. Umwana umaice afwele insalu shaku skulu.,"Aya mukwayi efyo cilepala kwati baleya kung'anda, apa bali balelolela aba fyaishi baibo."
9126,"Imbwa naitoloka mumulu,  ilefwaya Ukusuma kantu elyo baiposele.",Uku iletoloka kuli icani icingi sana kwati nipa farm ikala .,Iyi imbwa kwati baleiyi funda efyo ku suma..,Noku konka ifintu ulubilo. Abengi abantu balitemwa ukwangala nembwa umusangoyu.,"Kuti caba cishinka ico,aba bantu bale temwa sana ukwangala be imbwa.."
9127,"Banamayo nabekala pa benchi, cilepala kwati baletontokanya.",Kumbali yabo kuli icakwenshamo umwana nomba ciloleshe kumbi,Cilemoneka kwati aba banamoyo kuli efyo balepita umo.,Elo fikulu sana pantu pacinso amafya nayalembwa.,Kwishi aba mamayo efyo balepinta mo pakuti balemoneka ifi..
9128,"Bashitata na akaice bali patupuna,elyo pa tebulo pali mbale ishakwata ifyakulya.",Pa fyakulya fili pa tebulo pali keke. Cifwile umwana akwana imyaka shibili ,Nshi aba bantu balesefya birthday ya mwana?,Ehe balesefya nabamupangila keke akanono bawishi balemupundila.,Cifwile uyu mwaice naufwa bwino saana uku sefya ubushiku afwalilwe
9129,Ibumba yabantu naiminina pa bridge balelosha amenshi nefiti fili mumbali yakamana.,Uku bali kuli ifimuti ifisuma ifingi sana.,bushe cilemoneka kwati iyi ibumba lyamabantu ileya ishi uku kucende?,"Ibumba iyi isile mukulolesha ifina fyapusana ifipalile isabi mumenshi, notoni mufimuti.",Iyi ibumba lyamabantu cilepala kwati iyishele ku tuya.
9130,"Bashitata nabeminina pamulu ya icintu balekulwa, elyo balelolesha pansi.",Panshi apa balelolesha pali umwaume umbi uwalupala balelanda nankwe.,Bushe cilemoneka kwati aba bantu bali kwisa uku?,Uku bali nikuncito. Cilemoneka alebombela pacikulwa icicine balimo.,Cilemoneka kwati bale landa pacikulwa ici cine
9131,"Bakafundisha balefunda, elyo nabalemba ifintu pa bodi.",Balesontapo ukulanga fyo balefunda. Kuntanshi yabo kuli aka tebulo nakakwata nama botolo yamenshi.,"Aya ama botolo ya menshi, cilemoneka kwati yaba kafundisha.","Ama board aya belelembapo pali yabili iyikulu kunuma, neinono kuntanshi.",Efyo kubele ama board yabili pakuti imo ngayaisula
9132,"Utubaice tuli mumpanga netufiti muminwe yabo, cilepala tulelolela ing'ombe shikelya.","Akamukashana kamo kali pantanshi kalenda keka kalemoneka nakafulwa, bafwile nabakabala.",Cilemoneka kwati aka kamukashana nakafulwa saana,Nakafwala nelaya lyabuta ilya yellow nemishishi takasakwile.,Cifwile fikulu sana fwacitika pakuti kafulwe sana
9133,banamayo nabekala mumotoka elyo balebelenga cilepala ca ilyashi ,Pambali baleipika pali ka stove ka gas. Pambali imbi pali utubale tubili utwa porridge.,Nishi ama bamayo balefwaya ukulya porridge.,Eya efyocipalile. Nomba imbale shili shibili aba tabali beka uku kuncende.,"Aya mukwayi, efyo cilepala pantu teti kube imbale ishi tatu."
9134,"Bashitata nabeminina, cilepala baleshitisha amawilo yamyotoka.",Kunuma yabo bashitata kuli nama tayela elo bashitisha ayo babonfyapo akale.,Apa pancende pale moneka kwati pakulusha ama tayila.,"Kunuma yabo batata, kumbali yama tayela kuli umupaipi wanenshi panshi.",Cilepala kwati apa pancende palacitika ifintu ifingi sana
9135,"Namayo aleyenda, elyo nafwala nekatambala kumutu yakwe.",Nafwala ifyakufwala ifingi ninshi nakukaba akasuba nakabala.,Cilemoneka kwati nshi uyu makashana afwalile insalu ingi.,Ifwile inshita acafuma pang'anda ninshi nakutalala akasuba takalafum.,"Aya mukwayi, pantu teti afwele ifingi inga akasuba kacifuma"
9136,"Bashitata babili nabeminina, elyo bamo nabekala ingoma muminwe yabo.","Bonse babili nabafwala ama gilashi, bamo yamenso elo bamo yamafasho. ",Bushe cilemoneka kwati aba bantu balecinta ishi apa?,Balelisha ingoma nokwimba ukutila abantau baba tambe.,Cilemoneka kwati aba bantu bala panga impiya abantu inga balebantaba
9137,"umulumendo naiminina, elyo nakwata amapepala lya ilyashi muminwe yakwe.","Uku ali umulumendo nikumaliketi abantau babili balenda, notuntemba tulemoneka.",uku kumaliketi kulemoneka kwati takwaba bize saana.,Aweh nakalya pantu takuli abantu abengi sana nangula ifyacitika ifingi.,"cishinka ico,uku kumaliketi takuli ifintu sana efyo kucinta"
9138,"Bashitata nabekala pa benchi, na plastic iyabuta epo bekele.",Batata balemoneka kuli ebo balelolela nangula bale tontonkanya ifingi sana.,Limbi aba batata kuli efyo balelolela efyo cilemoneka.,Cishinka ico. Pantanshi yamolu yabo pantu amabwe ayakulu ayengi naya cingilisha ama luba ayali pakati.,Cilemoneka kwati aba batata bale pita mufintu ifingu sana.
9139,"Bashitata nabeminina, elyo baikata intambo ya horse kuminwe yabo.","Batata balasunga ama horse, apabali pali yabili ayakulu sana.",Elyo aya ama horse yale moneka bwino saana.,"Efyo bafwele balemoneka ukutila basunga ama horse, akasote naci munyeletu.",Bafwile bala ufwamwino sana uku sunga amahorse.
9140,"Umulumendo Ali mucibansa, napanta bola elyo munankwe alelolesha.","Cilemoneka alebika penalty uyu,  imipantile shile pala shakufwaya ukulonga.",Bushe uyu mulumendo cilepala kwati ale fwaya kulonga kwisa,"Tafishibikwe bwino pantu kuli bola mumulu, munshi akakopo ",Limbi kuti aba balumendo baleyangala fye beka.
9141,"Bashitata nabalala pa bed, elyo cilepala baletamba TV.","Bali nensapato shabo pa bed apa bali, nasho insapato shalamba.",Cilepala kwati aba bantu bafiko sana.,Icibumba necipuna filemoneka fimo fine ifya butah fyonse.,Cilemoneka kwati aba batata limbi nabanaka sana ikomacifuma pakuti balale nesapato
9142,"Imyotoka shileyenda mumusebo, lulya imfula ikulu ileloka.",Abantu abengi nabafwata ama umbrella mu town umu baleya ukwapusana pusana.,Efyo aba bantu bakwatile ama umbrella kuli infula.,Mumusebo ulipanshi imyotoka shibili shilemoneka fimo fineh umulandu nashikwata color imo yine iya green.,Limbi ishi imyotoka ishikwete color imo ine shakushitisha.
9143,Bashitata nabekala pa benchi elyo pamulu yabo pali ifintu fyapala utunama twakupanga.,Utu utunama ma balloon ayatunama. Uku bali niku mall eko baleshitishila utu tuntu.,Cilepala kwati aba batata limbi balefya inshi? uku bali.,Sanafye pantu ifi efifwaya ukumoma abana. Apa pene bekele batata kuli banamayo babili abalenda.,Cilemoneka kwati aba batata balefya uku cinta utu tumaballon
9144,"Umukashana, naiminina nenkonto kumaboko yakwe.",Pacinso palemoneka ale angala nakwata nensansa.,Cikankala saana ukwangala nesansa,Pamulu yamutwe wamaice uyu pali akasuba naka musanika. ,"Aya mukwayi,kuli akasuba sana,nomba abaice tabonfya akasuba inga baleyangala."
9145,"Umulumendo na akaice kanakashi baleyenda, elyo mulumendo anyamuna ichola. ",Umwaice nankwe nakwata akacola akanono elo alensha nafimbi ifili pakantu kamawilo.,Bushe cilemoneka kwati uyu mwaice finshi filipaka mawilo.,Pali utubokoshi twa mpendwa shapusana pusana.,Limbi aba bantu macifuma bukushita ifintu kumaliketi.
9146,"Imbwa ilebutuka, elyo naisuma iciti kukanwa kwakwe.",Ilebutuka pakapinga ifwile itolelefye ici cintu mumulyango.,Bushe cile moneka kwati iyi imbwa ifumishe kwisa ici cintu.,Kuti yaba ifunishe mung'anda nangula pacishala kaili imbwa efyo shicita.,Kuti cabacishinga ico pantu imbwa shalitemwa sana ifwakutola
9147,Umulumendo naimanina elyo ali napushi pamolu yakwe.,"Umulumendo uyu kumutwe kwakwe nafwala akasote, pamulu abikapo icisote icakucampepo afwele.",Bushe uyu mulumendo cilepala kwati alefya kwisa?,Uyumulendo aleya muma stolo nangula kung'anda. Pushi akwete naifwala akasalu ka red mumukoshi.,Eylo uyu mulumendo ali temwa ka pushi kakwe kumwena fye efyo aka sendele.
9148,"Abantu bali mumulu, elyo Balepona ukuya panshi nefintu filefumya ichushi.",Aba bantu bafwile balefuma mundeke pantu eingaba fisha fye apo abali. Elo bali abengi apa baletoloka.,nomba abantu cilepala kwati baleya kwisa nagu bafuma kwisa?,"Bafuma mundeke, baleya panshi pamushili. Mumulu eumu balefuka icushi cama color. ","aya mukwayi,aba bantu cilemoneka kwati nabakwata efyo bacilacinta ngu kuli efyo balefwaya uku cinta"
9149,"Umulumendo na umukashana nabekala panshi, elyo ubushiku.",Aba babili nabalolesha ukwapusana. Umukashana alenwa namenshi kukabotolo.,Bushe cilemoneka kwati aba bantu balecinta ishi ubushiku.,Balekumana fye ukutila bashimike nokunwako amenshi pambali.,Cilemoneka kwati aba bantu bali mucitenwiko efyo bale ishishi ubushiku
9150,"Abalumendo balechofa injinga,  elyo abantu balebatamba.",Aya mangalo yakucofa injinga. Nabafwala ifimpompo nama gilashi kumenso.,Ifi fyakufwala fyakwicingilila limbi wapona.,Cishinka fwakui cingilila. Apa balecofa ulionse nafwala ifyakufwala ifyapusanako kumunakwe muma colors.,limbi aba mulumendo mali mumangalo yaku cofa injinga.
9151,"Abantu abengi baleyenda mumusebo, cilepala bali mu town.","Umu bali namwisula sana, nimu town icishinka, umwanakashi umo nafwala akaputula akepi sana.",Umu mu town cilemoneka kwati kwaliba bize sana.,Pamulu pali necipampa icikwete umuntu. Abalenda umukulu nomwaice nabekatana ukuboko.,Ici cipampa kwati cile landa ati mule kanta abaice pamusebo
9152,"abakashana babili bali parvati, elyo abantu abengi bali mumbali yabo.",Aba abaice baleshana. Intambi shabo shaliba ifyakushana sana.,Aya mukwayi cilepala kwati aba bantu baleshana ifya ntambi,Elo apa baleshanina ni pamusebo. Bafwile kuli eko baleya ukutila bemakane bashane.,Cilemoneka kwati aba bantu bakalashunguluka mubali yamusembo pakuti bantu balebantaba
9153,"Ibumba lyabantu batambasula aminwe,  elyo cilepala balecitila calimo.",Aba bantu balecita ifi ukuti bakopwe. Umulumendo kunuma eucitileko ifyapusanako namaboko yakwe.,Bushe uku bali kule moneka kwati nikwisa?,Cilepala muntu basambililamo fimo nangula emo bakumanina ukulanda pa fintu.,Apabemekene cilemoneka bemekene ukupanga icimuti namaboko yabo.
9154,"Bashitata nakaice nabeminina, elyo kunuma yabo kuli imyotoka.","Imyotoka shili kunuma kuli iyabuta neya fita, nayakwatako ukupalana panono.",Cilepala kwati aba batata naka mwaiche balelolela motoka.,Kunuma yabatata aba kuli akamwana akaume nakalolesha panshi necikumo mukanwa.,Aba batata nabafwala icampepo icafita napalembwa USA.
9155,Bashitata nabemya plastic elyo mukati mulemoneka icakuputulilako maplanga.,Batata umu balepita kumbali kumo kuli amayanda kumbi kuli imyotoka.,Cilemoneka kwati aba batata niba kapenta.,Bafwile pantu abantu abengi tabendafwe nefyaku putwilako kano balafibonfya .,Aka cola umuli icakupitwilako amaupulanga nacifina sana ninshi color yaciko yalibuta.    
9156,"Akaice kalebutusha imbwa ,elyo kali nensansa pamenso.",Elo balifye babili nembwa cipalile balebwekela kung'anda.,Aya mukwayi cilepala kwati baleya kung'anda.,Apa balebutuka nipanshila palapita sana nemyotoka umushila walishilika namawilo yamyotoka.,Eya mukwai iyiyine enshila babomfya nabenda pamakasa ngomwaice uyu ulebutuka.
9157,"Bashitata nabeminina balelisha banjo, elyo umulumendo umbi alelisha ma drum. ",Ifyakulisha apa bemekene palemoneka pali ifyakulisha ifingisana napesula nokwisula.,Bushe aba bantu cilemoneka kwati balelishisha kwisa uku?,Balemoneka balelisha ku cila. Naco icabushiku eapo ama laiti yalebasanika sana.,Aba batata balelisha kuntanshi nabongama sana bafwile balelisha bwino sana.
9158,"Abalumendo baleteya ibola netukonto, elyo abantu abengi balebatamba.","Naba kolongana pamo pene, bafwile balelwila ka bola eapa ba referee bale butukilako.","Aya mukwayi, cilepala kwati balelwila ka bola.",Umo ufwele ifya red umulumendo naimakana necaku teyelako nacimyafye mumulu.,Babili bambi abafwele ifya white nabashelela umo ukulu kumo nafukama.
9159,"Akaiche kanakashi kaikala pakapinga, elyo kaleyangasha amaluba.","Nakafwala nakatoloshi ka Jean ,notu sapato twa pink, naka top kafwele.",Cilemoneka kwati aka kamwaice kali fye keka.,Eya tapali nabambi apa. Utumi shishi twakwe tulemufimba nempumi.,Eh stylo bamubika iyamishishi iyi yine. Naimu wamina sana fye.
9160,"Abaice bali mucibansa, elyo cilepala nabanaka sana.",Sana sana uyu uli munsalu ya red naponya necimpompo kunuma.,Bushe cilemoneka kwati aba mwaiche baliyangala ama angalo nshi?,Aya mangalo ishina tayaishibika bwino. Efyo balebonfya cimo nefya hockey nomba ifi nafikwata ama neti pakati.,Limbi fyaku lobelako bola elo baiposela kumbi paka mwasepa abanenu.
9161,"imbwa yafita naitoloka mumulu, elyo naisuma cintu kukanwa kwake.",Ifi fintu isumine fyakwangasha. Apa ili kuli ebo ileangala nabo eba posele kuti itoloke ikata.,"Efyo cilepala, pantu iyi imbwa teti yangale yeka aya mwangalo.",Kumbali yancende ileangala imbwa pali umusebo nakapampa akalembwa ishina yamusebo.,Bafwile uku bali kwakwangalila eco umusebo ubelele mupepi sana nencende.
9162,"Abakashana baleteya ibola ya volleyball,  elyo abantu alebatamba.",Bola ibelele kubafwele ifya black elo aba mufya blue balelole ise kumbali yabo.,"Aya mukwayi, elyo cilemoneka kwati aba bantu naba temwa sana",Abekele pama bench nabafwala ifyakuteyelamo nabena. Bushe baleteya inshita imbi?,Eya baleteya inshita imbi kabili baba ngaba pwisha ebala tampa ukuteya.
9163,"Banamayo nakaice baleyenda mumusebo,elyo kuntanshi yabo kuli abantu baleyenda.",Umwana nabamu fwika akasote kaba rasta. Pakwenda alefwenya kunuma yakwe.,Limbi insalu afwele ilebaba pakuti alefwenya.,"Limbi. Babili abalenda capamo nabemya nefyola, umulumendo nakwatapo icikulu.",Kumbali yabo kulenda batata  nabafwala ama gilashi ayafita.
9164,"Bashitata nabafwala akasote, elyo bali nefintu muminwe.",Amolu yabo balemoneka kwati balefwaya ukupona nagula baleshana.,Limbi balefwaya uku pona pantu teti baleshana nefuti.,Kumbali yabatata abalepona kuli amaluba ayalemoneka bwino sana ayabuta ya blue na yellow.,Kumbi kuli umwaice umwaume ulenda eka nakontama napanshi pakwenda.
9165,Bashitata bali mu kitchen balepekanya ifyakula.,"Umu bali mulemoneka nimu kicini mwa restaurant, muli utuma mat utwingi.","Cishinka pantu ilingi bashitata,ematemwa ukwipika mu restaurant.",Efyakula balepekanya filemoneka bwino sana nomba kunuma yabo nakusapa sana.,Kuli ifisalu fya red ifingi bafwile balampa ukulonga ngabapwisha ukupekanya.
9166,Umulumendo alebeya bashitata imyefu.,Uku bali batata niku barbershop elo kunuma yamulumendo ulebeya kuli bambi abaume abemekene.,Aba baume abekele cilemoneka kwati nabena balebesha.,Uyu ulebeya imyenfu shabatata alemoneka umwaice sana. ,Takwata nemyenfu nankwe. Kunuma yabo kuli necipampa ca green.
9167,"mwanakashi na banamayo baleyenda mumusebo, cilepala kwati baleya mu shop.","Asabuba nakabala sana, bamayo nafwala amagilashi nechampepo bafula cili kumaboko.","aya mukwayi, efyo bafwalile ama gilashi mulandu waka waka suba",Umusebo uyu naukwata utupampa utwingi utwapusana twalisula pamusebo. ,Tumo tupampapa twamusebo elo tumbi tupampa twama stolo.
9168,"Abalumendo babili muma uniform nabeminina mumbali yamusebo, elyo imyotoka shilepita.",Utusote bafwele niba kapokola balakontolola imyotoka. Aba bafwele ifyafita nabasama akanwa bale aula.,Aba ba kapokola Bali moneka kwati nabeshiba sana efyo balecinta.,Kunuma yabo kuli ibumba yabantu abaleya ukwalekana lekana.,Kumbali yamusebo ukulenda abantu kuli ifipampa ifyapusana.
9169,"Abalumendo babili nabalala, elyo bekele patupuna, namukashana alelandishana namuntu .",Apa bekele pa itebulo iyikwete ifintu ifingi sana ifyakunmwa.,Bushe finshi fingalenga aba balumendo ukulala pe itebulo?,Kunaka kwingalenga limbi nabeka pa bus iyi inshita itali nangu tulofye twapa bus amanone.,Cipalile aba abalele bali pamo elo ebacanwa ifili pe tebulo.
9170,Umwana mulumendo nafwala magilashi yafita elyo alelolesha mumulu. ,Kumulu alelolesha pali icimuti nolupili ukumwena muma gilashi yakwe.,Efyo afwalile ama gilashi mulandu waka suba.,Eya cishinka. Uku bali nikwisa elo finshi balecita?,Ukubali nipanse kucibansa baletemba ifili pantanshi pabo nebumba. 
9171,"Banamayo nabekata umwana, elyo umwaice alelila.","Umubali muli ama toy ayengi, afwile anaka ukuangala nafyo nomba ekulila .",Nagu uyu mwaice talefya uku kwanagala nama toyi.,Kutiyaba nefyo pantu abana balashupa nokutendwa bwangu.,Afwile uyu alitendwa pantu umusowa wakwe ulemoneka ukulu.
9172,"Banamayo bali mumbali yamusebo, elyo balelolesha kumbali yamusebo.","Ukubali cipalile nipa skulu, abengi nabakwata utufyola.",Nshi aba banamoyo naba kasukulu?,Kuti baba nangula ficitikefye nabakwata utucola tepa sikulu. Icikulwa ici nacikulisha teti wishibe ngani mall nangula iskulu.,Cishinka ico nacikwata napakwingilila apengi teti wishibe. Panshi pali nemyotoka shitatu tashile enda.
9173,"Banamayo balepepa ifwaka,elyo baleicingilila kumpepo.",Aba bamayo nangu balepepa fwaka bakote sana. Uku bali kulemoneka nikumpanaga.,Aya mukwayi aba banamoyo bakote sana.,Balitula amatwi nabafwala na skiyo kumatwi.,Inkanda yakumaboko ilemoneka neyauma sana.
9174,"Abaice babili bali panjinga, elyo balemoneka bansansa sana.","Pabaice pali umwaume ulesunka injinga, umanakashi naikala pamulu aleunfwa amanoni.",Cilemoneka kwati uyu mulumendo alesambilisha umukashana injinga.,Kuti yaba. Ukulu kumo kulina panshi kumbi apakuchofela nabonfya amaka ayengi pakusunka.,"Kunuma yabo kuli neng'anda, ifwile eko bafumine nomba baleya kumangalo."
9175,Umuntu alipamulu ya ntambo elyo naikata ukubomfya amoolu yakwe.,Ishi intambo aliko shama laiti elo mumapili. Bushe finshi engalacita ?,Cilemoneka kwati uyu mulumendo alefya ukulugisha.,Nomba ukulungisha nomutwe kushi? Alamona shani? Uku kwine intambo shingi nefima poll.,Afwile acafwaya ukulungisha elo asama eulu nomba apilibuka umusango uyu.
9176,Abalumendo batatu baletamba umulumendo Ali pa skate board .,Uyu mulumendo ale shelela paka shimbi namolu naya pilinkana.,Nomba uyu mulumendo tayicene apa pakashimbi.,Nga apangafye mistake iyiliyonse apa kupona ninshi alaicena.,Abanankwe abaletamba nabekala napa mabwe bonse.
9177,Abalumendo babili baleselemuka ulupili kubomfya ma skate board. ,Aba bali pamangalo umo afwile awina umunankwe. Kunuma yabo kuli icipampa nacikwata namalembo.,Cilepala kwati uku bali takuli aba bantu balebantaba.,"Aweh nakalya, aya mangalo yaku pangana fye beka fye pabunabo.",Umu mumusebo bale shelela muli iloba nama bump ayengi sana.
9178,"Banamayo nabeminina balelanda pa microphone, elyo patebulo pali ama papli ma paper.",Nabafwala na suit. Bafwile efyo balelandapo fintu ifiyamano sana.,Cilemoneka kwati aba bamayo bali kwisa uku?,Uku bali kuntanshi yabantu kufyancito ekobale tungulula.,Elo balemoneka nabeshiba sana efyo balelandapo.
9179,"akaiche kali muci pipe, kalesheleleka kuya mumenshi.","Ici tacilemoneka ngacilya icamu menshi iyo, ici nicilya iciba kwati ning'anda. ",Bushe uyu mwaice alifye eka muli ici cintu?,Efyo cipalile pantu tapali umwaice naumbi apa ali. Nomba tasakaminwe ukulya nokwangala ?,Kuti asakaminwa pantu afwile alya elo atampa ukwangala.
9180,Abalumendo babili nabeminina elyo kunuma yabo kulemoneka abantu abengi sana.,Ilemoneka kwali icila ububushiku pantu eko bali kulemoneka kuntu baya abantu mukusefya.,Nishi aba balumendo babili tabali nayi ibumba?,Aweh ibumba iyi pali abantu abeshibene naba tabeshibene. Kufwile kuli ifilecitika teti beshinane bonse bafulisha.,Eya pantu nokwikala bekele ukwapusana pusana elyo basha incende pakati.
9181,"Umulumendo natoloka mumulu sana, cilepala aletoloka icintu.",Alelanga italanta lyakwe kubantu nafwala netoloshi yatulika kunshi ,Elyo cilemoneka kwati aba bantu naba temwa sana ukumutamba.,Pamenso umulumendo alemoneka uwatina ukutila kuti apona pabantu.,Eya pantu ngatenkana ifibi ninshi kupona.
9182,Abalumendo batatu bali mu shop balemona ifyakufwala.,Abali kuntanshi bafwile ebene bafyakufwala pantu ebalelangilila aba bambi ,Nshi aba balumendo bali shiba sana icinto.,Ishi insali balebalanga shaku bwinga? Pantu nashibeka sana.,"Aya mukwayi, ishi insalu shilemoneka kwati shakuwinga nangu kuma parties"
9183,Umulumendo naiminina pamulu yalupili elyo alelosha panshi.,"Panshi alelolesha pali amenshi, yalemoneka kamana elo kafwile kakulu.",Cilemoneka kwati uyu mulumendo alecita ishi uku kamana eka?,Icola akwete cilemoneka alepitana noku kwela ama pili. ,"kuti cabacishinga,ici cola cilepala kwati fyakukwelela impili"
9184,Abalumendo batatu baleteya game ya cricket mu cibansa.,"Bonse nabafwala insalu shabuta, umo nasunsu mana kunuma.",Cilemoneka kwati aba lumendo naba temwa sana,Cishinka balemoneka kwati baleunfwa bwino ukwanagala.,Cifwile nabantu balebatamba nakutemwa sana
9185,Imbwa shitatu shileyenda mu mfula yabuta.,"Akanono pambwa ishi nakafwala necakufwala ca green, elo namasako yakako nayapusana nembwa ishi shibili.",Bushe ishi imbwa shilemoneka kwati shafuma kwisa?,Shilemoneka kwati shafuma muku seya apa nomba shile bwekela eko bashi sungila.,Ishi imbwa shilemoneka kwati shali cengela sana pakuti shileyenda kwabula abashisunga.
9186,"Ibumba lyabantu naikala patupuna, balelya ifyakulya.",Ubushiku ubu pali isula apa pantu yonse ama tebulo naya kwata abantu.,Bushe cilemoneka kwati iyi ibumba lyamabantu nshi ilelila pamo.?,"Cilepala kwati nabafuma patali, elyo baletushako nakulya ifyakulya.","Eya mukwai, elyo cilepala insala yabacita ububi,  kumonafye efyo balelyela."
9187,"Umwaice nakwela pamulu, elyo alelolesha pa ma robot yapa musebo.",Uyu alemoneka umwaice uku lalungisha ama laiti aya. Nomba finshi alecita?,"kuti fyaba cishinka pakuti anine pamulu, nshi nalukisha.",Bushe cilepala kwati akwanisha ukulungisha ama robot aya umwaice uyu?,"awe, kumonelafye kumifwalile, cilepala teti akwanishe ukulungisha ama robot aya umwaice uyu."
9188,"Indeke ilepululuka pamulu yamapili, elyo ilefumwa ichushi cha red.",Iyi indeke ifwile ilepita pabushiku bwakusefya eco ikwatile powder ya red.,Limbi abaleyensha iyi ndeke balesefya.,"Eya mukwai, pantu telyonse indeke shifumya powder iya red, filya ilepululuka.","Cilepala pali fimo balesefya, elyo cilepala abantu abengi balelolesha efyo indeke iyi ileyenda mumulu."
9189,Abaice bali mucibansa baleteya ibola.,Umo umwaice naikatilila bola alebutuka nayo ,Bushe cilemoneka kwati uyu mwaice alifye eka uku?,"Aweh tali eka, kuli abali kunuma yakwe balemu pepeka. ",Elyo ibumba lyabantu iletamba panse pacibansa.
9190,"Ama soja yabili yaikala patupuna twafilema, elyo abalumendo babili baiminina kunuma yabo.","Bali abeke nabaicena. Umo kumukoshi nokuboko, umbi kwilinso nokuboko. Bushe finshi fyalenga ukuicena?",Cilemoneka kwati aba ma soja yalekukondo.,Eya eifi ifilonda bekwete nomba pamubili. Elo nabakwana nama cannula kumaboko. Ninshi bafumine kucipatala?,Efyo cipalile pantu bafikilila kucipata ukufuma kunkondo eco nakwatile ama cannula. 
