IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
3104,ndemona indeke iyikalamba Sana nayiminina mucibansa,Cipalile kwati nincende eko indeke shisendela nangu ukufisha abantu ebo ipupusha,elo palemoneka naba motoka abemanime mupepi nedeke iyi,Limbi abapupusha indeke ebene ba myotoka shiminine,Efyo chipalile kwati ebene ba ishi imyotoka
3105,aka kabulalo  kelomonekafye aka wama nganshi fintu bakapanga,Kulemoneka kwati kwaliba impili ishi kulu Sana kuncende iyi,na ine ninshimona impili ishi elo nabantu bale pitako napaka bulalo,Limbi pali ifisuma ifyaba kuncende iyi efyo abantu baya muka tambako,Ehe limbi kwaliba nokwakwangala ukwabana
3106,shitata uyu naikala panshi elo naipeteka nganshi,Katwishi nganimpepo aumfwile pakutila ayi peteka mumusango uyu nangu alelefye,chipalile kwati nakalimo epo alelefye uyu muntu ne cha kufimbana takwete,Olo pali umuntu alelolela pantu nimbonako ule ingila muchikulwa ashintilileko ulele,Limbi chishinka pali ewo ale lolela
3107,umwana uyu aleyangasha icha kutapwilako amenshi,Afwile pali umukulu uwayilenankwe uwale tapa amenshi nomba umwana ewalefwaya atape,nakuntu Ali umwana uyu kulemoneka aka mumana aka tumenahifye utunono,Ehe kamumana akanono kwati emo batapila amenshi abantu bekala uku,Elo kanono akamana katwishi ngataka kama
3108,uyu shitata Pali fintu alechita ifyapala amakwebo,katwishi nga miti aleshitisha kubantu baliko nangu nimukolwe ale shitisha,walungama alemoneka ne miti elo nabantu Bambi belelolesha mukatalamukila,Afwile uyu shikulu ni shing'anga waishibikwa sana kuncende iyi,Ehe echo nabantu balemu tambila muchipi chipi
3109,aba Bana nabakwela muli Chimo bonse,Bakwelele mucile bashungulusha elo nabomfwa bwino sana,elo nacho nachibutuka Sana nokwikatilila nabekatila,Ehe nabekatilila baletina ati limbi kuti caba sukusa,Kuti chabasukusa chishinka pantu chalibutwike sana
3110,aba Bantu chapala kwati nakalimo nabakumana mukulashanya,Abengi balelolesha panshi katwishi ngapali efyo bale tamba,ine ndemona kwati Pali amangalo bale chinfyanya elo Bambi bale tamba,Ehe kwati Pali abale cimfyanya ubwangalo ebo abantu bonse bale tamba,Bufwile ubwangalo bwalipo abantu balibu temwa sana pakuti baye mukutamba
3111,iyi imbwa naitoloka mumulu ngashi,Ili kwati pali efyo yaletolokela mumulu,chilemoneka kwati Bali isambilisha ukutoloka Sana,"Ehe, elo kuntu ili imbwa kulemonekafye niku mpanga sana",Bafwile abene bambwa bekala kumpanga olo pa famu
3112,aka akandeke akanono chipalile kwati nakalimo nakafwa mumulu,Elo nacifulisha ichushi aka deke kale funya katwishi ngaka lepila mumulu,chilepala kwati nakalimo ilefwaya ukupya puntu ichushi ikwete nachifulisha,Ehe kafwile kali mubu sanso akadeke aka,Chali ichabipa nganifyo fyachitike kundeke iyi
3113,umo uyu shitata alipanchinga alechofa,Pancende ale cofela inginga palemoneka kwati nipa maketi,chachine walanda pantu ndemona ituka umo bashitisha ifyapala umu punga,Ehe pambi bale shitishapo ifyaku fwala batantike panse ya shopu,Limbi maketi yabelafye mupepi pepi
3114,namona chilumendo nefyola chapala nakalimo Pali kuntu alefuma mukutandala,uku kupalile kwati ni kuncende eko bakwelela indeke,elo nefyola akwete nifilya ifya bangeleshi ifyakwata notumawilo,Ehe afwile elo afikile uyumuntu ekoaile,Tapaliko nabaile muku mupokelela lintu aishile
3115,umuntu uyu nafukama mumusebo kwatinakalimo nibalya abalefwaya ukumupunka namotoka,Elo afukeme ubushiku kwatwishi ngacinshi calengele ati afukamine pakati kamusebo iyi inshita,limbi Kuli aba mukalifye mumichitile olo mumilandile yabo pantu umutu tetifye asale ukuyipaya,Elo nimupepifye nama ng'anda ali pantu yalemoneka,Afwile limbi palifye fimo alechita pakati kamusebo
3116,iyi impanga ili nefimuti infingi nganshi ifyalepa sana,Nawo shitata naiminina mumpanga iyi katwishi nga finshi alecitamo,chipalile kwati nakalimo shitata uyu Pali kuntu aleya pakupita mumpanga iyi,Olo aishile muku Mona ifimuti efyo engesa temako pabushiku bumo,Ehe kaili ifimuti fyanchito mubwingi sana
3117,iyi ichende yaba namayanda ayalepa elo ayatitikana,Ndemona kwati limbi fikulwa fyama mitini nangu ma ofesi yaba mufi kulwa ifi,nabantu abengi sana chipalile kwati balitemwa ukupitila muchipi nefikulwa ifi,Ehe bengi katwishi ngeko babombela abengi mupepifye nefi kulwa ifi,Nshimwenepo namotoka katwishi nga shipitila kumusebo umbi
3118,uyu chikashana nikemba wamanyimbo kuchintu bwingi,Nabo abantu ali nabo nabomfwa bwino sana balifye aba sekelela sekelela,uyu kemba limbi balimutemya abantu sana,Ehe balimutemwa elo balyumfwile bwino alebembila inyimbo pakashita aka,Kufwile kwali nabantu abaile muka tamba uyu wine kemba
3119,umumtu uyu nakwata ichinama ichikalamba ichifwile,Afwile ewa ipeye iyinkumba nomba alefwaya ambe ukuyi putula,nagula limbi abomba emo bashitisha ifyamanamamanama,Ehe kuti aba umubomfi uwobapela ukwipaya nangu ukuputula inama,Elo nokwipika limbi ewipika inama bepaya
3120,iyi ichende ilemoneka kwati nakalimo nimu chungulo,Ehe chungulo abalumendo nabo nabakwata kuminwe efyo basonteke mumulu ifyakile ulubuto ulwapusanapusana,chipalile kwati aba Bantu Pali fintu bale sefya chapamo,Ehe nangu bali mumpanga bali luba so bali asha amalubuto bakwete nokuya sonteka mumulu pakutila abantu abali ukutali beshibe ati kuli abantu aba lubile mumpanga,Kabili ulubuto bakwete lulakisha sana nganapa fitisha
3121,ichi ichikope chili nabantu babili abili mukati yanganda,Umo ali kwati alesuka imbale elo umbi aleshi longa umwikele ishinankwe,elo nakichini iyi yalikwata nefipe ifingi ngashi,Ehe fingi ifipe filimo epakwishibila ati iyi ing'anga ikalamo aba kashana,elo Limbi te aba beka bekalamo kwaliba nabambi abantu
3122,aba baiche chipalile nakalimo balekopa umbi nasansamina nokusansamina,"Ehe baleikopa abakashana babili, ukwete foni nayimyako namumulu lintu alekopa umunankwe",chilepala kwati Pali stilo imo iyo balefwa ukwesha ukukopelamo,Ehe elo limbi niba munyina aba abaiche,Katwishi naba bapele foni abaiche aba
3123,chilepala kwati nakalimo umuntu aleyangasha akabwa akanono,Nako akabwa naka  fuka kale lolesha ka bola akanono pantanshi yakako,nakabwa nako kelemonefye ukunaka pantu nakafunya ululimi panse,kafwile kali angala Sana panshita iyi,Ehe kalefwaya limbi noku tushako epo kali
3124,umwana uyu umunono naikata ichipyango ichikalamba sana,Afwile alefwaya bamumone kumukashana umukulu ati alishiba ukupyanga naena,elo umukashana ena nasunsumana alekusa ifisoso,Afwile ali dabwile efyo akamwana kaikete ichipyango icika cilile ubutali,elo Limbi akamwana kale kumbwa ngabale pyanga
3125,chilumendo umo uyu Ali muchilongoma umuli amatipa ayengi sana,Cipalile aleyabumba bwino amatipa pakuti bayabomfye kufyo bale kulila,limbi nakalimo palifintu balekula elo umu balefunyamo indaka,Ehe olo pali efyo bale pangilapo epo bale funya ama tipa,cinshinka Limbi Pali ifintu balefwaya uku kulilapo apa pancende
3126,abakashana aba nabafwala ifyapalana sana elo Bali napalimotoka,Bali kwati beshile muku kopwa ama foto pantanshi yamotoka,nagula limbi aba abakashana nibalya Bantu abachita ifittukusho pafitunshitushi ifyo abantu batemwa ukutamba,Nabo abantu bale batamba efyo balekopwa katwishi ngabalishibikwa Sana abakashana aba,"cishika,Bafwile balishibikwa sana kuchalo uku baishile"
3127,aba Bantu chipalile kwati babomba ichitbo yakwipika ifilyo,Ehe kwati pali efyo bale ipika olo ukupanga ifyalefuma mufi poto ifikulu,naku chikini Bali Kuli ifipe ifyalekanana,limbi bepikila ba kasukulu olo paliba efyo bapanga ifyakulya ifyaku shitisha abantu,Ehe pantu ifipotu fyakwipikila ifyakulya ifingi sana
3128,apa panchende Pali shitata uwikele panshi alebelenga nechipepala,Nako kuncende ekele kuli ukwa isuka elo nikumbali yachi mumana icikulu,chipalile kwati alefwaiaha akamwela akasuma Sana pakubelenga fintu alebelenga,Ehee elo kulemoneka kwati kunchende iyi abantu bala sambilako kumbali yamumana,Ehe pantu iloba lilemoneka ilisangwa kunchende ukwaba ifimana ifikulu
3129,chipalile kwatinakalimo namayo uyu alebutuka mumu sebo,Elo epo namayo alepita  paliba efyo bapangilapo katwishi nga cikulwa balekulilapo,chilemoneka kwatinakalimo abantu bachili balekula ichikulwa ichitali Sana mupepi,Ehe pantu ifi chingililwa babikile pambali yamusebo fyaku chingilila epobale bombela pakutila abantu bela pitapo,Elo chipalile kwati chikulwa chikulu echo balefwaya uku kulilapo
3130,abamawonda babili balechifyanya mumusebo,Umo uwa honda natangila kale mukwensha elo umo acili naiminina katwishi nganinshi alelolela,na umusebo balimo mulifye ama honda yeka yekafye bamotoka nabantu tamuli iyo,Ifwile iyi incende bayi bomfyeshya mukwensheshako imyangalo yama honda,Ehe pantu nomusebo wine ulemonekafye nama tayela yama honda
3131,shikulu Bantu nanakulu nabekala chapamo pakabumba akanono,Nabambi abantu abapusana pancende iyi nabekala mufipuna bale isha,elo bekele mupepi ne chimuti ichi kalaba sana kunuma yabo,Ifwile iyi incende bapangile ati yakwikalapo abantu nokwishya,Limbi noku lyafye abantu balalilapo pa nchende iyi efyo pale moneka
3132,iyi ichende ili nabantu abengi sana abelekakana lekana,Paliko naba kashana abayi pentele pamenso katwishi ngabale bikapo utusela,ndemona naine kwati nakalimo iyi chende ili notusela nagula ifisekesho,Olo Pali efyo balesefya ababantu ifyale fwaika ati bayipente kumenso,Ehe Limbi efyo chali nokuba pabushiku ubu
3133,umwana umono naiminina naba nyina nabasunsumana mucheni chakwe,uyu umwana umwaume nafwala mumatwi cilya icifwalako ba shing'anga ngabale fwaya ukumfwa ifyo umutima wamuntu ule tunta,chilepala kwati nakalimo banina ebalemupima uyu mwana ukutila beshibe ubumi bwakwe,Limbi uyu umwana alefwaya alebombela mufi patala ngakula,Ehe afwile ali temwa sana inchito ibomba abantu abamu fipatala
3134,shitata uyu alefisa inbao panshi yamotoka yakwe,Cipalile kwati alefwaya ukwamba ukulungisha imyotoka shilipo,ine ndemo limbi alefwasa iyi motoka ukutila balonge yimbi iyifwile Sana panuma,Ehe elo napancende kulemoneka ati shingi imyotoka shisangwamo,Limbi ni kampani iyikulu iyaba pa nchende iyi
3135,apa pachikope namona bashitata babili aba fwele ifyapalana sana,Ifyakufwala bafwele cilemoneka kwati aba babili bashitata nibalya aba langilila ababomfi ifyakucita ngapali inchito ilebombeka ifyapala muma kampani,naba Bantu belemonekafye kwati nibalya abombela mukukakanya intabo Isha malaiti,Ehe kuti baba pantu pancende bali paliko nentambo shama laiti ishingi,Ehe cishinka babika amalaiti aba abantu
3136,chilumendo alelanda palamya Intu ekete muminwe yakwe,Mu lumu ali mule monekafye ama buku nefi pepala batantika bwino bwino kucho bapopela kucibumba,chilepala kwati nakalimo li ofisi lyakwe muntu asangwa chilanshita,Ehe pantu nemifwalile ilelanga ngomuntu ubombela mu ofesi,Limbi asuka foni kubamu tumine ati Pali abale fwaya ukwingila mu ofesi
3137,imbwa iyi ilemoneka iyasangalala pakubutuka ulubilo,"Ili iya asama paku butuka, limbi naimona umuntu yaishiba eyo ilebutukila",efyo chipalile elo napantu ilebutukila pali nolunkoto pasuma sana.,Ifwile iyi imbwa yale butukila muchibansa,Ehe nimuchibansa yale butukila
3138,shitata uyu alekopa fimo kumo kunchende uku,"Kuncende ali kuli abantu abale pita, limbi uyu shitata ewu kopa pancende iyi",elo nakuntu elokopela Kuli abantu abengi sana teti wishibe nafintu alekopa uyu shitata,Afwile Pali ibuku alelemba ilefwayika ukubikamo ama foto,Olo pali abamwitile pakutila ese mukuba kopako
3139,umuntu uyu Ali nembwa  yakwe naikakilila nentambo,"Imbwa nayi kontamika umutwe panshi mufyani,ili kwati Pali efyo ilefwaya mufyani",nakuntu Bali Kuli ichani ichili nobumi ubusuma sana,limbi Pali akanama kapitile mufyani eko imbwa yalefwaya,Ehe pantu imbwa paku kontamika ifi umukoshi ninshi pali efyo ilefwaya
3140,banamayo balikunchenda ukulemoneka ukwabutuluka,Bali batatu bana mayo abeminine pelibwe elyo Bali kwati balefwaya uku toloka,bemakene pachilibwe ichikalamba sana aba batatu,Bafwile encende basalile ukwakwangalila,Olo baile muku kopwa ama ifi kope nangu muku fwayako ifintu fimo
3141,aba Bantu Pali chimo balelonga mumotoka iyiminine,Bali kwati pali ifishimbi bale fwaya ukwiminikila capamo pa nchlende iyi,limbi nifilya ifipepala ifya kubilishapo imbila kubantu abalepita mumusebo,Ehe elo fifwile fingi pakuti abantu bafule ngefi paku bika,cishinka elo Limbi fyali ifyafina pakufimya nokufi bika epo bale bika
3142,umwana uyu alemoneka uwadabwa Sana pamenso pakwe,Ehe nadabwa nabantu bamu palamine katwishi nganinshi baletota,elo futi alepala kwati nakalimo muntu bekete elo afukama aimya namaboko pamutwe,Olo pali ifintu fyaliko efyo baletamba abantu,Ehe pali ifyali kunchende uku pakuti abantu bakumane ngefi
3143,umukashana umo ale pekanisha bamo ifyakulya,Ehe ekete icibale icikulu apali utubale utunono utukwete ifyakulya ifyapusanana ifyakupekanisha abantu bekele muncende iyi,cilepala kwati echito abomba nokuisungilamo ubumi bwakwe uyu namayo,Ehe elo cipalile kwati bengi abantu beshile mukulya pancende iyi,Limbi balishibisha ukwipika ifyakulya panchende iyi
3144,iyetataye umwana uyu natulumuna amenso nganshi pakulolessha,Ali uwadabwa sana uyumwana katwishi ngani kamela iyamu dabwishe,chilepala napapa ukumo abali kuntashi yakwe Kuli ena limbi fintu efyo tabala kumonapo,Elo cakupapusha uyu umwana talalala pantu nabwila,Ehe pantu iyi inshita umwana afwile nalala aletusha
3145,umulumendo umo alesamba mulibemba umukalamba,Ehe naikata nakuminwe eco emishe icile moneka kwati lisabi lyamu menshi,nomuman uyu walikwata ameshi ayahuta bwino sana,"Ehe yalemoneka bwino amenshi alimo, bafwile abantu bakuncende iyi balasambamo sana",kuti basamba pantu tayale moneka ayafiko iyo
3146,abana banono nabatatama chapamo  apa pachikope,Ifyaku fwala bafwele balemoneka kwati abaiche balateya ubwangalo bwa kalati,elo bonse nabakaka Nama belt mumisana yabo ayafita bonse,Bafwile bale umfwikisha kuwale basambilisha kalati,Ehe bafwile balikwete kafundisha uwaku bafunda
3147,namayo eleikila mumotoka nafwala naka lilaya akepi nganshi,Nabo abantu balemu lolesha katwishi ngali shibikwa nangu pali efyo ale landa kubantu,aba balumendo balemonekafye nga bale kumbwa uyu namayo nafintu afwele,limbi pali efyo balinoku pokelela kuli uyu umukashana,Olo nikemba wanyimbo elo afikile mukwimba kunchende iyi
3148,icende pachikope apa ilemoneka naba Bantu aba Fula nganshi,"Ehe nabafula abantu, limbi pali emakwebo yali pancende iyi iyinga lenga abantu ukwishila capamo ngefi",elo kulemoneka nabakulilila Nama tenti umwa kupangila ama kwebo yabo aba bantu,Ehe bafwile fingi bakwete ifyaku shitisha,Elo bafwile bali panga impiya ishingi sana abale shitisha
3149,umwana uyu aleyangasha amenshi ayemakene mukashila,"Aleloleshako napanshi lintu aleyenda pamenshi, limbi natemwa ukunyanta mumenshi",chilepala ama chombo yantu afwele eyalelenga uyu mwana ukwangalila mumenshi aya,Ehe naishiba ati teti abombe echo ale angalilamo,elo futi Abana balomfwa bwino Sana ukwangalila mumenshi
3150,umuntu uyu uwasekelela ale angasha infuti iyalepa ngashi,Nayo imfuti ilefumya ama buleti necushi kwati limbi elo afumine mukuyi lishapo,ndemona nakalimo alikunchende kulya eko basambila ifyakulisha bamututila,"Ehe encende aliko, eco takufulile nabantu pantu kuti bapushila bamu shuta",Afwile limbi mushilika nokuba uyu muntu
3151,abantu abengi bale enda mumusebo elo Bambi nabemina,Ndemona abantu naba tantama mumulayini iyitali iyile paka ntemba apali kwati fyakulya baleshitisha,walandafye ichishinka chipalile kwati Pali ifyakushitiaha shitisha apa pa chende batatene,Elo bafwile balipa temwa apa abantu pakuti umulayini ulepe ngefi,Ehe limbi fyakulya bashitisha epo bale ipika bwino sana
3152,ndemona abantu aba fwele ifyafita bali mumenshi,Ehe bali abengi katwishi nga lisabi baleloba nangu pali ubwangalo bale teyela mumenshi,nabemba untu balimo mukalamba Sana namenshi ayengi sana,Ehe bafwile balisambilila bwino ifyakwangalila pachi mana ngefi,Kuti Limbi Pali efyo baile mukusendako pakamana
3153,aba Bantu baleteya ubwangalo bwakuminye balechimfyanya,Ubwangalo baleteya nibulya babomfya kwati tumuti ukula sesha akantu bateya,nabantu abengi baletamba ubu bwangalo aba Bantu bale teya,Ehe bafwile balibu temwa ubwangalo ubu pakuti bese mukutamba aba bantu,Elo bambi limbi baletele abana muku tamba
3154,ala iyi imbwa yalifita sana kumo nameso,"Ehe yalifita, ili kwati baleyi sambilisha ifyaku toloka",chilepala iyi imbwa bale isambilisha ifyakutoloka nagula uku butuka ulubilo,Limbi kukaba ubushiku bumo ebo imbwa shikala cimfyanya uku toloka nangu uku butuka,Ehe pantu teti bambefye ukula tolosha imbwa apashilingile
3155,shitata uyu chilemoneka kwati na ikata banjo yakwe iyikalamba sana,"Ehe yikalamba, afwile ala lishisha abantu iyi banjo ekete kuminwe",nagula tichapala palikuntu aletwala eko balefwaya uku ibomfyako mukwimba,"Ehe kuti caba, nomba cile pala ati ewu lisha banjo ekete",Ehe afwile emwine nokuba wachi banjo ichikulu ichi
3156,uyu shitata wikele panshi chipalile kwati napona mukulila sana.,Ehe alemoneka uwa bulanda sana elo umulumendo ufwele ifyakufwala fyabuta alemu koselesha,chachine walanda uyu muntu Ali nobulanda Sana chilepala napokelela amafya yamo,Limbi umulumendo ulemukoselesha alisa mwafwa noku mwafwa,Ehe pantu teti amushefye ififine ngapwishya ukumu koselesha
3157,ndemona abantu abengi kuncende iyapala icibansa,Aba abantu beshile mukutamba ubwangalo ubule citika muchibansa,nobwangalo ubu bulete yeka ubushiku Sana pantu mu chibansa namwaka ama laiti nganshi,limbi ubwangalo bulimo tabufwayika bakateya bateyela mukasuba,Efyo chipalile limbi pakuti bateye ubushiku ubwangalo ubu
3158,uyu mwana nasha aka chinga kakwe akatalamukila na pantu eminine,limbi pali abamwitile abamwebele ukusha aka ginga kakwe,walandafye ichishinka pantu Pali kuntu alelola elo nsangalala pakuya,Afwile bafyashi bakwe bamwitile ukusendako fimo kuntu bali,Ehe pantu umwana teti ashefye inginga yakwe nokuya aya
3159,Bana mayo babili Pali fintu bale ilangisha ukupanga notufyani,Ehe katwishi nga musango nshi ifi ifyani balepanga inchito fyakwete,limbi nakalimo balefwaya uku panga imiseke ishinono,Olo pali namayo uwale sambilisha abantu muncende iyi ifyaku pikula ifyani,Nangu bale chilikalamo ifyaku pikula ichani nokupangamo fimo
3160,pachikope apa ndomona utubwa tubili elo kambi nabakaka nentabo,Tufwile utu utubwa tuli nabene abale tupishyanya mumusebo,elo twalitemwana Sana tupalile chachine twikala chapamo,"Ehe,elo tulemoneka bwino nama fufu ",Ehe kwati balatu sambika bwino ababene batubwa utu
3161,"uyu mwana naikaka nesalu iyakashika mumutwe,",Ehe pali nabale mupenta amalembo kumatobo yakwe,elo naba lemu penta chilepala limbi nibanina pantu balemoneka abakashana,Katwishi nga mulandu nshi bale pentela uyu umwaiche,Limbi bali kusukulu eko bale penta abaiche bonse
3162,aba Bana batatu Bali mubali yabemba umo bale angasha iloba nagula amatipa,Amenshi nayo nayema mumulu yalefwaya ukuba sansa taba poseleko namano,elo aba Bana tabaletinako namabimbi ayakalamba mulibemba kunuma yabo,Bafwile kale ba amba ukuya kunchende iyi elo Bali belela noku belela,Ehe pantu bali kwati taba poseleko namano kufilechitika kuli bemba
3163,aba Bantu babili nabekatana chapamo pakwenda mubali yachikulwa ichi,Limbi balyupana ababantu pakuti bekatane mumusango uyu pakwenda,namuchikulwa bale endamo chalipangwa bwino Sana nabatemwikwa kunfwa bwino pakwendamo chapamo,Ehe katwishi ici icikulwa nganinshi yabamo eyo abantu bakonkelako,Limbi niyilya inchende beta ati muziyamu
3164,ndemona abantu nabekala elo Bambi nabo bele enda,Nabo abekele katwishi ngaba lelya nangu bale ishafye naba nabo,chipalikwati bale isha nokulya elo Bambi bele enda kunchende uku,pakuti abantu bafule so limbi ninchende yakwata ama shopu ayengi,Ehe elo bambi baleya muku shita ifintu elo bambi bale bwelako
3165,uyu shitata chipalile kwati alelondolwela fimo abantu abekele uku kunchende iyi,Ehe kwati ale londolwela abantu pafyakulya nangu efyobepika fimo ifyakulya,walandafye ichishinka chipalile kwati uyu muntu alishiba Sana ifyakwipika elo alefunda nabantu,Afwile emwine wa shopu balimo limbi naba bomfi bakwe,Ehe kuti aba pantu elemonekako nobusaka sana
3166,abalumendo aba Pali fintu bale tamba elo nafiba palusha sana,Olo limbi pali fimo efyo umulumendo ale londolwela umunankwe ifyali kuntanshi,nagula limbi Kuli abanabo kuntashi ebo bale tamba nokulandapo,Ehe kuti caba kupalile kuncende uku kuli nabambi abantu,Ehe limbi bale tandala kofye pakashita aka
3167,abantu abengi naba kwela kamotoka akanono sana,Ndemonamo ama soja muli kamotoka katwishi nganinshi yali kunchende iyi,neyi ichende ilemoneka kwati nakalimo nikuchibansa ukwangalila abashilika,Limbi pali ifyaliko efyo ama soja bale langisha abantu baishileko,Ehe pakuti banineko na motoka chapamo muli iyi inchende
3168,uyu shitata alepeluka netambo pakati yamumana,Ehe nafulako ne shati paku peluka alemoneka noku kwata umwenso,umumana uyu wabela nefyapala mumpanga,Elo pakuti shitata ayi pose mumumana uyu limbi tamwaba ifinama fyamu menshi,Awe limbi tamwaba nakalya iyo efyochilemoneka
3169,abantu aba abengi sana baletoloka umusembo uwu kalamba chapamo,Katwishi neko bafumine bonse aba abantu abenga tolokela umusebo chapamo panshita imoyine,chilepala nakalimo nishita yabo iyakutoloka umusebo elyo ba motoka tabala amba ukupita,Elo limbi bambi elo balefuma kumachito babomba baleya nomba kumyabo,Ehe Limbi echo bafulile aba bantu
3170,umwana uyu uwa ina naposa akamupila pa kwangala,Ali naba nankwe babili ebo ale teya nabo ubwangalo bale teya,elo nomwana wine uyu ala untu  wa ina nganshi nagula eleteya nobu bwangalo,Ehe elo limbi aba abaiche balefwaya bakale teya ubu ubwangalo ngaba kula,Ehe nabambila limo uku teya lintu bali abaiche
3171,shikulu Bantu umo pachikope apa alemoneka uwakalipa Sana,Katwishi nganinshi alufyenye pantu alemoneka kwati aleshitishapo fimo pa shopu eminene,cishinka uyu shikulu Bantu aleshitishapo fimo lelo Pali chimo ichishimusekeshe mubaleshita,Ndemona kwati ale pelako nefidoli abaiche efyo batantamike kuchi bumba katwishi ngale fishitisha,ehe chipalile kwati alefi shitisha nafyena pe tuka  lyakwe
3172,pachikope apa ndemona Bali lenga Ka kadoli kamo elo nakasama nakukanwa,Awe nikunse ali uyu umulumendo uwalemana ule endala pachipuna chama wilo,elo shikulu Bantu alemonekafye kwati nakalimo kale ayamba ukwendela Pali aka aka achelela,Katwishi necho alifye eka pantu alefwaika balemusunkako munshila,Limbi takwete abaku musunkako elo pali eko balefwayisha ukuya
3173,iyi imbwa ileyangala mumi changa,EIe moneka ati nayi butuka sana mumichanga ili,elo na impeteka nokutwi kumo pakubutuka iyi imbwa,Katwishi nganinshi yale chita mumichanga iyi ibmwa,Limbi yale pepekana nabene ninshi Bali kunchende iyi
3174,ndemona pachikope namayo nakwela pa chinama elo alepepeka aka ngombe,Afwile alefwaya ekate bwangu aka ngombe alepepeka echa bomfeshe ihosi pakuka pepeka,chachine icho elo namuntu ele kapepekela mwalichingililwa,Limbi aka ngombe kali butwike eko baleka sungila nokukekata kali shupa eco babomfeshe ihosi pakukekata,Naine ndemona kwati efya chitike
3175,uyu chilumendo nibalya aba chinfyanya ukusamba mumeshe nabanakwe,Ehe afwile bale chimfyanya ukusamba nabankwe nangu alifye eka ale trena ukusamba,awe Tali eka ndemona abanakwe pambali mumenshi nabo balesamba,Kanshi ninshi bale chimfyanya ukusamba bonse pamo,Ehe elo mukulu emo bale chimfyanyisha ukusamba
3176,namayo uyu alepekaya ifyakulya pambale inshingi shintu Bikile pe tebulo,Chilemoneka kwati ali ipikila abantu ifyakulya pabushiku ubu,noku sansansamuka nasansamuka pakuba pekanishisha ifi ifya kulya,Elokwati fyali fyakulya fyabushiku pantu palemoneka apafita panse,Ehe napafita fifwile fyakulya fwabushiku
3177,bachilumendo babili bateya ubwangolo bwa kuposeshanya inkonya,Elo bushiku balelwa aba abalumendo pantu ilayiti yakilefye panchende balelwila,ala bushiku ubu noku naka nabanka abalumendo pantu Bali nelibe,Ehe kuti banaka pantu tacha anguka uku posa amakofi panshita iyitali,Bafwile bali belela noku belela ubwangalo ubu
3178,uyu muntu natwika fimo pamutwe lintu ale enda,Chipalile kwati ale pishamo ale shitisha ifintu atwikile pamutwe wakwe,walungama pantu na iyi ichende ilemonekafye nabantu abengi sana,Chipalile kwati niku maketi aleshitishisha efyakwete pamutwe,Ehe pantu babungana sana abantu epo alepita
3179,uyu mwana ale angasha utumioto twakwe mubali ya cikulwa,Ale angashisha mumbali yamusebo katwishi ifikulwa filipo ngani ng'anda afuminepo,chipalile kwati nimupepi napanganda pantu ekala uyu mwana umunono,Ehe pantu teti bamu lekelele umwana umunono ngoyu ukula yangalilafye eka panse,Bafwile pali epo bekele abali nankwe abale mumona uyu umwana
3180,uyu muntu alimukati yanganda emo eminine,Ndemona kwati eminene muchi kwepe alelolela chambe ukwenda,efyo chilepala limbi alefuma pama ofishi pantu abombela nagula elo aleya,Elo alimofye eka katwishi nga bantu alelolela ati bengilemo elo chambe ukwenda,Efyo chipalile pantu alemoneka ngowule lolelapo fimo
3181,namayo aleteya umupila namaboko mumi changa,Nafwalako nama gogo kumenso katwishi ngaleyi chingilila kukasuba olo kumichanga ukwingila mumenso,chilepala ale ichingilila kumi changa pantu baleteyela naufula sana,"Elo imichanga shilipo shingi sana, limbi nikumbali yaka mana eko bale teyela ubwangalo ubu",Ehe kwati nikumbali yaka mana aleteyela ubwangalo bwaliko
3182,uyu mwana aleyanga naikalako nokwikala,Nefyaku fwala afwele nafilamba na penti ale angasha kuminwe,ala uyu mwana alitemwa nokulenga ifilengwa olo ukulembalemba,Afwile ewa pentele pansalu ili kunuma yakwe na penti akwete,Ehe efyo chipalile pantu nayishingaula Sana na penti
3183,umulumendo umo uyu ale angala Pali bemba naka bwato akanono,Ali kwati pali ichile donsa epo eminene pamenshi ali echo tale ponena mumenshi,chishinka icho nabemba nao alinamabimbi sana,Afwile alibelela noku belela ukwensha echo ekete pamenshi aya,Ehe pantu teti ule angalila pamenshi mumu sango uyu
3184,uyu namayo chilepala kwati nakalimo naponena mutulo pantu ekele,Ehe ali mutulo tale sakamana nakasuba efyo kabalike,ndemona napanuma yakwe Pali utunkunda utwingi nganshi,"Ehe twingi, tuli kwati pali ifyo tulelya mufyani ",Limbi bala posapo ifyakulya fya nkunda pakuti shilelya
3185,uyu mwana Ali enda mupepi na umumana nembwa yakwe,Nayo imbwali yitali ile linganafye nomwana uyikatile kuntambo,ala itali Sana imbwa iyi elo nao mumamana amenshi yalemonekafye Aya fituluka,Limbi kwali nabambi abantu abali nomwana pamo nembwa,Chishinka pantu teti baba lekefye beka beka kunchende yaso
3186,akamwana akanono Kali mwibala lyamaluba ilisuma nganshi,Nakekala mumaluba aka fuka fuka,chipalile kwati akamwana aka Kali naba nyina abalebombela mumaluba,Ehe elo limbi kale fwaya kambe ukuswa aya amaluba,Efyo chipalile pakuti kasangwe munchende yamaluba
