IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
906,Ndemona nakulu Bantu uwaina ale enda paka shila akanono,"Uyu nakulu bantu pakashila alepita,kumbali kuli no lunkoto necimuti",Nelyo ndemona kuntanshi iya nakulu Bantu kuli abantu abale enda,"Aba ababtu aba lenda tabafulile sana,balifye abanono ","Emukwai nifyofine, nelyo ulunkoto ululi mumbali akashila ule moneka bwino sana"
907,Mukwai umulumendo ufwele ifya fita ale angalila pa nenshi,Uyu umulumendo nakwata eko aninepo aka takaleingila mumenshi,Elo aka Akantu anininepo nakalenga Abe kwati ale shelela pamenshi umulumendo,Kaili uyu umulumendo ale angala pacimana icikulu,"emukwai nifyofine, elo amenshi Pali ici icimana yaleendesha sana"
908,Ndemona umulumendo naiminina alelisha inyimbo,Uyu umulumendo nikata na banjo muminwe shakwe,Nelyo uyu umulumendo Ali muncebde emopangila inyimbo beta ati studio,Kaili umu mu studio bali muli ilaiti ilyakile alya kashika kashika,"Emukwai nifyofine, nelyo umu mu studio mulu abalemu tamba uyu kemba was nyi bo"
909,Ndemona abaice abaume nabafwala tukaputula utu nono,"Emukwai nifyofine, aba abaice abali cine na fwale tu kaputula utunono bali mumwela",Aba abaice abanono bale tolokela mumenshi pamo eco bali mu mwela,Ndemona futi aba abaice bali aba sekelela sana lintu bale tolokela mumenshi,Ndemona munuma iya aba abaice mulina amabula ayatikama nganshi
910,umulumendo ufwele ishati iya buta ale angala na skateboard yakwe,"Uyu umulunebdo ufwele ishati ilya buta, natoloka pali skateboard yine",Elo uyu umulumendo lintu abelele apepi ba camera alemoneka uku Kula sana,"Kunuma ya umulumendo uyu wine, imiti yena ilemoneka iyitalifye, nangu bamukopele mupepi",Elo uyu umulumendo efyo ale angala tafiwene lintu tafwele ifyakuicingilila nga apona
911,Umulumendo umusungu ufwele shati iya kashika ale butuka,Elo uyu wine umulumendo ulebutuka alemoneka fye ulepemashika sana pantu naisula akanwa,"Emukwai nifyofine, nanaka uyu umulumendo pantu ale butuka","Kaili pa kunaka anakile, pali umulemendo uli kunuma yakwe u fwele ifyafita alemutotelako pakuti abutuke",Elo ulemu lolesha munuma uyu umulumendo Ali kwati alemu lolesha
912,Umulumendo fwele akasite aka fita naiimya ukamwana akanakashi,"Uyu umulumendo ufwele akasote, uyu mwana asunshile pa fi peya, nabapalana nankwe",Uyu mulumendo nomwana eo emishe pafi peya Ali kwati mwana wakwe,"Uyu umwana uli pafi peya, nabapalana na wishi amenso, no mutwe wine elo na matobo",Elo wishing alikwati nasekwlela Sana elo umwana wakwe naena natemwa
913,Ndemona imbwa ikwete amolu ayatali ile butuka,Iyi imbwa ikwte aka vesti ka mutuntula ilemonaka kwati yalebutukisha eco ilemonekela kwati ili pamwela,"Emukwai nifyofine, elo iyi imbwa ilemoneka kwati ikali sana","kaili iyi imbwa yalebutaka munshita yabushiku ita yishibikwe, kaili takuli na bantu abalemoneka",Elo iyi imbwa epo ile butukula ulubilo ili kwati ilimujwangala ulubilo
914,Mukwai ndemona ka kadoli aia kashika Kali panshi,Uyu umwana umwanakashi ufwele ifya kashika nakwata nemicene,Aka kakadoli ka akabi pamenso nganshi mukwai ,Uyu umwana alemoneka kwati ali pali snow aleshelela,Elo aka ka kadoli nakafwala nensapato isha kashika mukwai
915,Ndemona umwanakashi ule lolesha kuntashi yakwe,Uyu umukashana ulelolesha kuntashi nafwala icisoto icikashi,"Emukwai nifyofine, nelyo uyu umukashana nafwala necaku cingilila umutwe",Kaili abantu bafwala ifisote kumutwe bala ngala amangalo aya bipana saana,nelyo ndemona kwati uyu umukashana ale chofwa injinga nangu ne skateboard
916,Pali ba lumendo aba teya yalya amangalo beta ati American football abene,"Kaili mulyu bubwine ubwangalo, umulumendo napanta na bola kulukasa lwa kulyo",Elo ubu ubwangalo uwa baume usuminisha ukuikata bola neminwe nokuipanta namakasa,"Ubu ubwangalo bwa kwikata bola kaili nokupanta, kaili nabakateya nabafwala ifyapusana",Elo kule moneka abantu abengi mumbali abale tamba aba abaleteya ubu ubwangalo
917,Pali umwanakashi ulele pakati apa umusebo apali nemyotoka,"Kaili ishi imyotoka shilemonekafye isha pusana, imo motoka necibi naci sukako","emukwai nifyofine, elo uyu umukashana umutwe wakwe nabeikali mushi iya motoka","kaili uyumuntu, na panshi alele ta fishibikwe efyo alecita mukwai",Elo apa pene pancende paline myotoka ishingifye
918,Pali umulumendo naikala ale lolesha amakumbi aya buta mumulu,"Uyu umulumendo eko ali kulemoneka ukwa mpepo,eco afwalile ica mpepo",Uyu mulumendo naikata namuminwe yakwe skateboard,"uyu umulumendo angala ubwangalo bwama skateboard,kaili ili kunuma kumwakwe",Elo uyu umulumendo nafwala nefyaku kafya iminwe shakwe mukwai
919,Imbwa ilikwati ilelwa baka pushi mumotoka,"Cishinka iyi imbwa ilelwa na pushi, apa pali ifi ifinama ala tapali umutende",Elo ngakutila iyi imbwa yaikata pushi kuti yaipaya pantu imbwa iyi ikulu mumubili,"ifi ifinama fyonse filemoneka nafifulwa,iyi imbwa yafita ilemoneka kwati ilebosa",elo epo imbwa napushi bale Lwila ilemoneka kwati nimu motoka iyikulu sana
920,Shikulu Bantu naikala pakapuna nelyo ali nembwa yakwe,"Uyu shikulu wikele apa, afwelefye icafitulukila,kaili nembwa yakwe yali fita",Kaili epo ekele shikulu Bantu Pali ulunkoto ulusuma,Ulu ulukonto kaili nalufika nakulu pango ululi mumbali,Kaili Pali aka muti pambali epo ekele shikulu Bantu uyu
921,Imbwa iya fita iyitali amolu ile butuka pamenshi,"Kaili iyi imwba yafita, ilemoneka kwati yalebutukila mumbali yakamana",kaili iyi imbwa ili moneka kwati Pali efyo ile butukila,"Nifyofine, ilemoneka kwati pali efyo yale pepeka, kaili namolu yonse yali mumwela",Apo amenci ayali mucimana ici Yale moneka aya lamba nganshi
922,Natemwa ukulanda ndemona shikulu Bantu Ali uwaiminina,"Uyu shikulu bantu uwiminine, naingishako nokuboko mwitumba",Uyu shikulu Bantu nafwala shati iya fita nakasalu akakumutwe,"Uyu shikulu bantu ufwele ishati ilya fita, naikata nafwaka kukuboko kwakulyo",Uyu shikulu Bantu uiminine paci bumba alikwati Pali efyo alefwaya
923,Imbwa shibili shile angala palunkoto ulwauma,"Ishi imbwa shibili, shilemoneka kwati shilelwa nangula shile angala nokucina",Nelyo ndemona balumendo babili nabeminina apepi nembwa ishi,"Aba abalumendo babili, umo ufwele icafita umbi afwele icabuta, bonse balemonekafye aba ngeleshi",Ndemona futi ifimuti kunuma iya aba Bantu nembwa shabo
924,Banamayo batatu nabafukama na shitata umo naiminina,"Aba bana mayo abafukume, bale penta pamushili ama kala aya pusana pusana",Nelyo uyu shikulu Bantu nafwala nakalishati aka buta,"Uyu shikulu bantu ufwele akabuta aka shati, nankwe alemoneka kwati alepentako, panta nafwala ifi plasitik kuminwe",Banamayo babili naba fwala ama shati aya buta umbi nafwala ishati iya fita
925,Umulumendo ufwele icampepo ica fita naoloa ukuboko yakwe,"uyu umulemdo nakakwata no mupila kukuboko Kwa kwe, uyu umupila wa mututula",Uyu umulumendo kaili Ali kwati naisula akanwa kakwe mukwai,"Kaili uyu umulemdo Ali uwakupapa efyo eswile akanwa, pantu imbwa yakwe, yalitolokele umupila uwali kuminwe",Ndemona futi nefimiti uku kuncende umulumendo uyu nembwa yakwe bali
926,Ndemona imyotoka ishikulushikulu ishama ishabashilika mukwai,"Pali ishi shine imyotoka, napa nina na bashilika pamulu, kaili nabekata nemfuti muminwe ",Nelyo ishi imyotoka ishikulushikulu isha bashilika shili kwati shele shunguluka,"Ishi imyotoka shile moneka kwati shileshunguluka, shilemonaka kwati shileya kunkondo",Ndemona futi nefimuti ifitali mumbali mukwai
927,Ndemona shikulu bantu naiminina nafwala ne shati ilyabuta,"Uyu shikulu bantu ufwele nakasote,alemoneka kwati nika lungisha wamyotoka",Elo uyu shikulu Bantu nakwata nakafumo mukwai,Nelyo Ndemona munuma ya shikulu Bantu palina akapuna akanono,Nelyo Shikulu Bantu uyu naikwata uulu kwakwe nokuboko
928,Umulumendo ufwele ifya fita naikata kwilibwe ilikulu,"Uyu umulundo uwafwele ifya fita uwikete kwilibwe lya kumpili, panshi nabikapo naka mateleshi","Uyu umulumendo uli kumabwe, alemoneka kwati namolu yali pamwela ilyo ekete kwili libwe","Uyu umulumendo uwikete kwilibwe, kaili alibikelepo naka mateleshi panshi pakuti eifuna ngapona",Uyu umulumendo alikwati umumumulu ale pupuka
929,Abakumendo baleteya umupili wakuminwe uwitwa ati basketball,"Aba abalumendo bali kuma bumba yabili ayapusana, kuli aba fwele ifya buta ne fya fita",Nelyo aba abalumendo elo bale angala basketball Pali abantu bale lumba,Kaili aba balumendo anal angala basketball naba fwala nama taking mukwai,Elo aba balumendo bonse abaleteya basketball bonse Bale lolesha umupila mukwai
930,Utukashana tubuli natwikala pamwe kumbali yakamana,"Utu utukashana tubili twikele fye kumbali yakamana, kaili tulelosha napa menshi",Utu utu baice tulelosha aba uli mubwata umuntu,Uyu umuntu ali apatali mu bwato bwakwe efyo talemonekela bwino sana napatalimpa,natemwa ukulanda ati uku kuncende eko Bali aba abantu kusuma ukumona sana
931,Ndemona umwaice umusungu natolokela mumwela,Uyu umwaice nakwata naka bola mumine yakwe ilyo aletoloka,Uyu umwaice alimumwela naka bolo eko beta ati tennis ball,uyu umwaice ukwe ka tennis ball alitoloke epo beta ati swimming pool,Ndemona nafuti abantu mumbali iya icishima iicaku sambilamomukwai
932,Ndemona icikulu  iconi ica buta nganshi cilepupuka,"Ici iconi ica buta e ici beta ati ikooba, iconi icatemwa ukwangala pamenshi",ici icono icikulu nganshi cilimimwela mukwai,Ici iconi cali kwata namulo aya tali aya mutuntula kaili nama pipindo yonse yatali,Nelyo ici icono ala Cali temwa apepi namenshi kaili Cali temwa isabi
933,Pali shikulu Bantu nafwala icampepo ica fita,"Uyu shikulu ali nembwa yakwe kumbali yakamana, kaili imbwa yakwe ilemoneka iya fita",Ndemona nafuiti na uyu shikulu Bantu naimya naka cola mumusana,"Aka akacola apapile katali aka fita, kaili nakafika na mumusana",Elo Ndemona na mumbali muli ulunkoto ulwa Uma nafimuti mukwai
934,Ndemona Shikulu Bantu na nakulu Bantu nabekala patupuna,Shikulu bantu na nakulu bantu naba shintiliko napa tebula ilemoneka fye mitomito ,Elo nakulu Bantu nafwala nelilaya ilitali nganshi,Ili ilaya nakulu bantu afwela litali kaili nalifikako napanshi,Nelyo bonse babili nakulu Bantu na shikulu Bantu naba bika utufyola twabo Bali tebulo
935,Pali imbwa shibili shili ishafita kwati shile angala ,"Pali ishi imbwa shibili,imo amolu yalemoneka fye ayakashikila mukwai",nelyo imbwa shibili ishi ishafita shili kwati nashi temwa sana,"Ishi imbwa nashitemwa kaili shile angalila kumbali yakaman,kaili kuli namenshi",Imo imbwa naikwata amolu ayatalu elo imo naikwata amolu ayepi
936,Ndemona umukashana bantu nalala pali akatenge mukwai,"Uyu umukashana umusuma, ali kumbali yakamana eko anshike akatenge alelepo mukwai",Elo uyu nakulu umukashana nafwala nakasote kumutwe yakwe,"Uyu umukashana umusuma afwele akasote aka fita, kaili nama sun glass yalifita nayo",Elo uyu umukashana untu uku ali cilepala kwati kwalikaba mukandu efyo afwele tafilemu cingilila mukwai
937,Umulumendo nafwala nakalya bafwala abantu abale ipika ati ka apron,"Uyu umulumendo, alifye mupepi no mukashana nankwe na fwala akokeni ati ka apron",Elo uyu umulumendo ale loleha mumbala yakwe mukwai,"Kaili nomukasha nankwe nalolesha namumbali, nefyo balelolesha tafilemoneka mukwai",natemwa ukulanda ati umu  beminine aba aabantu nimu shopu mukwai
938,Mukwai ndemona mulumendo ufwele ishati iya kashika Ali mumwela,Uyu umulumendo ufwele ishati ilya kashika ne toloshi ilya buta alemonekafya uwasansamuka,uyu mulumendo ule angala na skateboard yakwe tafwele nefyakumu cingilila nga apona,Elo uyu umulumendo uli pali akakene beta ati skateboard ali pamwela nakakeni aninipo nako kalepilabuka pa mwela,Elo uyu umulumendo apa epo ale tolokela nipamusebo mukwai
939,Ndemona imbwa Iikwete amolu aya Tali ilikwati ile butuka,Iyi imbwa ile butuka naikwata ama sako ayabuta  nayalemoneka ukufitulukila,Elo iyi imbwa ilemoneka kwati lintu Iya temwa Sana,Iyi imbwa pali epo ileika apalemoneka apa mutuntula na makumbi makumbi,Elo munuma iya iyi imbwa ndemona palina akashimbi aka buta
940,Ndemona mucintu bwingi muli banamayo naba shita nabeminina,"Umu muli cinkupiti wabantu, kaili mulemonak fye kwati balelolelapo fimo",Kaili umu mucintubwingi abantu beminine muli kwati nimu train station mukwai,"Eico aba bantu bafulile ifi, kanshi balelolela ishitima mukwai",Nelyo umu mucintubwingi mulemoneka kwati namu fula abanakashi
941,Mukwai ndemona abantu nabeminina nelyo Bali unwafita,"Umu beminine umwafita, pa windo palemoneka, nefili kunse filemoneka",Ndemona mukwai ulupili bale lolesha kanshi lukulu nganshi,"Uku kulupili aba abantu balelolesha kulifye ukwauminina, takuli nemfula iyabuuta",Ulu ulupili kaili lukalampa Pali amapili yonse mucalo
942,Pali umwaice umuli endo nafwala naka kaputula aka fita,"Uyu umwaice ale angalila pamenshi ayalefuma kumulu,neko yalefuma tayeshibikwe",Kaili uyu umwaice ufwele ka kaputula aka fita nabomba nanenshi,"Kaili napanshi pali icilipo ica fita tacili moneka nukumoneka, napo paleitulukila amenshi ",Nelyo amenshi aya Yale tolokela munshila ishingifye
943,Ndemona umuntu alemoneka kwati nwwice Ali mumwela,"Uyu umuntu talemoneka pamenso mukwai, teshibikwe nga mwaume or mwanakashi",Elo uyu Muntu utolokele mumwela nafwala ifyaku fwala ifyaku angalilamo,"Uyu umuntu afwele ifya kufwalwa ifi lemoneka makumbi  makumbi, elo napilibuka na back sama",Ndemona nefimuti ifingi mumbali lintu aleenda tolokela aya amasama
944,Ndemona umulumendo ale angalila pali I inmbumba ica buta,Uyu umulumendo afwele ishati ilya buta elo ali pacibumba icabuta,Elo iyi inshita ale angalilamo uyu umulumendo bushiku,"Pali iyi inshita iya fita,ifilemonekapo nimyotoka ishakashika",Natemwa ukulanda ati paline myotoka ishingu untu ale angala
945,Umulumendo ale chofwa njinga ikwe ka wilo kamo,Uyu umulumendo nafwala ne cisote kumutwe elo alecofa incinga iyakwata iwilo limofye,Uyu mulumendo ule chofwa injinga ikwete wilo Imo nafwala nensokoshi Isha fita,Kaili nesapato shakwe shonse shilifye ishifita elo mwapita intamba iyabuta,Ndemona na mumbali ale chofwela uyu umulumendo palino ulunkoto ulusuma
946,Ndemona umwana umwaice ale angala na menshi mukwai,"Uyu umwna umwaice teshibikwe nga mukashana nangula mulumendo, elo nafwala nakaputula kaku sambilamo",kaili aya amenshi Yale tolokela monse monse mukwai,"Aya amenshi ale angalilamo, tayeshibikwe neko yale fuma, nagalefuma panshi nangu nimfula",mukwai ndemona nolunkoto ulusuma epo ale angalila mukwai
947,Ndemona imbwa ilikwati ile butukila pamenshi mukwai,"Iyi imbwa iyi lebutuka pamenshi, yalikwata amasako aya buta naya fita ",Elo it imbwa ilemoneka kwa yanakashi mukwai,Iyi imbwa yali ili mumenshi ilemoneka kwati nayitoloka nokutoloka ko,Mukwai apa epo imbwa iyi ile tolokela ilingi pala kwata ulunkoto ulwa tikamisha
948,Ndemona umwaice umusungu umwana kashi alimumwela,"Uyu umwaice ali mumwela, alemoneka kwati patali epo atolweke ",Elo uyu umusungu umwaice  umwanakashi nafwala naka litoloshi,Uyu umusungu kaili afwele akatoloahi akafita na kashati akakashika,Ndemona futi neciyanda icikulu munuma iya ika akamwana
949,Pali shikulu pantu ufwele itoloshi iya fita,"Kaili uyu shikulu bantu nafwala ne shati ilya maboko ayatali, abikapo na tayi",uyu shikulu Bantu nafwala neshati iya buta,"kaili uyu shikulu bantu nafwala nensapato iya fita isuma , kaili nakunuma kuli motoka",Ndemona na abantu munuma iya shikulu Bantu bambi naba ikala
950,Ndemona imbwa ilikwati nailala pansbi pa lunkoto,"Iyi imbwa ilele palunkoto yanakashi, elo ilemoneka kwati ilebosa",Nelyo iyi imbwa naisansamuka nganshi mukwai,Iyi imbwa yakwata amasako ayabuta naya fita,iyi imbwa ilikwati Pali icilwisansamusha lintu naumfwa bwino
951,Mukwai Pali abantu abengi Bali kwati bale butukila capamo,"elo aba abantu abelebutuka pamo, nabasankana, abaume, nabanakashi, abakulu nabaice",Aba abantu abale butukila capamo naba fwala nama shati aya buta,"kaili naba fwala notuputula utwa fita bonse, bamo tutali bambi twipi",Ndemona futi aba abantu abale butukila capamo Bambi naba fwala notu sote Bambi taba fwele
952,Namayo umusungu nafawala ica fita icitambala  kumutwe yakwe,"Uyu namayo ufwele icitambala icifita, nafwala nama galasi yamenso",Uyu umwanakashi ufwele ica fita kumutwe nafwala notwakumatwi uyuma earring,"Kaili eto afwele kumatwi natupalana nakali pampumi,tonse tulemonekafye kwati nifilya golde imoneka",Elo uyu umwanakashi Tali eka ufwele icisote ici kumutwe yakwe
953,Ndemona banakulu Bantu babili naba kwata amapala ,"Aba banakulu bantu babili abakwete amapala,alata balemoneka bwino kumutwe",Aba banakulu Bantu babili Bali abantu aba sansamuka,"Elo bonse aba banakulu bantu abasansamwike, bafwele fye amalaya aya palana bonse",Elo ndemona icibumba munuma iya aba banakulu Bantu naikwata nefya lembwa
954,Mukwai Pali imbwa shitata shilebutuka mukwai,"Ishi imbwa shitatu, shibili shilemoneka isha buta, elo imo yalefita yakwata namolu ayakashikila",Ishi imbwa shile butuka muli infula iyabuta beta ati snow,"Kaili iyi imfula iyabuuta ilemoneka fye iyingi, pantu imbwa iyafita ukulu nakwibila panshi",Elo ishi imbwa shitatu shili kwati Pali icintu eco shile pepeka
955,Pali abantu abengi nabafwala nama shati aya buta ,"Aba abantu abengi pali efyo balesefya, pantu umo umulumendo ta fwele ishati alelisha ama ngoma",Mukwai ndemona ati iyi inshita aba abantu bale sefya nimwafita,"Aba abantu balesefya panshita yafushiku,efyo palemonekela apa fitulukila",Elo futi aba abantu balemoneka kwati bale imba inyimbo
956,Ndemona icibwa ica ina cilikwati cili mumwela,"Ici icibwa icaina, cale butukakisha efyo cibelele mu mwela",Nelyo ici icibwa naci fumya nolulimi mukanwa ,"Kaili ululimi lwali kashika, nama twi ya ici icibwa naypona lintu cilebutuka",Ndemona kwati ici icibwa Cali kosa kaili naci toloka ilibwe ukukulu  sana
957,ndemona nakulu umukashana uwa fitako panono na toloka mumwela,Uyu umukashana atolweke mumwela ala musuma uwakwata ne mishishi iya fita kumutwe wakwe,Nelyo Uyu umwanakashi nakwatako nensokoshi isha fita,Insokoshi isha fita ishitali kaili nafwala neleya ilisuma ilya kashikako panono,uyu umwanakashi kaili ale moneka kwati Ali  pa ncende iyaku Shana nangula stage
958,Ndemona mulumendo ale bombela Pali umusebo,"Kaili uyu umulumendo, alemoneka kwati ale fumya ama nenekela iyafita iya pamusebo",Elo uyu umulumendo nafwala icaku cingilila umutwe,"Ici eco afwele kumutwe cimpompo nangula icisote, icibacingililako ku masanso yapa ncito","Elo apa umulumendo Ali, pambali paline myotoka Isha pusana pusana"
959,Ndemona umulumendo aline njinga mumwela,"Uyu umulumendo uuli pa mwela afwele fye ifya fita, nama gloves yonse nayafitila kumo",Uyu umulumendo nafwala necaku chingilila umutwe wakwe,"Ici cisote ici bacingilako, muku ifuna nanguka muku icena ilyo baponena pasnhi",Ndemona futi kuli iciyanda icinulu kunuma iya uyu umulumendo
960,Ndemona imbwa iya fita ilikwati nayiminina,"Iyi imbwa yintu yafita kaili namumukoshi mwali buta, kaili naiponya naka kupikilo kapa libaketi",Ndemona futi kunuma iya iyi imbwa kulina akamana akanono,Kaili iyi imbwa yaimine mumbali yakamana aka kene akanono,kaili ngana lolekesha ndemona nempili ukutali Sana mukwai
961,Ndemona umulumendo alimwi motoka yakwe mukwai,"Uyu umulemendo ufwele ifyakashika ikele,muli motoka iyinono kaili ila butukisha sana",iyi motoka kaili ilabutukisha Sana nefyo ilenda pamusebo,"Kaili motoka iyi bali ipenta kala yamutuntula, namukati yaba iyabuta",Elo imotoka iyi naikwata akaku ensesha aka nono mukwai
962,Mukwai ndemona umwanakashi uwa mishishi ishitali Isha buta,"Uyu umukashana wamishishi ishakashika ishitala,epo ekele pali itubulo, elo pali nefya kunwa",Nelyo uyu umwanakashi alikwati naikata naka supuni pakuboko yakwe,"Uyu umukashana supuni aikete,pali efyo alelya ifishilemoneka ififiseme pe tebulo ili",ndemona na mulumendo naiminina munuma iya uyu umwanakashi
963,Mukwai ndemona aka mwanakashi akamusungu ,"Aka aka musungu naka kwata na kapu, elo kale angalila mumenshi iyanono",Aka aka mwanakashi akamusungu naka fwala naka kaputula,"Iyi kaputula kafwele ipi sana, ilemoneka makumbi makumbi pamo ne shati kafwele",Nelyo ndemona kwati apa aka mwanakashi akamusungu kaleanalila nipanshi iya ubulalo
964,Pali imbwa iya fita ilebutuka nakanwa naisusla,"Iyi imbwa iyafita ili pa lunkoto,elo ilemoneka kwati ilebosa ilyo ile butuka ",Elo iyi imbwa ilikwati naitemwa Sana nelyo ileangala,Iyi imbwa naitemwa sana efyo ilebukila nayama nakanwa,Elo ndemona kwati iyi imbwa Pali efyo ile butukila mukwai
965,Ndemona imbww iya fita naikala panshi,"Iyi imbwa ala yalifta sana, kaili pambali yikele pali no tumbale tubili,muli nafyakunwa",iyi imbwa ikele panshi naikwata naka tambo mumukoshi,"Kaili pali nomuntu ufwele isampato ishafita, netoloshi ilya fita naiminina pantanshi yambwa",Nelyo ndemona futi pantanshi Pali iyi imbwa iya fita Pali akapuna
966,Mukwai ndemona namayo aleenda ubushiku,Uyu umukasha nafwala ifya fita kaili nensokoshi shintu ishabuta ishilemoneka  nelyo napafita,Ndemona ati alendela mumbali iya umusebo ,"Kaili namumbali ale endela muli namotoka, kaili muli necipampa apa lembelwe stop",Futi ndemona umulumendo kuntanshi ya uyu namayo mukwai
967,Ndemona umulumendo Ali kwati naikala pantambo ikete paculu,"Uyu umulumendo naikakila intambo mumusana wakwe, elo nentambo na shikaya kumpili",ndemona kwati efyo ale cita mulumendo fili ifyabipa sana,"Eico ikakile intambo mumusana uku kumpila ishikulu,kaili nafwala necisote kumutwe",Apa mulumendo uyu nga kuti apone kuti aicena Sana mukwai
968,mukwai ndemona mulumendo nafwala icaku cingilila umutwe yakwe,"Uyu umulumendo nikensha wama honda, efyo afwalile icisote,kaili angala amangalo ayabipa ",Uyu umulumendo nasonta napamulu kwati na wina ubu ubwangalo,"Uyu umulumendo paba winene batatu nankwe epo ali, efyo alesefesha",ndemona necushi patali patali mukwai ndetontonkanya iyi Honda alensha eile fumya
969,Ndemona umulumendo ali mumwela ale angala na skateboard yakwe,"Kaili uyu umulumendo nafwala na soko kumutwe, elo na skateboard yakwe yalikashika ngumulopa",elo uyu mulumendo Ali kwati na sansamuka Sana intu efyo ale angala,"uyu umulumendo na temwa pakwangala mumfula iyabuuta, emo aletoloka",ndemona futi nefimuti ifikulu munuma iya uyu mulumendo mukwai
970,Mukwai ndemona mulumendo ale angalila na skateboard yakwe,"Uyu umulumendo natoloka ali mumwela, kaili uyu umulumendo nakwata nenkoloko pakuboko",uyu umulumendo tafwele ifyakuicingilila nga kutila apone,"Uyu umulumendo alemonekafye icaku musana kunshi, kaili tafwele natulya bafwala mumakufi utwakuicingilila",uyu umulumendo namona futi ati nakwatako naka kolo makuboko yakwe
971,Ndemona abatu abekele Pali ulunkoto ulusuma nganshi,"Aba abantu bakele pa lunkonto elo bakwempa, balalu wamikisha, efyo lulemonekela ulwa wama",ndemona aba Bambi Bali kwati bale yendela,"Aba abale enda balepita mumbali yalunkonto, kaili tabeshikwe nga baume nangula abakashana",ndemona kwati iyi ncende aba abantu balipo ilikwati lisukulu
972,Pali namayo ufwele akasote aka fita Ali kwati ale landa,"Uyu umukashana ufwele akasote akafita, nafwala na magalisi elo alelanda pali musange",uyu namayo kaili nakwatako nemishishi Ishitali mukwai,Imishishi sha umukashana uyu shitali kaili ishakashika ngenda yakwe,nelyo mumuna yakwe mule muneka abantu patali patali
973,Ndemona umulumendo no mwanakashi ,Umulumendo nomwanakashi balemoneka kwati baleikopa pali kamera,uyu umulumendo no mwanakashi cili kwati misepela,Ishi imisepela shilemoneka fye isha temwana ngaba ntu abali mucitemwiko,nelyo bonse babili aba Bali kwati Bali aba temwa sana
974,Pali ifyono fibili file angalila mumeshi mukwai,"ifi ifyoni nafikwata amasako ayabuta, nemilomo ayakashi kashika ",ifi ifyoni fyali temwa Sana uku sangwa pamenshi ngefi fine,"Ifi ifyoni eifi beta ati imbaata, fyalitemwa ukwangalila pameshi",natemwa ukusosa ati ici icimana cilikwati cikulu nganshi
975,Uyu umulumendo ali kwati ale ninika icibumba ,Uyu umulumendo bantu aleninaka shilya impili ishikwata amabwe yamilala milala,Umulumendo Ali uwa sebeka ipala mumutwe yakwe,"Kaili uyu umulumendo iwa sebeka ipala,alemona uwa kwatisha amaka sana pantu alenina ulupili lwamabwe",elo uyu shikulu Bantu tafwele nefyakuicingilila ngakutila apone
976,Pali imbwa iyinono iya buta ile butuka mukwai,Iyi imbwa iyabuta naikwata intambo iya fita mumukoshi elo ilebutaka,pambali Pali iyi imbwa pali nefishimbi ifile cinga ukupitilapo,Ifi ifishimbi filemoneka kwati elupamgo bacingilila konse kuncende iyi imba ili,nelyo ndemona uku kuncende ukuli aka akakabwa kwali kwata nempanga iyikulu
977,Mukwai ndemona imbwa iya buta ilikwati ilebutuka,Iyi imbwa naikwata namasako iyafita kumutwe napamubili,iyu imbwa ilemoneka kwati Pali apantu abaleitungulula emo ile pita,"Kaili nabe le itungulula,baitilefye ukufuma muli cili kunama icakashika elo kunse camutuntula",Iyi imbwa nga teku tila yaishiba abantu alaba iyikali nganshi
978,Pali banamayo abengi mucintu bwingi naba shitata aba nono fye,"Aba bana mayo nabafwala ne fitambala kumitwe shabo,elo ba shitata tabafwelepo kumutwe nangu kasote",Aba banamayo tabale moneka abaikatana muli efyo balecita,Aba ba namayo balemoneka kwati pali efyo balelilwa pakushita,nelyo ndemona motoka imo iya buta intu ile moneka kwati libasi rosa
979,"ndemona umukashana no mwaice umukashana, umbi nafwala na ifya menso yakwe","Uyu umukashana umbi ufwele ama galasi, nafwala dangali namukati abikamo ishati ilyakashika ",Aba abakashana  nabekatako notushimbi,"Kaili umbi umwaice umwanakashi, alesansamina fye pamu landu bwa bwipi bwakwe",elo utu utushimbi tuli kwati twaku cingilila umuntu ukupitilako
980,Mukwai ndemona balumendo babili abale angala ubwangalo iyo beta ati American football,"Aba abalumendo abalumdo babili, bonse nabafwala ifisote ifyabuta",Umo Pali aba balumendo ale moneka uwaina nelyo umo ale moneka uwaondako ,"Uli pantaashi ewaina elo uli panuma alyonda, uli pantanshi ale moneka kwati pali epo ekete",nelyo ubu ubwangalo ngakutila umuntu tafwele ifyakuicingilila ulaba uwabipa sana
981,Ndemona abaice babili abasungu bale angalila capamo,Kaili abaice aba abale angalila capamo nabasama bonse,elo ilemoneka kwati uyu umbi alepunda naumfwa wino,Uyu umbi umwaice ulepunda nafyuma ululime panse,Natemwa ukusosa ati ifi baleangala aba abana filomfwisha icinshinga ica bipa
982,Ndemona imbwa iya fita kaili naikwata necintu pakanwa,"Iyi imbwa iyafita, ikwete kalya bakemya banshimbi bemya",iyi imbwa ili kwati ile lolesha amenso aba abeminine naena ,"Kaili aba ebo yalelolesha ebene bakashimbi, elo bafwelefye kakaputula",Nelyo imbwa iyi nameno Yale moneka mukanwa iyayiko
