IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5871,akamwaiche kalekolonganika mabwe makasa nakekata na shofolo kuminwe,akamwaiche nakekafwala nefyakufwala fya mumpepo,akamwaiche kalemwentula nokumwentula,kunuma yaka mwaiche kuli umuntu uwiminineko aloleshe kufimuti,kabili kunuma yaka mwaiche kuli nechimbaya mbaya ichashikwa na mabwe makasa
5872,"abantu babili bali muchi kulwa, balelwa ulubuli",shikulu bantu uufwele ishati lyamulopa mulopa naikata umulumendo pamukoshi,umulumendo nabamupota amaboko takwete napakusakanina,umulumendo nabifya napa menso kulamulandu wabukali,shikulu bantu naikata nomulando kukuboko kwakukulyo
5873,abalumendo babili bali mumuputule wakwipikilamo baleipika,umulumendo umo alesuka imbale nafwala nama galashi mumenso,umulumendo umbi nao aleputula ifyakuputula,pachibumba balitantika nemyele ishingi na shiso imo,kuchibumba balipopelako ifikopa umwakubika imbale
5874,pamumana pali umulumendo uuletolokela pamenshi,Pali nabantu abekele mumbali yamumana baletamba ,kuli nefimuti ifitali ukushungulukafye nomumana onse,kuntashi kuli nefikulwa ifitali,mupepi na umumana kuli ifyela ifyaiminina mukati yafimuti
5875,abalumendo balelisha ingoma nabafwala nefintu kumakasa kwati mashofolo ifya makumbi makumbi,kuli nabantu abeminine baletamba kunuma,abalumendo abalelisha ingoma nabafwala nama galashi bonse,kumulu kuli  notu pepala twamalangi yalekana lekana,abalumendo babili bena bali nama banjo
5876,akamwaiche kalesoma ichitabo kumuputule,nakasendamanko pamupando welangi lya kashika,akamwaiche nakemya namolu mumulu napamenso tapalemoneka nokumoneka,kabili akamwaiche Kali nomushishi uutali nganshi kabili uwafita,elyo uku lubali kuli akachintu akafita pali namabuku
5877,"abalumendo babili baleshimika, elyo umo alemwentula nokumwentula",umulumendo ali kukuso nafwala nasuti yafita nabikapo nama galashi,abalumendo bali pantanshi yachikulwa ichikulu,kunuma kuli nama luba yakatapa katapa,pamulu yachikulwa napaaka nelaiti
5878,"shikulu bantu ali mwibala lyamaluba, naimininako alelolesha namaluba yakwe",muli nefimuti ifitali,panshi pali natumapoto twamaluba utwingi utunono,mwibala muleeka nomulilo,shikulu bantu nafwala netoloshi lyabuta neshati lya mulopa mulopa
5879,abantu batatu baleenda mululamba lwabemba,kulubali kuli ifyani ifyasendwa namenshi ,Pali bemba napema namabimbi yamenshi,umulumendo umo napapa nakachola munuma akafita,umbi naimya ichintu kuminwe ichafita naena
5880,abantu bali muchitenge nabekalako baletamba umuntu uunine pang'ombe,ing'ombe ilemoneka iikulu iyaina kabili iyafita,abantu baletamba abengi nabafwala nefisote kumitwe,ing'ombe ilefukula nolukungu pakubutuka,kunuma ya ng'ombe kuli nefishimbi fya mutumtula-mutuntula ifyaiminina
5881,Shitaata alelisha banjo elyo abakashana batatu balekutika cilya balebomba imilimo shimbi,Pamo aba bantu balemoneka nga balupwa pambi napo kwati niba kasukulu ,Umu kashana umo paliba alemba pali kompyuta elyo umbi nao pa citabo cakwe,Nabekala pamuchanga bwino bwino ngabalya abantu abale tusha naukupupwa umwela wapanse,Umukashana uyo wikalile kuna yakwa shitaata ale lelolesha fintu umubiye alelemba pali kumpyuta
5882,Abalumendo babili nomukashana  kaleteya ubwangalo bwainjuka,Umukashana ali uwayikalako elyo abalumendo aba babili nabeminina ,bonse batatu bali abawentula ngashi nelyo baleteya ubu ubwangalo bwainjuka,muchende muntubali muli abantu nabambi abo abali kunumuma yabo,iyiichende iyintu balimo ilepala kwati nimukati ka isitima
5883,Abatemwikwa baili baleyenda pamo naba iyikubata,umukashana nakabatika utupepala kumishishi yakwe elo umulumendo  nafwala amakalashi mumutwe,bonse babili bali abaseka Seka nelyo baleyenda,kunumayabo kuli ifikulwa ifyapusana pusana elo nechipampa icho balengelepo ifyakulya ,uyu umukashana  ifipepala fintu akabatike kumutwe yakwe filemoneka kwati nikalimo niba condom
5884,Umulumendo na umukashana nabaloleshanya ,Pamo balemoneka ngabalya abale yasukukishanya amashiwi aya kali elyo pambi napo bali nga balya ale fwaya ukulila,Mumimanine yabo naba palamina  mupepi saana umu kumubiye ,ukuba kwena tekuti wishibe bwino bwino ngacakwebati aba bantu nabatemwana nangula nabafulishanya,Bonse babili nabakaka inkanshi pafinso fyabo
5885,umuntu alechofa icinga pamusebo ,kuminwe nakwata umushipi uyo akakile kubwa yakwe,iyi inbwa ili iyabuta mumimonekeke ilikwati nshilya imbwa batekela mukati kama yande ,palya uyu muntu alechofa icinga yakwe imbwa ilekonkamo nakalubilo,"imbwa iyi nayisula nakukanwa pakubutuka,ilemoneka iya Sansa "
5886,Ababiye babili nabeminina pamwinshi  ,Bonse babili bakashana ,Pali aba abakashana umo nafwala ilaya ilya mulopa mulopa elo umubiye afwele ilya makumbi makumbi,Bonse babili bali abasansa nabaponena munseko ishikalamba ngashi,Elyo kabili bonse amalaya bafwwle nabapishamo imishipi shafita pamisana
5887,Kashelela wapamenshi yakosa nangula snow aleshelela,Ubwangalo ubu ilingi bangalila mumpanga limo namumpili umwafula iloba lyafula iya snow,"Nafwala ifyakufwala ifya kashika kuulu, akasote, amakalashi elyo naicitoloshi cafita",Ico kulaba ukwatalala ngashi bakateya bala fwala ififwalo pamubili ifyaku ikafya,Pakushelela ali na ifisapato ifyo bakashelela bafwala elyo na inkoto muminwe
5888,umulumendo aleyangala amangalo yapa cimana ayo beta ati skydiving ,"icimana cikalamba ngashi,amenshi Yalemoneka ayamakumbi makumbi",icimana nacipanga amabimbi ayo uyu umuluemndo aleshelelapo,"Nelyo aleshelela, amabimbi yapa cimana yalemusenda namaka","kuminwe naiyikatilila kutambo shafita,ishintambo shilemwafilishako ukeba ati epona olo ukusendwa namabimbi ayo ayali namaka"
5889,Umulumendo na imanina pamulu walupili,Alemoneka uwansansa pakwebati nafika pakansonsoli kalupili,Pacende emanine pali iloba lyamfula ya snow ilyo na utumuti twakatapakatapa,"Apantu imanine umulumendo palemoneka ifinshingwa fya miti, emukwebati akasuba nakasanika",Kunuma yapo ali kulemone impili ishikalamba ishapusanapusana
5890,ibumba lyaba kashana naba lumendo abali pakusefya ,"Pali ilibuumba, kuli abekele pamulu wacibumba abali panshi ubwikele elyo nabeminine",icibuumba chintu bekelepo chili ichashilwa nefilembo efyo ifilemwensha ifiko ,Muminwe yabo nabeta notubotolo twamalwa,"Aba abalumendo nabakashana balemoneka bali abasansa,elyo pali  ibuumba pali umo ulekopa fifi kope pali lamya"
5891,Bashitata batatu bali mucibwato bali pabulendo pakati kamumana,Abantu balemoneka ngabalya abaleisha elyo balecita imilimo shabo,"Bali kulubali bwa cibwato, babili nabekala  elyo umo uyu wafwele icamutuntula naimanina",Tacishibikwe bwino bwino ngacakwebati aba bantu baalondo besabi namgula nibakangalila ba lungisha amabwato,Cilemoneka nishita yaka suuba eco akasuba nakablalika elyo na ifyona fyapa mumana file yangalila mupe na icibwato
5892,Abakashana babili balenda,Ifinso fyabo tafilemoneka iyo ico baloleshe ukuntu balelola,Umunafwala atoloshi elyo umbinao nafwala akashati aka tubokoshi aka makumbi makumbi,Uyu ufwele akatoloshi alipo umwipi elyo umubiye uyo afwele akalilaya akepi ali naicimo icitali,Mukwenda kwabo balemoneka aba pintauka
5893,Indeke shibili shilepupuka,Ishi ndeke shile endela mwisaamba kabili mupepi pakwebati abantu batambe bwino bwino,Imo indeke iyi kalamba ilya beta helicopter elyo iyacibili inono ilya beta abati jet,Akandeke akacepelepo kalepilamuka mumulu mwine lelo ukwabula uku ifuntwila panshi,Abantu nabekala baletamba imisela bakensha wandeke bale panga
5894,umuntu naiminina  naiyimya namaboko yakwe yonse umulu,kuntashi yakwe kuli ichikulwala,panse paichi icikulwa pali bamotoka aba pusana pusana,icikulwa chili icitali elyo icabusaka,imimeshye yamaboke yakwe eli nga ilya yamuntu uli Nesansa sana 
5895,Indupwa shibili ishalekana shilenda mumbali yamu sebo ,Cilya bakumana pacende imo umukashana uli mulupwa ulukalamba ala pweneka ulupwa lunono ulwa babili,Ulupwa lumo ulwa balume na abakashi lule lola kuma saamba elyo lumbi nalo ulwa balume abakashi na abana babili lule lola kuntulo,Abantu alepweneka beena tabali nako amano na amatontokanyo yabo yalifye mwilyashi baleshimika,"Ico nakutalala abalume nababika ukuboko kwakukuso mwitumba elyo abakashi naba kobamo, libe naba lema umushanga kukulyo "
5896,Kebila wamibya naibila umwibya ico kanshi ale endelafye pesaamba lya cimana,nafwala nefifwalo efyo ififwala bakebila bapa cimana,kumutwe nafwala ichisote  echo icifimbile  umutwe wakwe onse,panuma yakwe napapa chimachine ichilemwafwa pakupema,pesamba  pali amasabi elyo namaluba ayo ayamena pesamba lya cimana
5897,Namayo alensensela mulubilo nga ulya ulebutukilapo kumo,Nangula alesensela naikatisha akachola mukwapa pakwebati kepona,"Nafwala akashati kabuuta, akatoloshi kamakumbimakumbi, akachola kafita elyo na insapato ishitali isha sukuna ",Pamo kuti watina mukuti nalimo alawapanshi pamulandu wa butali bwa nsampato ,Aletoloka umusebo lubilo lubilo elyo kwishilya lya musebo kuli amashitolo nangula ama ofeshi
5898,Shikulu bantu wa ciChinese nagula Japanese naikalako pamupando,Muchikulwa muntu ali mulemoneka kwati mu workshop pantu muli ifikonkolo ifyalekana lekana,"Patebulo pali ama buuku, amalaiti elyo nafimbipo",shikulu bantu alifye eka muchikulwa,Muchikulwa namo mulemoneka ifibokoshi fyacela
5899,"idonki lilebutuka nakamwana kalekonkamo kumuchila, lelo fyonse fibili tafilemoneka bwino bwino pamenso",apantu filebtukila pali notufyani utunono utwa katapa-katapa ,idonki lilemoneka ilya kashikila namantoni yabutulukila konse na nakumuchila,akamwana nakasuma nakumuchila wakwanina,kunuma yakamwana kuli nakantu akaiminina aka kashikila
5900,shikulubantu nasendama kulubali lwa musebo ,mukusendama kwakwe nashitanamunshiku,kunuma yakwe kuli ifipampa efyo filenoneka nga filimu ,kulubali lwakwe kumbi kuli ichipampa icho icilelangisha utushila,kunuma yakwe kuli ifimutu ifikwete ama bula ayakatapa katapa
5901,bashitata babili nabeminina pali chimotoka ichikuku,cimotoka nachikwata ama wilo ayakulu kunshi elyo notunono kumulu,nachikwata nomutanto uwakukwelapo pakuya pamulu,mumimonekele aba bashitata bali pakulungisha,"chimotoka nachikwata nemipipe isho shipitele panshi,shili ishafita elo neshakashika"
5902,shikulubantu naiminina mumuputule uyu abashilamo fya kubasa,mumuputule muli ama pulanga ayo atekelepo ifyo abashile,naiminina  alelolesha  pacha kubasa chakwe,mumuputule mulemoneka muli ulukungu panshi,kuminwe  yakwe  nakwata untunt utoutulemoneka kwati tuntu abomfya pakubasa
5903,"Bawishi balisambilisha uwana umaume ukuchofa icinga,elo kambi kamwana akanakashi kaletamba",Bawishi nabekatilila ku icinga mukweba ati epona panshi umwana,icibga ilemoneka iyipya kabili bawishi bali abasekelela pamenso,kunuma yabo kuli ishiko lya Mulilo elyo ililefuka nefyushi,Elo uyu umwana umwanakashi nakwata utuntu kuminwe uto alelya
5904,Ba kanyekanye bamasambililo ya science babili bali mumuputule wamasambililo,umo naiminina  elo umubiye naiyikala pachipuna,uyo wikele nafwala kuminwe  efyo beta ati ama gloves muchigeleshi,mumimonekele bali ngabo abali pakusambilishana,petebulo nabakwata utuntu utubalebomfya paku sambilishanya
5905,umwana umwanakashi  naiminina  pamusebo,muminwe  nakwata aka plastic ako akakwetemo utuntu,mumimonekele  tulimoneka kwati nakalimo  tulyo,pamusebo pantu eminine pali iloba elyo nama bula,kumutwe imishishi nashiya kunuma mulandu wamwela
5906,umuntu ali mubwangalo bwakushelela ukubomfya insapato  ishobeta ati skate boots ,ukuboko kumo nakubika kunuma yakwe elo nakwimya mumulu,"umubili uli uwainamika,amenso yaloleshe pansi elyo ukulu kumo kulikunuma","nafwala amakalashi pamenso,insapato isho ishikwete amawilo kunshi nakasote kumutwe",mubali mwachibansa ichi muli mumwa chingililwa nefibumba ifyo bapenta nakala ya mulopa-mulopa 
5907,Namaayo naikala pacipuna ico ileyelela mulwelele,"Kunuma yakwa namaayo uyu kuli umuntu, nakwe ali naumubili ukalamba elyo naikala pamupando uyo uleyelela",Nafwala ilaya ilya macungwamacungwa  ,"Pesaamba lya aba bantu bali mulwelele, palemoneka  amangalo ayalekanalekana pamofye na filyo.",Pali iyi cende epo abantu besa mukutandala na ukutusha cilya bali pali cuti
5908,Ulupwa lwabantu bane lulekopwa icikope capamo,Cilepala nakulubantu ewikete icakukopelako nangula camera eyo bonse balelola,"Mulupwa muli bawishi, banyina elyo na abana abanono babili",Umwana uyo uchepeshepo ena nashibata elyo na kukanwa nacenama,"Ba wishi, banyina naumwana umulemendo  naba chensa na ukumwintula nga abali na insansa   "
5909,Abakashana baleshana na ukusekelela mucikulwa ca disco,Bambi balemoneka nga balya abaletoshanya mwilyashi elyo bambi nabo nabasendwa nainyimbo ishilelila,Mumutenge wacikulwa muli amalaiti ayalekana lekana ayo ayalesaanika,"Amalaiti ayo ayalesanika yali aya mitundu shapusana pusana, pali aya machungwa machungwa, aya kashika na aya makumbi makumbi",Nakuba mucikulwa mulemonekafye banamaayo bekabeka
5910,Bakateya bamupila wa american football bale pepekana pakuteya,Uyu mupila walipalana na umupila wa rugby mumiteyela,icibansa ca mupila na cisula nacinkupiti wabantu,Bonse bakateya naba fwala ifisote fyacipompo paku icingilila kumansanso yafilonda,Bakateya babili naba fwala amashati aya buuta na utuputula utwa makumbi makumbi elyo uyo afwele ishati ilya kashikila nakaputula aka buuta
5911,shikulu bantu aleimba ulwimbo naikata necha kwimbilako inyimbo,kunuma yakwa shikulu bantu kuli nensalu sha kuchibumba,shikulu bantu nafwala neshati lyamilaini milaini,mumutenge mulemoka nakamushilwa kafita,kabili kunuma kuli board apakulemba pali nefishilwa
5912,umulumendo alekaka inshimbi,nafwala nechisote kumutwe nokumwentula namwentula,kabili kuli na umuntu uuletolokela uku lubali,panshi pali nakamashini kakutulilako ifintu,kabili panshi palemoneka fye ifinkolonkolo ifingi
5913,shikulu bantu ali munshi yamwamfuli aleshitisha ifyakulya,shikulu bantu nafwala nechisote naikatako napa chibokoshi icha mulopa-mulopa,petebulo pali ifintu ifingi ifyalekana-lekana pamo nga utubotolo,kabili kumukomso wamwamfuli nabakobekako ifintu,elyo kunuma yakwa shikulu bantu kuli nechimbaya mbaya
5914,shikulu bantu ali kululamba lwabemba ale angasha nakamupila akanono muminwe,panshi pali umuchanga uwingi nganshi pali nefishilwa fyamakasa,mumulu mulemoneka nama bimbi yabuta,chibemba chilemoneka ichikulu kabili kwati nachifika namumulu,kabili kunuma yakwa shikulu bantu kuli abantu abeminine na abekeleko
5915,abantu balelisha ifilimba pantanshi yetuka,kuntashi kuli umulumendo naikata nakachintu kukuboko nakamufimba napa menso,panshi palemoneka apabuta notumantoni ntoni twamakumbi makumbi,kunuma kuli nabantu babili abalefuma mwituka,abalumendo nababika nechola chafita panshi
5916,shikulu bantu alelungisha ichimbaya mbaya,nafukamako alefumya iwilo,panshi pali notufyela twakulungishishako ichimbaya mbaya,shikulu bantu naisula nakuntanshi ya chimbaya mbaya,panshi pali nakachela alemoneka aka mulopa-mulopa
5917,umukashana alenina kuchibumba chakakabala,nakwata naka chola aka katapa-katapa,kuchibumba kuli utuntu utwa kakabala emo aleikata pakunina,umukashana nalolesha namenso panshi,kabili alemoneka uwaonda nafwala netoloshi na insapato yafita
5918,umulumendo aleenda mukalale nasenda nembwa kumwando,pamusebo pali nefishilwa fyabuta ifingi,apali umulumendo pali nemyotoka shibili imo ileenda elo imo naiminina,nakabili kuli ichikulwa ichikulu ichakashikila,nembwa nayasama nakukanwa naifumya nolulimi
5919,pa factory pali nakamumana akanono nefikulwa ifingi,pamulu pali nolupango lwama waya,pamumana pali nobulalo,umuntu alefuma pabulalo aleya kufikulwa,pamutenge wachikulwa pali utukulwa utunono utufumuya ichushi mung'anda
5920,Imbwa yafita naisenda nechintu kukanwa ichabuta,kuli nolupango lwamawaya,panshi pali nolunkoto ulwingi,kabili pali notumuti utunono tunono,chintu Imbwa isumine kukanwa chilemoneka kwati nimbale
5921,umukashana namwentula naimya nokuboko,napapa nakachola mumusana akafita,kabili umukashana ali na umushishi uutali,ali pamusebo kumbali kuli notufyani utunono tunono,kukuboko kwakukuso naikata nobulungu ubwa katapa-katapa
5922,shikulu bantu ali mumpili alekopa ifikope,kulya bushilya kulemoneka impili ishitali ishayemba,pantu shikulu bantu ali palifye iswebebe,ifyani nefimuti efifulile,namumulu mulemoka namakumbi yali ayawama mumimonekele
5923,abalumendo baleangala ubwangalo bwa kuminwe muchibansa,bonse nafwala nefisote ifyakuichingilila pamenso,lelo uukwete umupila wakuminwe alebutakafye eka uku lubali,kunse kuli nabantu abeminine bambi baletamba nokutamba,kunse kuli nabantu abeminine bambi baletamba nokutamba
5924,Imbwa yafita ili mumpanga naikwata nefintu kukanwa,inchende iintu Imbwa ilipo ili iyakatapa katapa konsefye,Imbwa naimya na umuchila kunuma,kabili namolu tayalemoneka iyo,Imbwa yakaena ilifye iya iminina naisansula nomutwe
5925,shikulu aleendafye mukamusebo akanono naimya nama plastic bag kuminwe,kabili mukamusebo muli ifimuti fitali kabili ifingi,mumbali muli notufyani utunono utwakwempwa,ifimuti fileponya namabula ayauma,kabili ifimuti imisambo imo imo ilemoneka iyauma
5926,Umwana munono alechena naba wishi,Bekele panse palunkoto elyo naba ashinkapo insalu nagula itaulo,Aka akanya kabula ifilyo kalalisha ba wishi,Napo limbi banyinabo balewasha ifyakufwala na ifisamu pantu pantambo naba anikapo ifyakufwala ,Umwana munono afwelefye itebela lyekalyeka ukwabula ishati
5927,u wana umwanakashi aleinda pakati kamusebo ,namakasa takafwele isapato elo kale iylolesha ,"kumbali yamusebo, kulifyani ifyafunda bwino",pakati pakati palemoneka kwati balibyalapo fimo,futi kumbali kwamusebo kuli ifimuti efyo bakobekako intambo ichilemoneka kwati shamalihiti
5928,nakulubantu  nomulumendo balekwele ulupili lwabuta,ulupili  lulemoneka kwati lwapangwa neloba ,nakulubantu nakwata inkonto iyo alebomfya pa kwenda,bonse babili nabafwala ifya mpempo,nakulubantu  nakubata umulumendo mukuboko pakwenda
5929,ibumba lyaba abantu nalikolongana mu muputule,nabekala  ngabo abelekutika kulifimo,mwibuumba ili muli abakashana elo nabalumendo,bonse nabafwala ama shati  yapalana,kuli abekele pamipando nabo abekele fye panshi
5930,abatemwikwa babili bali mubwato pa icimana ,Bonse babili nabafwala ifisote nama galashi mumenso ,kuminwe nabakwata utwa kulobelako Isabi,Bali aba sekelela ngabo abali muchitemwiko,kumbali kwa icimana kuli ifyani efilemoneka efya uma
5931,umulumendo alepeanta ichibumba,umulumendo nanina napanshimbi ishakulundikanya,pamulu yanshimbi pali nembeketi ya paint,muminwe muli nechimuti nachikakwa nakuka pentalako,umulumendo emininefye uwakonkomana
5932,iminwe yamuntu ileputula ichintu ichilemoneka icha mulopa-mulopa,iminwe ikete ichimwele ichikalamba ichatwa,patebulo pali umwale naumbi uwikelefye weka,iminwe ili nengala ishikulu,umwele wafita ulemoneka namenshi pamulu
5933,umulumendo alelisha banjo,nafwala neshati lyama batani ilyafita,nabika nama galashi mumenso,kunuma kulemoneka na umwishi uwakwililapo,kabili kunuma yamulumendo kuli umuntu uufwele chisote chatu bokoshi bokoshi
5934,nakulu bantu ali nechitabo muminwe ichafita ichikalamba,nakulu bantu naikalako napa mupando,nakulu bantu aleimba ulwimbo lya muchitabo,nafwala nendeleshi yabuta iitali,kabili uku lubali kuli na ichibi
5935,umulumendo alesalula ifyakusalula pamwipika,umukashana alelolesha pafyo umulumendo ale ipika,Petebulo pali inbeketi yama kumbi makumbi muli nafulawa,kabili pali nakabeseni Pali ama egeshi ayengi,"elyo petebulo pali notupoto utwingi, kabili kunuma kuli utumuti"
5936,abantu balelisha ifilimba abengi nabekalanako,kunuma yabo kuli ichikulwa ichalembwapo ifintu,abengi nabeketa ifilimba muminwe kabili bafibika kutunwa,pantanshi pali abaiche babili baleengala beka,patebulo pali namabotolo nama kapu yamatambula
5937,umwana aleengala mumabwe-makasa  naikatapo namabwe muminwe,nafwala nechisote ichimufimbile amatwi,kunuma kuli nefikulwa ifingi,kuli na ichilemoneka icha katapa katapa,kulemoneka notumuti utwa uma
5938,umukashana aleteya tennis,naimya namaboko mumulu naikata nakakutyelako kukuboko kwakukulyo,kunuma kulemoneka nakalupango aka mawaya,kabili kunuma kuli umuntu uufwele ifya makumbi makumbi,nafwala nakasote napotela namaboko panuma
5939,umukashana naikalako panshi naimya namaboko mumulu,apalaminefye nomulilo uulebilimuka,umulilo ulebilimuka kwati chishilwa chashunguluka,panshi kulya lubali kuleeka akamulilo akanono,ifyashala tafilemoneka bwino bwino
5940,umukashana naikalako pamupando nalolesha noku lubali,nafwala nendeleshi yamilaini milaini,Ali nomushishi wakashikila pamo nensapato filemoneka ifyapalana,nabika naka chola pamupando pantu ekele,kunuma kuli nefimuti fyamaluba
5941,abantu balekana lekana bali pakati kafikulwa baleenda,pamulu wafikulwa pali nechipampa apali umukashana,muchintu bwingi muli nakamwaiche nakekata nechimupila kuminwe ichikulu,pakati kanshila pali nechimbeketi umwakuposa ifisoso,abantu bambi nabekalako pamupando akali pakati yakamusebo
5942,umulumendo aleponena mumenshi nafwala notuntu kumakasa utwamawilo,kunse yamenshi kuli inchinga iyo balalike,kulya lubali kuli ulupango lwa tushimbi tushimbi  utwabeka,panshi pali nensalu nsalu notufyola,amenshi yalemoneka aya makumbi makumbi
5943,abalume na bakashi bali panse ya posto ofesi baleakana utuntu muminwe,nakulu bantu nafwala nechisote chaksahikaa kumutwe,shikulu bantu naena nafwala ichisote nama galashi mumenso,pantanshi pali nechishimbi uko babika ilaiti,bali pachikulwa ichikulu namawindo ayengi
5944,"abantu bali musacha, nabana babili kunuma",abana bonse baleshipula nokushipula,nakabili kuntashi kuli umuntu ulemonekakofye ishati,mufipuna fimo tamuli nabantu,abana babili bapalaminefye mupepi newindo lyakunuma
5945,"umulumendo ali pamusebo, nanina napa nchinga aleensha",umulumendo naimya nama wilo yanchinga mumulu nalekako nokuboko kumo,inchinga naikwata nakusendelako ifipe,kunuma kuleisa nasacha umukalamba elyo notumyotoka utunono tunono,uku lubali kuli nefikulwa ifitali ifyabuta panse Pali nabantu elyo nefimuti
5946,shikulu bantu aleingila mwituka naingisha nokuboko mwitumba lyetoloshi,ituuka lilekoneke ilyabuta nefibi fya mulopa mulopa,panse yetuka pali nembwa yafita  ilelolesha shikulu bantu uuleingila mwituka,kabili pali nenchinga iishintilile kuchibi chetuuka,pamulu wetuuka pali naka pampa apelembwa ishina lyetuka
5947,abantu nabeminina abengi abakulu nabaiche elo nabalumendo kulemoneka kwati kuli efyo baletamba,pantanshi pali akamwaiche nakapeteka nama boko muchampepo,kabili pali bashikulu bantu babili umo alemwentula nokumwentula,elyo kuli nefikulwa ifitali kunuma yabantu nefimuti,pantanshi pali namayo naimya nakanwa chilemoneka kwati alepundapo fimo
5948,"chinkupiti wabantu ali mululamba lwabemba, nabantu bamo nabekalako elyo bambi nabo nabeminina",pamenshi pali napena abantu abengi ,kulya bushilya kulemoneka impili ishitali,kabili kuli nama yanda ayanono yanono,elyo kuli nefimuti ifingi nganshi
5949,namayo naimya umwana uulelila kuminwe,kabili inchende naikwata namabwe-makasa,kumuma yamukashana kuli nemyotoka ishiminine,kuli naumutu uilemoneka kwati aleenda,umwana alelila nafwala nechampepo
5950,Kalenga watuntu twafilengwa ale lenga mwishopu lyakwe,Abalile ukulenga pakapepala ,Mwishopu lyakwe muli utunkolonkolo utwalekana lekana,Petebulo lyakwe pali utubokoshi twakatapakatapa elyo na ifitabo ifya kashika,Pambi napo alemoneka kwati nikafula amabwe ulya upanga inkolonko na ubulungu
