IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
11839,Umwaume umo uwabuuta inkanda ali panse naikata akabale ako ali pa kufwinta.,Iye incende aliko ilemoneka nga iyo basungila ukwangalilako.,Kwena icani balitapilisha bwino bwino elyo na ifimuti ifilemoneka bwino sana.,"Apa basha apapabuka, pakuti abantu nangi ifitekwa fyabo ifili nga imbwa kuti baisa angalilapo.",Kwena na aka kene akabale alefwinta kalemoneka nga kalya ako babomfya nga baleangala na imbwa.
11840,Umwana umulumendo uwabuuta inkanda aletolokela pa cipuna cakwikalapo.,"Abana bena apali ponse, nangu mu ng'anda umumwine ali bena kusangapo apakwangalila.",Ubusuma bwa kuti bena takuli ukukwata sana icitendwe pantu apopene ninshi bena balasangalala.,Na uyu wine umulumendo alemoneka kwati nasekelela sana ifilecitika.,Nashukila ici cine icipuna pantu cilemoneka ica naka naka sana. Bushe nga ni mbao sheka sheka epo wingatolokela ifi?
11841,Umwaume umo ali mumuputule uwakwikalamo mu ng'anda aleangala.,Bushe bwangalonshi ubu aleangala?,Uyu umuntu aleangala ubwangalo ubwakucimfyanya kwakulisha insale.,Eco ekatile insale muminwe kanshi. Nomba bushe ninsale ya cishinka iyi? Ilemoneka iyaibelako.,"Awe, iyi cimpashofye icakubomfya pakuteya nga ififine aleteya."
11842,Imbwa imo iyafiita ilebutuka na icakuicingilila ku kanwa.,"Nomba iyi imbwa ifi ifwele icikwete inambala, ninshi ilecimfyanya na ishibiye?",Iyi imbwa ili pa ku cimfyanya mu lubilo na imbwa shinankwe. Iyi inambala eyakuishibilako.,"Nomba iyi imbwa nga baliikansha mukucimfyanya ukubutuka, nga ici baibikile ku kanwa, mulimonshi cilebomba?",Ici cakuti iyi imbwa isuma mu cili conse. Cibe nimbwa shibiye nangula ifintu ifilifyonse ifngaicilinganya.
11843,Umwana umukashana aleangala pa cimpelwa.,Uyu umukashana alemoneka kwati nasama mumwela. Cimpelwa ca musango nshi ici?,Afwile naifwintisha elyo nomba atampa ukulashingulukamo.,Ninshi ici cine icimpelwa calikosa sana apo caikata pakuti aifwinte muli ii inshila.,"Cifwile calikosa icine pantu ngatacikosele, kuti cakusukusa icine cafuma na apo caikwata."
11844,"Umwanakashi umo naikata icakulandilamo, alepundilamo.","Uku ukupunda, kulemoneka nga ukwa mukwimba ulwimbo.",Na uyu wine namayo kwena alemoneka kwati napalanako na kemba uwa nyimbo.,Pa menso alelanga ukuti ulu ulwimbo nalumusenda sana icakuti alelumfwila mukati.,Lufwile lulapilibila ifingi kuli ena. Nalimo ewashikile ulwimbo aleimba.
11845,Umwanakashi umo na umwaume umo nabeminina muntemba yabo baleshitisha ifyakulya.,Pa ntemba ine iyi napeminina ba namayo babili abeshila mukushita ifyo baleshitisha.,Bushe aya makwebo nshi baleshitisha aba abantu?,Balemoneka kwati baleshitisha imikate iyalekana lekana.,Uku kumbali yabo kulemoneka intemba shimbi.
11846,Umwana umo umukashana uwabuuta inkanda aleangala mumabuula ayauma.,Abana baba na ifyakwangasha. Bena na amabuula ayauma yonse yalaleta insansa.,Uyu wine alemoneka uwasansamuka sana. Natemwa icine.,"Uku ali, kulemoneka kwati ni ku lukungu lwa ng'anda.",Kwena cifwile cabafye ifyo. Bushe kuti mwaya ikalika umwana ifi mu mpanga mushaishiba?
11847,"Abaume babili ababuuta inkanda nabeminina, umo naikata insale mu minwe.","Nga ifi ifyakufwala afwele uyu umo, nikwisa wingafifwalila?",Nalimo palipo fimo ifyo balelangisha. Nangu baleikopa ukuti bapange ifyakutambisha abantu.,Kwena kuti caba ifyo. Pantu kwena insale tekuti ulishe bwino na ifi ifikupile ku minwe.,Cifwile uyu ou bali nankwe eulemulanga ifyakucita.
11848,Ibumba lya baume abafwele amalaya aya macungwa macungwa lileenda mumusebo.,Bushe bantu bamusangonshi aba?,Aba balemoneka nga abamapepo aya kwa Budha abo beta ati ba monk.,"Aba abantu tabasumina mukukwatisha icuuma icingi, lelo ukutasha pafyo ukwete.",Kwena tekumonafye na imyendele yabo? Kuti wamona ati cine aba abantu baliicefya sana.
11849,Umwana umulumendo uwabuuta inkanda aleteya umupila uwakufwiinta ku minwe.,"Na bwaice, alemonekafye uwaca kale. Nafwala na ifyakufwala ifyayana.",Na pa menso alemoneka uwabikishako amano kufyo alecita.,Nalimo balemukansha ukuti akaleteya ubu bwine bwangalo nangula akula.,Uku kwena na abaice balacimfyanya nabo kwati bakulu. Limbi e ubu ubwangalo aliko.
11850,Umwaume na umukashana nabekala apakutantala baleshimika ilyashi.,"Efyo bekele, balemoneka kwati balishibana bwino sana.",Uyu umukashana aleposesha amano ku filelanda umwaume.,"Elyo naikala naikumbata, nabika na akacola kakwe lubali.",Umwaume nao alemoneka uwansansa sana pamenso ukuti naikala na uyu umukahsna baleshimika.
11851,Umwaume umo ali mumbali ya kamana alefwaya ukuma akamupila na inkonto yakwe.,Bushe ninshi bwangalo ubu baleangala nangu balecimfyanya na bambi?,Ubu bwangalo ubo bateya na akamupila akanono elyo balekoma na inkonto mpaka kalobela mutulindi babika.,Nomba ninshi kuisanga na kumbali ya tumana?,"Apo bateyela palaba ifyakucilinganya ifyalekana lekana ifyapala umucanga, amenshi na icani."
11852,Ba namayo batatu na shitata umo ababuuta inkanda nabekala pa kapuna mumbali ya musebo.,Aba abantu balemoneka aba myaka iicincileko.,Kwena balemoneka nga ababombesha kale nomba nabafika pa mushinku uwakutusha.,"Elyo abantu nabo nga baya balekota, balatampa ukupalana, kuti wafilwa na ukulekanya abaume na abanakashi.",Elyo kwena na mumikalile kuti wamona ati teingi sana basakamana aba. Balimona imyaka iingi.
11853,Umwaume umo uwangala na imbao mu mfula iyabuuta aleangasha ulubao lwakwe.,Nomba bushe ninshi ele mukucita uku mu nshita iya bushiku?,Bamo balaya ukuti baya kwatako inshita iyakukopwa ifikope ifyakulangisha ku bantu.,"Nomba we muntu kuti waya mukukopwa mu mfula yabuuta ubushiku, ninshi takutaleele?","Kufwile nakutalala, tekumonafye ifyo afweele ifyakumukafyako?"
11854,"Imbwa ilebutuka pa musebo, iletoloka na mumulu.",Aka akabwa kalemoneka kwati tekakulu sana.,"Kwena ubo bukulufye mucimo, temumushinku iyo. Nayo efyo yapangwa ukuti taikula sana.",Kanshi nga tawaishiba imbwa kulolesha ulemona kwati kanono kanshi imyaka naitantalila.,Teli na abantu cimo cine fye? Bamo nga wabalolesha balamoneka kwati baice kanshi bakalamba.
11855,Umwaume na umwanakashi ababuuta inkanda bali ku mumana.,"Uyu umumana baliko, kwaliba amabwe na ifimuti mumbali.",Iyi imimana epasangwa ukuti paliba na utupooma utunono tunono.,Elyo na aya amenshi bekelemo yalemoneka ayepi. Ninshi kusambila kwisa?,"Cifwile ilyo mwafumaapa nga mwaya muleselela mukati, yaleya yaleshika aya amenshi."
11856,"Umwaume umo, aleangala ubwangalo ubwakushelela mu mfula iyabuuta.",Uyu umwaume bushe eshilefye mukwangala eka nangu pali abo alecimfyanya nabo?,Uyu nafwala ifyakuicingilila ifingi elyo nabikishako amano. Talemoneka nga uwishile mukwangalafye.,Kwena icine alemoneka nga uuposesheko amano. Tefyo bamoneka abaleangala ifi.,"Elyo akatalamukila, kulemoneka intambo iyakashika iilelanga umwakupelela. Cifwile nico abalelonganika aba abantu nababikishako amano."
11857,Abalumendo babili ababuuta inkanda bali pa cibansa baleteya umupila uwakumakasa.,Uyu umo uushelele panshi kwena nabamukasa ku munankwe.,Alemoneka kwati acilufyanya mumipimine yakwe apakuti engashelelela umunankwe mukulwisha ukumupoka umupila.,Nga ifi ifyabuuta ifilemoneka kwati filesabuka pa cibansa ni finshi?,Kwena nafipala imfula iyabuuta. Nangu limbi kuti fyaba ni ifi babomfeshe mukushila imingoloshi pa cibansa.
11858,Umuntu umo uwabuuta inkanda naiminina naimya na amaboko mumulu.,Bushe ni ncende nshi iyi aliko uyu umuntu?,Kulemoneka nga incende uko abantu besa mukwisa ikalako panshi na ukutubilishako panono.,Nomba bushe ekufuula ifyakufwala fimo na ukufiposa panshi?,Limbi kwacitalala nomba kwakaba kanshi fimo bafuulakopakuti bayolole bwino.
11859,Umwana umukashana na umwaume umukalamba ababuuta inkanda baleangala.,Aba balemoneka kwati mwana na ba wishi.,"Kwena kuti caba ifyo, eco umwana asangushisha ba wishi nga icakwangalilapo.","Kabili ilingiline ifyo baba abana, nangu umufyashi akalipa shani, kumutalalika na ukwangala nankwe mu nshila ishalekana lekana.","Kwena, tekumonafye ifyo kekele? Nakemyako na amaboko mumulu!"
11860,Umwaume umo uwabuuta inkanda alelungisha incinga.,Nomba ninshi finshi ifyonaike kuli iyi incinga?,Cilemoneka kwati umupeto naupetama. Eficitika ilingiline nga cakuti ama spoko yabwela. Alemoneka kwati eyo aleolola.,"Nomba ama spoko yene, yalamoneka kwati tuntu utunono sana, lelo tulabomba umulimo uukalamba sana.",Elyo shibantu wine alemoneka kwati natemwa sana ukuti incinga yakwe ili pakulungama.
11861,Ibumba ilya bakashana naliminina mwasmba lya fimuti.,Nomba aba abaloleshe kuno lubali bonse bafwele ifyakufwala ififimbile kumo na pa menso.,Nabakwata na ifyanso munuma. Balemoneka kwati ni ba ninja.,Nomba ba ninja nabo balafuma elyo baisa mukulashimikafye amalyanshi na abantu?,Nomba bushe ba ninja bena tebantu? Bafwile nabo balikwata abo bashimika nabo.
11862,Umwaume umo uwabuuta inkanda naiminina mu mfula iya buuta.,Nafwala ifyakufwala ifyakumucingilila bwino bwino kumo na akasote.,Nomba uyu umuntu alemoneka kwati pali ifyo amwene ifimupapwishe.,Limbi pali abo akonkele nomba nafilwa ukubeshiba ico bamonene kale.,Nangu limbi nakwatafye amatontonkanyo ayengi aya mumutwe.
11863,Abaume babili nabekala mumuputule uwakwipikilamo ku ncende ya makwebo.,Aba balemoneka kwati ebapekanya ifyakulya ifishitishiwa muli iyi incende.,elyo kabili balemoneka abanaka sana. Bafwile nababombesha sana.,"Incende umushitishiwa ifyakulya shilakwata inshita isho abantu bafula sana. Kanshi nga caba ifyo, bonse kubombesha icine cine.","Awe kanshi nga bacepako, kutubilishako panono. Pantu kuti wanaka icine sana."
11864,Ibumba ilikalamba sana ilya bantu lili ku lulambwa lwa mumana.,Ukukwine ku mbali ya mumana kwaliba umucanga uwingi icipesha amano.,Uyu mucanga uo umumana usenda elyo waisa utulika mu mbali nga ifi.,Elyo abantu balitemwisha ukwangalila ku mucanga nga ifi. Eco kubelele cinkupiti ifi.,"Awe na ukuyafye mukowa. Filya nga nakukaba, nga waya owako, waitalalikako panono."
11865,Umwaume umo naiminina pa cikuulwa icilekuulwa.,"Bushe ninshi ishi imbao emininepo, shalikosa sana?",Kwena shalikatwa bwino bwino sana. Kabili epanina abalepanga ifi ifikuulwa.,Iciweme cakuti nafwala bwino bwino ifyakufwala ifyakumucingilila.,"Ilyo kuli ukupanga ifikulwa nga ifi, cikankala sana ukuti namuicingilila pantu kuti waisanga mu busanso."
11866,Umwaume umo ali mumuputule wakwipikilamo mu ng'anda aleputaulapo ifyakwipika.,"Uyu umuntu ali uwatekanya mukuputula ifyo aleputula, elyo nakwata na apakushintilisha.",Ifi fintu ifyakukwafwa lilya uleipikapakuti taicekele muminwe.,Elyo natubika bwino bwino mu kabale uto aputwile.,Mupepi palemoneka na amafuta ayakwipikilako mukabotolo.
11867,Umwaume umo naiminina mwisamba lya cimuti icili mu mbali ya musebo.,Ii ni nshita iya bushiko. Elyo mupepi palepita na icimbayambaya ica mutuntula mutuntula.,Ici icimbayambaya ni cilya icakuti uuli onse kuti aiminika bamutwalako uko alefwaya elyo alipila.,Uku kwine kulemonekako abantu nabambi abemininefye mumbali ya musebo balecita ifyabo ifyo bakonnkele.,Nalimo ni mupepi na amayanda ayo bekalamo nangu apo bashitishapo fimo ifyo batemwa ukushita.
11868,Umulumendo na imbwa iyafiita nabeminina pa mbao baletamba imbwa imbi iyafiita iitolokele mu mumana.,Ninshi iyi imbwa ninshi ikonele mu menshi?,Nalimo namuponena ako bacilaangasha nango naimonamo ifyakwikata.,Iyi nayo iyafiita ilemoneka kwati ili pakutolokelamo mu menshi ikonke iibiye.,Umulumendo talemoneka uwasakamana sana. Limbi shalibelela ukusamba ishi imbwa shakwe.
11869,Umwaume umo uwabuuta inkanda naiminina apakulandila.,Uyu alemoneka kwati alelanda na ibumba ilikalamba ililongene muli uyu umuputule.,Kwena kunumba yakwe kulemoneka nga apakutambila ubunkolanya apo alelangila aba abantu ifintu fimo.,Elyo na imifwalile yakwe ilemoneka nga uwile mukukumana na abantu bamo abakankala sana.,Kwena ni ilyo wishibe ati uleya mukukumanapo na bamo elyo wingafwalya inyense nga ifi!
11870,"Banamayo batatu ababuuta inkanda baleenda, balefuma mwituuka.","Kunuma yabo kulemoneka abantu bambi. Bamo nabekala, bambi nabo nabeminina.",Ili lilemoneka kwati lituuka umo bashitisha ifyakulya ifyalekana lekana.,"Nomba ifi pafitile panse, ninshi balakokola sana ukwisala ili ituuka?","Ku fyalo fimo amatuuka umo bashitisha ifyakulya yalabomba na bushiku bonse. Kulatifye bamo bafuma, bambi baingila. Takwaba ukwisala."
11871,Umwaume umo uwabuuta inkanda na imbwa yakwe bali mu ng'anda baleangala.,"Elyo iyi ine imbwa amasako, naipalana na apakunyanta, bapusanafye amalangi.",Uyu umwaume alemoneka kwati baletintishanya insapato na iyi ine imbwa.,Imbwa ishingi nga shamona insapato ninshi pamoneka ifyakwangasha.,Shimo nashi balashikansha icakuti teti muisange ileangasha insapato mu ng'anda.
11872,Namayo umo uulemoneka nga uwa ku calo ca ku India aleshana.,Uyu namayo nafwala ifyakufwala ifyaseka ku fyalo ifyakulubali ukwaba India.,Nomba kwena te bena India beka abafwala ifi. Na bambia aba mu fyalo ifyapalaminako balafwalako ifi fine.,Nomba nga cilya icafiita aikakile pa ikufi icilemoneka?,Cilya abantu balacibomfya ilyo baicena pa ikufi mukubafwako ukupola bwangu ukwabula ukuicena na kabili.
11873,Umwaume umo nanina munuma ya kwa kabalwe alemwensha elyo abantu baletamba.,Nomba ninshi uyu umuntu alemoneka kwati balelwishanya na kabalwe wine uyu?,Bufwile ni bulya ubwangalo bangala ubwakuti kabalwe alelwisha ukufwinta umuntu elyo balependa inshita iyo aikatilila.,Ninshi eco babikila na umucanga panshi pakuti nga bakufutula tafikalipe sana.,Abantu nabo nabakolongana ifi fine baletamba. Katwishi ico bamo batemenwa ukumona umunabo alepona.
11874,Abaume babili na abanakashi babili ababuuta inkanda nabekala pa itebulo balelya ifyakulya.,Iyi incende baliko ilemoneka nga ukwakuya mukushita na ukulya ifyakulya.,Elyo balemoneka kwati lupwa lumo ulwikele panshi bakwatako inshita capamo.,Kuti baba bafyashi na abana babo. Balemoneka abasansamuka icine.,Umukashana ena alemoneka uwafuuka sana. Limbi ena mupongoshi uo beshile mukukumana nakwe.
11875,Umwaume umo uwabuuta inkanda naiminina alelolesha lubali lumo.,Uyu umuntu alemoneka kwati ali na ibuumba iliminine munshi ya fimuti.,Elyo ifimuti nafyo nafikwata na amalaiti yalya babomfya munshita ishakusefya iciminshiminshi.,Limbi ni mupepi na amayanda ayabantu ebabikile ukuti ifi fimuti filebengeshima mu nshita ya bushiku.,Nangu limbi kwalifye abantu abaishile fibikako ifyo fyaba mumbali ya musebo.
11876,Umwaume  uulenga ifikope fya bantu naikala pa cipuna alelenga.,Palemoneka ifikope ifya bantu abalekana lekana abo alenga.,Uyu umuntu alemoneka kwati alebombelafye mu mbali ya musebo umupita abantu.,Aka akapuna apashikele umuntu epakwisa ikala elyo alekulolesha atampa na ukukulenga.,"Kanshi ninshi kulolela, alepwishafye ukukulenga, wabula na icikope cobe wakombola."
11877,Ibumba ilya bantu lilepitana pansa ya amatuuka.,Ayayene amatuuka bashitishamo ifyalekana lekana. Emushika wa cine uyu.,"Kunuma kulemoneka amatuuka ayaleshitisha ifintu fimbi, nomba ayali mupepi palemoneka ifilubi ifingi.",Aya amatuuka yalemoneka nga ukwakuti waya wateyapo fimo elyo nga wacimfya bakupela ifi ifilubi nga icilambu.,Nalimo eco abantu bafulile ifi. Bonse balelwisha ukuti bengacimfyapo umo na ukubapela icilambu!
11878,Ibumba ilya bakashana naliminina mu mungoloshi.,Batatu nabakata amaluba muminwe elyo bambi batatu beketefye fimbi ifishilemoneka bwino bwino.,Bushe ninshi aba abantu pali abo balecimfyanya nabo mu fintu fimo?,Kwena balemoneka nga balya ababombela indeke mukwafwa abalepupuka.,Nalimo pali fimo ifyo bacitile elyo nomba balebalambula pa milimo yabo
11879,Abaume babili baleenda muli iyi incende iyapabuka iilemoneka nga iibomfeshiwa mukwiminikamo ama motoka.,Bonse babili abab bashitata balemoneka abamatonontonkanyo sana.,Ifwile ni ncende iisuma ukwisa na ukwisa tubilishako na ukutontonkanyako ico takuli sana icikwela.,Ku lubali lumo kulemoneka ama motoka nayeminina.,Cifwile ici ecintu ico bashilile iyi incende nomba imyotoka tashifulile sana.
11880,Abaume babili abateya umupila uwapa menshi makasa baleteya.,"Uyu umo uusunga icipanda, ali pakwikata akamupila babomfya ukuteya.",Elyo naikata na inkonto muminwe. Iyi eyo babomfya ukusesha na ukuminako akakene akamupila.,Ubu ubwangalo ufwile naukosa sana pantu aba abantu balabomfya sana amaka pakuteya.,Limo kulabafye na ukuleka ukuteya elyo mwaitantika mwatala mwayumamo!
11881,"Umwaume umo uwabuuta inkanda, naiminina mumbali ya musebo na insale yakwe.","Uyu umuntu afwila naisa mukulisha ukuti abapita nshila nga bamumfwa, bamushilako kamo.",Eco akwatile akalimba umulelilila insale na akakulandilamo.,Fyonse ifi ni mukulwisha ukuti engomfwika ku bantu abengi.,Bamo bakemba na bakalisha wa filimba balacita ifi pantu indalama limo shilabashupa.
11882,Umwanakashi umo na umwana bali pa mumana mu bwato ubunono.,Ubu ubwato bulemoneka kwati bwakuipangilafye abene.,"Abantu abengi abekala ku mimana nga ifi, baliba abacenjela sana na mukuipangila amato.",Elyo uyu wine umumana balipo walitalala sana. Tapali na amabimbi nangu yamo.,Nomba amenshi ayali mumumana uyu tayalemoneka ayalengama iyo.
11883,"Ibumba ilya balumendo na abakashana, bali ku ncende imo uko bele mukwangalila.",Ili ibumba lilemoneka nga ilya bakasukulu abali ku ma sukulu yakalamba.,Bamo bamo balemoneka kwati nabekata na amabotolo aya bwalwa mu minwe.,"Elyo na inshita bakumaninemo, ni nshita iya bushiku. Lelo kulemoneka kwati kuli imyenge isha ma langi ayalekana lekana.","Awe kwena aba bantu ni mukusefya beshile. Elyo kanshi ubu bushiku, balecifukisha icine."
11884,Abaume babili na abanakashi bane bali mumuputule uwakwipikilamo.,"Bushe aba abantu, fyakulya fya musangonshi balepekanya?","Balemoneka kwati balepekanya ifyakulya ifingi sana, nalimo fyakushitisha.",Nangu limbi balepekanya ifyakulya ifyakulishafye abantu abengi mukulongana kwa lupwa lonse.,Nomba na bashitata nabo nabaibimbamo mu kwipika? Ilingi batemwa ukwikala na abanabo baleshimika amalyashi.
11885,Ibumba ilya baume na abanakashi ababuuta inkanda lileenda ukupita pa ituuka.,Iyi incende ilemoneka nga uko abantu abengi bapita na ukwendauka.,Nalimo kwaliba amatuuka ayalekana lekana uko abantu besa mukushita ifintu ifyalekana lekana.,"Kuti caba ifyo fine. Pantu na abantu abaliko, bantu balekana lekana. Bamo balemoneka kwati pali ifyo bafulilwe.","Bambi nabo balemoneka abasansamuka icine. Cilamuntu, alifye mu calo cakwe."
11886,"Umwaume umo uwabuuta inkanda, naiminina alelembapo fimo mu mweela.","Nomba uyu umuntu, alemoneka shani kwati alelenga ukubomfya ulubuto?",Ici cikope bamukopele efyo cimoneka. Balakopela mu nshila iyakuti calalanga umo iminwe shipitile.,"Nomba ninshi ulubuto ululemoneka, ni kwi lufumine?","Muminwe yakwe naikatapo kamo akalefumya umulilo, ku mulilo, ekulefuma ulubuto."
11887,"Umwaume umo naiminina panse ya ituuka, alekambatikapo fimo pa nsolokoto.",Bambi abantu balepita mumusebo wine uwapita panse ya ili ituuka.,"Nomba uyu shitata, alekambatika amapepala ayabula ifilembo nangu fimo.","Limbi kuli umbi uwacenjelesha mukulemba, euleisa mukulembapo nga apwisha ukukambatika aya amapepala.","Nalimo pali fimo ifyo balefwaya ukushitisha bwangu bwangu, efyo balefwaya abantu beshibe."
11888,"Umwaume umo aleenda na akashimbi muminwe, ku lulamba lwa mumana.",Bushe ninshi uyu umwaume alecita na aka akashimbi?,Aka akashimbi bakapangila ukuti kalesanga utushimbi tumbi nangi natushikama mu mucanga.,"Ninshi uyu shitata, aliponeshepo fimo ku mumana kwine uko ifyo alefwaya?","Bamo balesafye mukufwaya ifyo abantu bambi baponeshe, elyo nga batola, baya mukushitisha. Nabo emo bapangila ka ndalama."
11889,Umwaume umo naiminina panse ya cikuulwa icilemoneka nga ica ng'anda.,"Ici icikuulwa balicalula ukuti balecitilamo amakwebo yambi, tekwikalamo iyo.","Kwena na ifipampa ifili panse, filelanga ukuti pali amakwebo ayakushitisha na ukulangisha ifintu ifya lekana lekana.","Uyu shikulubantu, panse apo eminine, aletinika ka musange kakwe muminwe.",Afwile pali abo alefwaya ukutumina nangu limbi pali abo alepela ubulangilishi ukuti bese uku kwine ali.
11890,"Umwaume umo nasunsumana, alelemba ifilembo pa ntemba iili mu mbali ya musebo.",Ii intemba bafwile baleipekanya ukuti bese mukushitishamo amakwebo yamo.,Nifyo fine. Eco babulile uyu umuntu ukuti ese alembepo ifilembo ifyakubeshibilako bwino bwino.,Aba abantu balicenjelasha icine mukulemba ifi ifilembo Tekubulafye uuli onse ai isa unembeleko.,"Nga tamusalile bwino, kuti baisa mikantaikilafye intemba, na abantu balabutukako ati iyo tafiweme ifyo baleshitishapo."
11891,"Abana abanakashi ababuuta inkanda bane, nabekala pa itebulo balelya ifyakulya.",Aba abakashana balemoneka abasansamuka sana uku kwine bali.,Bushe paliba umuntu uushisansamuka nga amona ifyakulya? Takuli ati mwaice nangu mukulu.,Ala insansa te fyakulya fyeka. Bafwile aba abana balibasunga bwino sana ku bafyashi babo.,"Kwena balemoneka. Na apo bali, kunuma kulemoneka na ifyo babashitila ifyakwangasha."
11892,"Umuntu ali mumenshi, alekopa ifikope.",Aba bantu abakanshiwa ukukopa ifikope mu ncende nga ishi.,Nomba kuti walanguluka. Ninshi uyu umuntu talesakamana ukonaula icakukopelako alebomfya?,"Awe, bacipangila ukukopelako mumenshi. Kanshi nangu cili mumenshi, teti yengilemo na ukuconaula.",Awe kwena abantu balicenjela. Elo amenshi nayo ayalengama bwino.
11893,"Umwaume umo naiminina mupepi na utumana twapangwa na abantu, nakwata na inkonto mu minwe.","Bushe iyi inkonto akwete, ni ilya iyakwendelako?",Iyi ilemoneka kwati yakulembelako. Alelembapo amashiwi yamo panshi.,"Ninshi pakuti ilembeke, aleibomfyako panono mumenshi tefyo?","Efyo cipalile. Nampo menshi ya musangonshi aya. Pantu nga yauma, tali ninshi fyonse fyafutika?"
11894,Umwanakashi umo ali mumpili aleitulula amakabe mu nkomaki shibili.,"Afwile alefwaya ukuti ayatalalikeko panono, eco aleyapisisha mumwela.",Nomba mu mpili umu tamulemoneka amayanda ba bantu. Kuti walanguluka ifyo aisangileko uyu namayo.,"Nalimo ni umo uwa muli balya abaya mukwela impili nga inshila iyakukanshisamo, nangula ukwangalafye.","Kwena ifyo shilemonekafye impili, nangu wacisa na amalanguluko, kusuka yakubutukako panono."
11895,Abanakashi batatu ababuuta inkanda bali mu ncende iyakwipikilamo.,Aba balemoneka nga ababomba mwituuka umo bashitisha ifyakulya.,Kwena efyo balemoneka. Nomba bushe aba ebepika ifyakulya ifi?,Balemoneka nga balya abasenda na ukuleta ifyakulya ifyo abantu basalile nga baisa kuli iyi incende.,Uyu umo nasendamako panono. Alemoneka kwati nanaka sana.
11896,"Ibumba ilya baume mufyakufwala fya mutuntula mutuntula, baleiminika ubwato, kumbali ya mumana.","Cilya baleshinta panshi, ecakwikata ubwato pakuti bwiya buleelela mu menshi.",Aba abantu balemoneka nga ababomba ku kampani kamo bonse umo babelele.,Limbi kuti baba ni balya abapususha abantu ku masanso ayalekana lekana aya pa menshi.,Limbi eco bafwalile na ifyakufwala ifyakubacingilila konse. Lyonse bafwile balifye abaiteyanya.
11897,Ifimbaya mbaya ifingi nafiminina pa musebo mupepi na apacilukila abantu.,Apa pene pali na ifitukutuku ifingi nganshi. Kuti walanguluka uko bonse aba abantu baleya.,Limbi ni ilya inshita abantu abengi bendelapo pakuya nangu pakubwela ukufuma ku macito.,"Limbi kuti caba ifyo fine pantu pakuti umusebo wisule ifi, nico abantu abalipo nabafula.","Elyo na umusumba wine fye, ufwile walikwata abantu abengi sana!"
11898,Abaume babili ababuuta inkanda nabeminina balelanshanya.,Bonse babili nabafwala amalaya ayabuuta.,Balemoneka kwati bali ku ncende iyakulilako ifyakulya na ukwangala.,"Elyo inshita naiya, pantu kulemoneka ukwafiita.",Uyu umo shibantu alemoneka uwasnamuka sana.
11899,Umwaume umo uwabuuta inkanda ali pa ncinga yakwe iyo aleensha ku cibumba.,Panshi pali icipampa icilesoka ukuti iyi nincende uko balekuula ifikuulwa.,Ninshi uyu umuntu tafwele bwino. Pantu muli ishi incende balakomaila ukuti umuntu afwale icimpompo na fimbi ifyakumucingilila.,"Nomba kwena uyu umuntu, aninike shani incinga yakwe ku cikuulwa nga ifi?",Nalimo taninike na incinga yakwe ku cikuulwa. Bakumukopafye abapilibwile ifintu ukuti alemoneka kwati naninika incinga ku cikuulwa.
11900,Banamayo batatu ababuuta inkanda nabekala pa itebulo.,Bali ku ncende ukwakulila na ukushita ifyakulya.,"Ishi incende balabikilamo limno na ifipuna na amatebulo ukuti nga mwashita, mwaikalamwalalya na ukulya.",Aba banamayo balemoneka abasansamuka sana. Nalimo bali na ulupwa lwabo.,Elyo aba bamo balemoneka abaendelela mu myaka. Limbi kuti baba abafyashi nangu banakulu ba bantu abo balelolesha.
11901,Umwanakashi umo uwabuuta inkanda na umwaume umo uwafiita inkanda bali ku ncende iilemoneka iya mabwe mabwe.,"Ifyo beminine, bali nga abalelolela ukubakopa icikope.",Bonse babili balemoneka kwati balishibana sana ico bafwele ifyakufwala ifilebalanga ukuti baletushafye.,Limbi kuti baba fibusa ifyatemwana nangu kuti baba abatemwana abali capamo.,"Abengi mukutemwana kwine uko, emufuma na ifyupo ilingiline."
11902,Umwaume umo uwabuuta inkanda naiminina nafwala na utwakumfwilako mu matwi.,"Utu twakuti lilya uleenda, nausendafye icilimba mumatwi, cileililila.","Kukwafwa kanshi ukuti wuimfwa ifyo ushilefwaya, elyo na ukuleshako icitendwe.","Nomba uyu umuntu, ninshi alecita apa eminine?",Alemoneka kwati alelolesha pa myendele ya fimbayambaya ifyo baninina muli iyi incende.
11903,Abanakashi basano ababuuta inkanda baleenda pa ncende iya mucanga mucanga.,"Aba abantu balemoneka kwati balefuma, nangu baleya mukusamba ku mumana.","Nomba mupepi, tapalemoneka umumana, nangu incende ilemoneka nga iyaba mupepi na umumana.","Kwena, umushili ulemoneka uwa mucanga mucanga. Umumana ufwile tauli apatali sana.",Nalimo uli kunuma ya cikuulwa cilya icilemoneka akatalamukila.
11904,Umwaume umo ali pakati ka musumba alewamya injanji.,Bushe ni njanji sha musango nshi ishi ishapitafye pakati ka musumba?,"kufyalo fyafunguluka, kwaba ifimbaya mbaya ifipita muli ishi shine injanji ifyo abantu babomfya ukwendelako mumusumba.",Bushe ni filya ifimoneka nga ama saca lelo fimoneka kwati tafyakwata imipeto?,"Nifyo fine. Kufyalo fimo, balafibomfya sana ukwendelamo."
