IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
11657,"abantu bali abengi,  nabemya namaboko",umukashana ali pantanshi nafwala na ifyakufwala fyamulopa mulopa,nakwata na umushishi uutali uwafita,elyo naasama nakukanwa,kunuma kulemoneka bashitata beka beka
11658,umulumendo na umukashana nabekala mufyani balelisha,kunuma kuli na ifimuti ifitali,umulumendo na umukashana naba mwentula nokumwentula bonse,umukashana naikala namucheni chamulumendo,umulumendo naikata na umukashana pakuboko
11659,umulumendo nafulamuka mumulu ichakuti namolu nayema mumulu,pantanshi pali na abaiche babili umo aloleshe eko umulumendo nalefulamuka,amaboko yamulumendo yali panshi elyo amolu mumulu,panshi pali na ichintu ichikwete ilangi lyamakumbi makumbi,kunuma kuli ing'anda elyo na ifimuti
11660,umwaiche ali palibemba tafwele na ishati,nafwala nakachintu mumukoshi,palibemba kuntashi kulemoneka ichintu ichaiminina patio kabemba,Pali na ulupili,kabili umwaiche alifye eka palibemba
11661,abantu bali mumulongo baleenda,nabafwala na ifyakufwala fyabuta,mumbali muli na abantu abaleendafye,pamulu pali na intambo shamalaiti,kunuma kuli na ifikulwa ifikulu
11662,umulumendo aleteya ubwangalo bwitwa Golf,nafwala na itoloshi lyafita muli na umushipi  welangi lyabuta,nachinkupiti wabantu nalongana pamo aletamba,kabili pali umulumendo uulekopa kuli lamya,elyo kuli nefimuti ifitali
11663,umuntu ali mumpili panchinga,mumpili muli na ifimuti ifitali,kabili ili ninshinta yabushiku,)pampili palemoneka na mabwe-makasa,namumulu muli amakumbi
11664,bashikulu bantu babili balelisha imitololilo,umo nafwala ichisote chelangi lyamulopa-mulopa,kuchibumba kuli na ifikope fibili,panshi pali utukopo twamaluba,pakona pali nakabokoshi pamulu wakabokoshi pali na umutondo
11665,shitata alelisha umutolilo wakukanwa,kunuma kuli na umuntu uwikeleko,umulumendo alelisha umutolilo nafwala nama galashi mumenso,kabili kunuma kuli namaluba,mumutenge wachikulwa namwaka amalaiti
11666,umulumendo alechofa inchinga nafwala na ichisote,aleendelafye mukamusebo akanono,kunuma yamulumendo kuli na ifimuti,elyo na ing'anda,kabili kulemoneka na bantu
11667,umulumendo alelisha banjo,kabili apalaminefye na ingoma,kunuma kuli nama machine,pantanshi pali nefyakulishishako inyimbo,umulumendo alifye eka muchikulwa
11668,umukashana ali na umwana baleenda,bonse babili nabekata utwakuteyelako ubwangalo bwitwa tennis,) umukashana nafwala nama galashi,bonse babili nabafwala na insapato,pantu bali pali na ichikulwa
11669,Imbwa ilenwa amenshi mukamana,naipeteka na umuchila,naikwata na umwando mumukoshi,kabili Imbwa ikwete ilangi lyafita,elyo akamumana Kali umfyani
11670,Imbwa shibili shilepepeka umuntu,imo Imbwa ili panuma elyo imbi pantanshi,kumbali na umumana,panshi pali na utumabwe utunono tunono,kulya bushilya kuli na ifimuti ifingi
11671,abantu bali mumuputule abengi,kabili mulemonekafye bashitata beka beka,bamo nabeminina elyo bambi nabekalako,muli na utupuna apashikele abantu,mumutenge wachikulwa namwaka amalaiti
11672,umulumendo na umukashana nabekala bali naumwana mutufyani,umukashana nasendamako patufyani kumutwe nabikako na ichakusaminako,umulumendo nasendalala naikata na ukuboko panshi nafwala namakapa,umwana nao naikalako nafwala na ichisote kumutwe,mumbali yamusebo muli namayanda
11673,"umulumendo ali na nakulu bantu, umulumendo aletinika na laptop",nakulu bantu naikata na ichakwmbilako kuminwe,nakulu bantu nafwala nefyakufwala fyafita mukati muli neshati lyabuta,kunuma yakwanakulu bantu kuli naichibi,petebulo pali na ifintu ifyalekana-lekana
11674,umulumendo alewamya mumusebo nafwala na ichisote elyo nechapamona,kuminwe naikata neputa umwela,kunuma kuli impili elyo nefimuti,mumusebo muli na imyotoka,mumbali yamusebo muli namayanda
11675,Imbwa ileenda naikwata na umwando mumukoshi,kunuma yambwa kuli nachintu ichilemoneka icha mulopa-mulopa,Imbwa naimya na umuchila,kabili Imbwa ilemoneka iyaina,naiponya namatwi nameno yalemoneka
11676,umukashana nafulamuka ukuboko kumo kuli panshi elyo amolu mumulu,kunuma kuli na bantu,kabili kuli namotoka,untashi kulemoneka na ulupili,elyo pali na ifimuti ifingi
11677,umulumendo ali muchibansa chabwangalo bwitwa hokey,alebutuka nafwala nefyakufwala ifilemoneka ifyafina,naikata nakamuti muminwe akakuteyelako,kumutwe nafwala na ichisote nama galashi mumenso,kunuma kuli na ichipampa apalembwa ifilembo
11678,umukashana naiminina ali na umushishi uutali pamulu elyo kulukobo takuli umushishi,nakobeka nakachola kukubeya,namumukoshi namupita intambo,kukuso kwamukashana kuli na umulumendo,napantanshi yamulumendo na umukashana pali itebulo elyo na umulumendo umbi
11679,abalumendo babili nabeminina baleshimika ilyashi,umo umulumendo naikata nakapu kukuboko kwakukulyo,elyo umbi naimya amaboko yonse yabili,kuntashi kuli umuntu na umbi uilemoneka,kuchibumba kuli na ifilembo
11680,umulumendo ali pamwinshi  wesitima,nafwala na imishipi yapakubeya,naikata nakukashimbi,nafwala na ichisote kumutwe,isitima likwete ilangi lyafita
11681,umwana naishikilisha mumabula,alemonekakofye umtwe,umwana alifye eka,nafwala na ichampepo,nakwata na amenso yabuta
11682,abantu aleenda abalumendo na nabakashana,umukashana nafwala ichisote napapa nakachola pakubeya,mulumendo umbi naikalako pakamupando mumbali yamusebo,mwibumba muli nakamwaiche akaleenda,kunuma kuli na ifimuti
11683,umukashana naimya ukulu  nakufika na kumutwe,pantanshi pali na umwando uwelangi lyamulopa mulopa,kukuboko kwakukulyo naikata nakachintu akalemoneka kwati mwando,umukashana alifye eka,nafwala nechakufwala chelangi lyafita
11684,umwana alekobola ifyakufwala kunshimbi,kunshimbi kuli ifyakufwala ifingi ifyalekana-lekana,panshi palemoneka na ichibokoshi chelangi lyabuta,umwana nafwala neshati lyamakumbi makumbi,kunuma kuli nakapuna elyo naifyani
11685,umukashana aleengala na Imbwa,Imbwa naikwata na umwando mumukoshi,panshi pali nefibokoshi,umukashana nafukamako naikata namaboko panshi,pachibumba pali naichintu ichilemoneka kwati chakubikapo ichitunshi-tunshi
11686,abalumendo babili nabekala baleisha,umo naikalako namuchipuna naikata nautuntu kuminwe,umo nakwata nakapu yebumba alenwa nokunwa,pewindo panse palemoneka na utumuti,umulumendo umo nafwala na ichisote
11687,umuntu ali mwituka umuli ifintu ifyalekana-lekana,panse Pali na inchinga,umuntu nafwala na ilaya lyabuta,muli na utukopo utwingi,umuntu alemonekafye eka mwituka
11688,umukashana nafwala ichisote alemonekakofye ichamutwe,Ali nakumusakuta ,Ifyakufwala afwele filemonekafye ifyamulopa mulopa fyonse,nakwata na umushishi uutali,mukati ka musakuta muli na imilando
11689,shikulu bantu aleenda naikata na inkonto kukuboko kwakukulyo,napakata nakachola elyo na ipepela kukuboko kwakukuso,nafwala na ichampepo ichikulu,nabukapo na ichisote,kunuma kulemoneka na bantu
11690,shitata ali na umwana,shitata aleisula na ichibokoshi,umwana naimya na ichipepala mumulu,pamupando palemoneka namakasa yamuntu,kulya lubali mupepi namakasa kuli itebulo
11691,bashing'anga bali mumuputule balelolesha namufyakukopelako,bali abalumendo beka-beka bali bane,pamatebulo pali nama machine,bonse bane nabekalako napamipando,pamatebulo pali utufintu ifyamalangi yamulopa mulopa
11692,umulumendo alelisha kabanjo akanono,alebelenga napa mapepala,patebulo pali nakapu,kumupando kuli na ichakufwala,petebulo limbi pali na Ichitabo ichikulu ichelangi lyakatapa-katapa
11693,umulumendo naiminina pamabwe,panshi pali na inchinga,kuntashi kulemoneka na ichimuti,kabili pali naichilemoka kwati ninchinga nomba chikwete amawilo yabili kunuma,mukati muli na ichipyango ichitali
11694,abantu bali pachtesheni chesitima pantanshi pali nabantu babili abaleenda,kabili mukati muli chinkupiti wabantu,mwisitima tamulemoneka nabantu,kabili isitima nalyasha namalaiti kunuma,pachitesheni palemonekafelye amalangi yamutumtula-mutuntula
11695,abantu baleengala muli mabwe-makasa,umo naikalako napali mabwe-makasa,Pali na Imbwa iilebutuka,kunuma kuli na ifimuti ifitali,Umuntu  umo nakontamina namukabeseni
11696,shikulu bantu ali pakati kebumba naikata na ichintu kuminwe aleangasha,nachinkupiti wabantu aletamba,Pali abakulu elyo nabaiche,umukashana pantanshi nakobeka nakachola,kunuma kuli na ichikulwa ichitali
11697,abantu bali mumuputule nabalongana bamo nabekalako napanshi,bambi nabemininako mumbali,kunuma yabantu kuli na apakulemba,kuntashi kuli na umulumendo uwikeleko aleshimika,muchikulwa muli na iwindo
11698,umwaiche nafulamuka pachimpwelu chewilo,Amolu yali mumulu elyo umutwe panshi,naikata na iminwe mukanwa,nafwala na insapato ishikulu,mukati muli na insokoshi
11699,umwaiche aletolokela pamenshi,nafula na ishati,kumbali yamumana kuli na ifimuti,mukati kafimuti mulemoneka ichikulwa,kuntashi kuli na impili
11700,abalumendo balebutuka abengi,bonse nabafwala na ifisote kumitwe,umo uuli pantanshi naimya na ukuboko kwakukulyo mumulu,bonse bafwele ifyakufwala fyelangi lyamakumbi makumbi,nabafwala na insapato bonse
