IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
7146,umulumendo naikala nashipula nako,alemoneka ali mukati mwi shitima,mwi shitima muli abantu nabambi,nabo balemneka baleshipula,bonse nabafwala na ifya mpepo 
7147,umukashana naikala pamusebo,nabika na kachola kakwe panshi,"nafwala ichisote kumutwe,ijaketi lya fita elyo na isapato ishafita",mumukoshi nabikamo nakasalu akaki kabili ,akasalu nakakwata na imilini shafita a isha mulopa mulopa 
7148,akamwana akamwanakashi kali mumuputule wakusambilamo,akamwana kali akasansa ,kalesukusa ameno,nakemanina pa sink abo kalesukushila,nakafwala jesery yakashikila na sikirt ya makumbi makumbi
7149,shikulubantu aleenda pamusebo,kumutwe nafwala na ichisote chakubombelamo,kuminwe nfwala ama gloves yabuta,kabili na fwala na istoloshi lyabuta na ishati laybuta,pafipeya ye shati pali ilangi yamulupa mulopa 
7150,abantu nabekala mumuputule,nabekala pafipuna ifili mubali yama tebulo,mumuputule mulemoneka fye bashitata ,kuli umo shikulubatu alemoneka ali pamilimo ,pantu petebulo yakwe nakwata kompyuta iyo aletinka
7151,imbwa shibili shileyenda,panchende pantu shili pali mabwe makasa,shonse shibili shikwete ilangi lyabuta ,imo pali ishi shibili naifumy ululimi panse pakwenda,kunuma kulemoneka impili isho ishifimbikwe na mabwe makasa
7152,umuntu nanina pamulu yachimachine,nafwala ichisote kumutwe icho ichilemugilila kibusanso,kabili nafwala na ifya kufwwala fya macungwa ifya kubombelamo,alemoneka kwati bali pabukule bwa chikulwa,pumulu yakwe pali umuntu uyo alesontelela
7153,umukashana ali mumuputule wakushitishamo,aleshitisha ama keke ayo abikile pamulu wetebulo,kunuma yakwe kuli na ifibotolo fya malwa ,umukashana ali uwamwentula pakushitisha,kunuma yakwe kuli icilola umulemonekela abantu abo bekele
7154,umwana nabanina bali mumuputule wakwikalamo,umwana nafwala na fyakufwala fya pinki,kuminwe nakwata na kamera iyo alebomfya,banina nabekala pachipuna nabafwala na ma galashi balelosha umwana,petebulo pali na ifya kwangasha fya mwana
7155,ulupwa lumo luli mupanga,"pali bawishi, banina elyo na abana batatu",bonse balelolesha akanama ako akali mu fyani,akanama kalelwisha ukufisama mimapula,kunuma yabo kuli ifimuti ifya uma
7156,ichimbaya mbaya nachifulamuka,amatila yakutanshi nayengila muchilindi,aya kunuma nayema mumulu,ichimbay mbaya chilemoneka chikalamba,panchende pantu chiponene pali fye impanga
7157,bashimakwebo baleshitisha amakwebo,bashitata nabekala mubali yachikulwa,ukulubali kuli bashitata batatu abaleshitisha pama icinga,kuli na namayo umo uyo alshita,pantu namayo ali pali ifisabo ifya lekana lekana
7158,abakashana batatu bali mumenshi,elyo umo umukashana alelwisha ukutolokela mumenshi,batatu abo abali mumenshi bemanine fye mubali ya menshi,kunse yamenshi kuli utupuna apo apekele abantu,kabili mukati kamenshi muli abaiche bene abali pakati kameshi
7159,shikulubantu na nakulubantu panse yeshitolo,nakulubantu naikta mumukoshi nafwala na kasote kabuta,shikulubatu naimya na ifikukubiti fya mukaka,kunuma yakwa shikulubantu kuli itebulo elyo ilikwete infintu,bonse babili bali abasana nelyo baleshitish amakwebo yabo
7160,Shitata alefula ifwela,uyu shitata ale engelela ikona lyashimbi shili pantashi yakwe,Kamashini alebofya pakwengelela kalafumya umulilo na ulubuto ulukali nga nshi,Kanshi paku icingilila kulubuto ululefuma kuli kamashini nakwata icipampa ico aletengisha pantanshi yamenso yakwe,Uyu shitata nafwala icisote elyo naishati ilya maboko ayepi ilya kashika
7161,Bashitata batatu nabanina pali bakabalwe,Bakabalwe babili bali na amasako aya kaki elyo umo kabalwe ali na amasako aya buta,Bashitata babili bafwele ifya buuta ,Umo afwele akasote aka fita elyo umubiye afwele akasote aka fiita ,Bali mucibansa muntu babutaushisha baka balwe elyo kuli na bantu abo ablebatamba
7162,Namayo alepita mutauni mumusebo uyo uwa bantu,afwele akaputula akepi akafita,Ico nakukaba uyu namayo nakobeka icaketi lyakwe pamapeya,Pakucefyako  akasuba mumenso namayo nafwala akalashi mumenso,Panuma yakwa namayo uyu kulishitata uyo alemukonka panuma
7163,Umukashana alesambilila ubulwi ubwa karate,Naimya icibaka cilya alelwisha ukupanta pamo,Bakafundisha bakwe nabafwala imikansu isha buuta ,Imishipi shaba kafundisha bakwe shili isha fiita lelo uwakwe uli uwa katapakatapa,Muli uyu umuputule muli abasambi abengi abo abekelko pamipando
7164,Abantu baleisha panse yamayanda ,Pafulile banamayo aleyo na abana,Namayo umo na kontama panshi ali na ibotolo kumminwe,pali akamwana akanakashi ako kaninine kulupanda banshimpa ulwa malaiti,Kambi akana akanakashi nakekala panshi mupepi na amaluba
7165,Namayo alesamba mumenshi ,Alesamba mikashiba kantu baimba mulubansa lwapa ng'anda,nafwala akatambala kumutwe akafita pakwebati imishi shakwe shibomba,pakusamba alesabausha amenshi eico icinso cakwe tacilemoneka ,Aka akashiba bakulilafye mupepi naulukungu lwa ng'anda
7166,umwana umwaume naikala muchimbaya,nabamwikalika muchipuna icho bekalikamo abana abanono icho beta abati car sit,uyu mwana nafwala ishati lyafita nakaputula kamakumbi makumbi,alamoneka kwati ekele pa chipuna cha kutanshi,kunse yachimbaya mbaya kulemoneka ichimbaya mbaya nachimbi iche langi lyabuta
7167,Abalumendo babili nabemanina panceende imo,Umo afwele ishati ilya buta na itoloshi ilya kaki,Umbi nao afwele ishati ilya fiita  abikapo na inkolo,Kumutwe nafwala icisote  elyo afwalile pe toloshi ilyansalu iya jeans,Awe uyu mulumendo wamayebe pantu nabikapo namakalashi mumenso pafintu ifingi ifyo afwele pamubili
7168,Umukashana alenina ulupili,Tafwele ishati  afwele akaputula aka makumbi makumbi,Kucilibwe cintu alenina naba tabililako imyando ishakashika,Cilepala kwati panshi welibwe lintu uyu namayo alenina pali amenshi ,Panuma yamukashana uyu nabikapo nakacola akanono
7169,Shitata alipacimana naikata kumwando,Ekete ukuboko kwakwe kumwando uo uwakashika ,Elyo kukanwa nasuma munkantu kamo ifi,Uyu umusambashi alibeya ipala pamutwe wakwe,cilepala kwati uyu umwando ukashika wakumwafwa pakwebati ebunda mumenshi
7170,Shitata naikala mucimbayambaya,Uyu shitata mushilika eico nafwala umifomu yaba shilika,Alina imyemfu ishingi kukanwa isha buuta,Nafwala kasote akamakumbi makumbi kumutwe elyo naikoloko pakuboko,Mumenso yakwe muli amakalashi ayanono
7171,Cinkupiti wabantu ali muci bansa camupila,Aba abantu baletamba umupila ,Bonse nabafwala ama rain coat pakucingila mukulokwa na imfula,Aba abantu balitemwisha umupila icakwebati nangula ileloka tabaleka ukutamba,Abo abekele pantanshi nabemya na insalu iyo ikwete flag ya Chalo ca China
7172,Umulumendo na umukashana nabekala panshi ,Umulumendo napeta amakunda elyo umukashana na saika amolu yakwe pe kufi lya mulumendo,Umulumendo nakumbatila umukashana ,Aba abantu bale moneka bali mucitemwiko,Bekele pamwinshi uwa icibi icikalamba
7173,Abana abanono baleyangala capamo,Bali abengi mumpendwa elyo bale butukila capamo,Pancende bale butukila pali utufyani utwa katapakatapa,Uwangalo bale teya tabwishibike bwino bwino ,Bambi bafwele amatoloshi elyo bambi nabo bafwele utuputula
7174,Abantu nabatantama mumulongo ,Balelwisha ukupatama muli saacha, Saacha ali umukalamba uyo uwa pentwa ilangi ilya buta na ilya makumbimakumbi,Kwishilya lyamusebo kuli icipuna ,Pacipuna pali umuntu uyo alele alelolela nafimbana na ikoti
7175,Bakafundisha nabemanina mupepi na umusambia wabo,umusambi ali umwaice uwacikashana,Uyu umukashana afwele akashati akabula amaboko,Nakontamina panshi alelola icintu iminwe yakwe ilepanga,Ukulubali kuli umukashana naumbi uyo alesekela mupepi na icibumba
7176,Abantu mutanda bale ipekanya ukunina mubwato,Bambi bane bali mubwato akale elyo babili bale busunkila mucima,Aba abalesunkila ubwato mumenshi nabafwala insapato isha macombo isha muntuntula,Pali ili ibumba palemoneka namayo umo elyo na akana akanono,Bonse nabafwala ama life jacket palesha ukubunda
7177,Bashitaata pampendwa bane nabekala mumuputule umo ifi,bekela nga icilye ico icilelanshanya pali ilyashi ilikalamba,Babili naba fwala ama caketi ,Shitata uyo afwele icaketi ilya fiita apalamine na umubiye uyo afwele ishati ilya buuta,Cila umo pali aba nakwata ifitabo fyakwe mupepi napantu ekele
7178,Imbwa shibili shileyangala,Ishimbwa shilebutukila capamo mukashila akanono,Amabula aya uma naya ponaila kufimuti mumbali yamusebo,Imo imbwa naiponya umucila elyo imbi naimya umucila,Cilepala ninshinta yaluceelo palya akasuba kaletula
7179,Umulumendo aleyangala pakapampa kakushelelapo,Uyu umulumendo tafwele ishati afwelefye akaputula akamilaini ishabuta naishakashika,Uyu umusambashi naimya amaboko mumulu yonse yabili,Uyu umusambashi alifye namakasa yekayeka tafwele insapato,Mumbafu nakwata ululembo luntu ailemba
7180,Umulumendo ali pacitukutuku ,Nacibutuka elyo nacibendelela mumbali kwati cilefwaya ukupona,Ici icitukutuku cili icamakumbimakumbi,umulumendo uyo ale ensha nafwala icipompo kumutwe,Elyo nafwala nafimbipo pamubili ifyakuicingilila kubusanso
7181,umukashana alebelenga ichitabo,naikalako na pamupando nelyo alebelenga,kunshi nafwala ichakufwala icho ichishile amolu na matanta panse,kumuli nafwala aka shati akalesha umutoto panse,naisula nakukanwa pakubelenga ichitabo
7182,shikulubantu naikala kunuma ya chimbaya mbaya,muminwe nakwata lamya iyo aletinika,pantu ichimbaya mbaya chakwe chili pali nachimbi ichelangi ya mulopa mulopa,"nafwala akaote, akaputula ka makumbi makumbi elyo na ichati lya macungwa",nbika nama galashi pamulu yakasote kumolu tafwele na isapato
7183,abantu balechifyana ukuchofa amacinga,bonse balemoneka balumendo fye,bonse nabafwala ifisote kumitwe ,ifilepachingilisha kubusanso bwaba mukochofaa amacinga,kabili bonse navbafwala nama galashi mumenso
7184,umukashana nalela umwana pamolu,umwana nakwata naichakwangasha mukanwa,bonse banina na umwana nabakwata imishishi kumutwe,palemoneka bekelefye panshi,kunuma yabo kuli ifyani ifingi ifya funda
7185,shikulubantu na nakulubantu bali mumuputule,bonse babili balemoneka ba chines,umuputule muli ichisalu ichikwete abantu,shikulubantu na nakulubantu balmoneka pali fimo fintu balelya,kunuma yakwa shikulubantu kuli ifitabo elo na akachola bakobeke kuchibumba
7186,umwana umulumendo alepyanga,alebomfya icheswa chakwimanina paku pyanga,nakontama nako paku pyanga ,nafwala ishati lya kashika elo nakaputula kamakumbi makumbi,pachende pali itebulo ilikwete amaluba elo nafimbipo
7187,abalumendo babili baleenda,umo nkwata na ichiplastiki ichafita,kuntashi yabo kuli ichikulwa icho baleyako,umulumendo ali kunuma nafwala ishampepo chafit na itoloshi lya kaki,elyo uli kutanshi nafwala shati lyabuta na akaputula kafita
7188,umulumendo alechofa  icinga,nafwala ichisote ichakuichilila kubusanso,pa kuchofa icinga naimanina,nafwalaishati lyamabo ayatali ilyafita na itoloshi lyafita,panchende pantu ali ni pa mpanga
7189,abantu bali mumuputule,bonse nabekala patupuna utuli mubali yamatebulo,nabekala kwati bali mukulongana kwa kuchito,muli bashitata elo naba namayo ,pamatebulo nabakwata bacomputer abo balebomfya
7190,umulumendo alechofa  icinga,natubuluka umubili wonse kwati muntu achipona,napamenso ponse nakwata amatipa,nafwala na ichisote kumutwe,ishati lyakwe likwete ilangi lya macungwa elo na kaputul kafita
7191,abana abalumendo bane baleteya umupila,umupila wabo baleteyela pamusebo,bonse nabafwala na ifyampepo,umo nakwata umupila uyo alepanta,kunuma yabo kuli ihikula ichikalamba ngashi
7192,umulumendo alekopa ifikope umukashana na umulumendo abo bekele panse yetuka,ituka lilikunuma yabo muli ifyakufwala ifyo baleshitisha,pantashi pali umulumendo uyo aleenda nafwala na ichisote cha kuchampepo kumutwe ,aba pantu babili balemoneka bali mwilyashi nelyo balekopwa,umulumendo na umuakashana bonse bakwata utu chola uto babikile pamolu pakukopwa
7193,abana bali mumuputule wakusambililamo,kutansha yabo kuli shikulu bantu ,alemoneka kwati nikafundisha wabo,bonse abana nabekala panshi balelolesha kafundisha,mumuputule muli ifitabo ifingi ifya lekana lekana
7194,umulumendo napika umupila wabeka pamulu yakuboko,umupila ulemoneka kwati untu wafina ngashi,shikulubantu nafwala na ishati lya maboko ayepi ,kunuma yakwe kuli umulumendo ufwele ama galashi mumenso aletamba,kabili kuli na amapulanga ayo bakambatikeko utupepala utwingi
7195,shikulubantu naikala pachipuna,ichende ilemoneka kwati ni palya bakwelela sacha,nafwala ichisote elo na utulimba twa mumatwi,kuminwe naikata na ulukombe,"nafwala na ishati lyamilini milini, itoloshi lya makumbi makumbi elo na isapato shabuta"
7196,abana baleyanga pacha kwangalilapo,bonse abana bali na abafyashi babo,ichakwangalilapo na chikwata amalangi ayapusana pusana ,mulandu wakutalala bonse abana nabafwla ifya mpepo,kunuma ya pa chakwangalilapo kulemoneka in'gnda elo na ifimuti
7197,umulumendo naikala mumuputule alekaka amawaya,mumuputule muli ifikolokolo ifya pusana pusana,"nafwala ishati lybuta,itoloshi lyafita na isapato shabuta",kuntashi kuli na icinga  iyafita,kunuma yakwe kuli naichilemoneka kwati chikulwa 
7198,shikulubantu naikala mumuputule,naikala alebelenga nyushipepala apali umwnakashi ushifwele,naikala mupepi na iwindow elyo iliswike,shikulubantu nafwala na amagalashi yamumenso,panse pali na amaluba ayelangi lya mulopa mulopa
7199,abana batatu baleyangala pafyani,babili abana banakashi elyo umo mumulumendo,panchende palifye ifyani elo na ichimutu cimo ichitali,akalumendo nakafwala ishati lyabuta na itoloshi ilyafita ,utukashana tubili tulesshimika elo akalumendo nakafukama panshi apo kaleyangalila
7200,Umukashana alepita mumbali yacikulwa icikalamba,Mumbali yacikulwa ici muli akalupango akanono akanshimbi isha fiita,Mumbali yalupango muli na icinga intu basendeleke mumbali yalupango,Akasuba nakasanika pacikulwa cilya kaleya mukuwa,pacikulwa cine pali na ifipabi fibili cimo icamutuntula elyo icakatapa katapa
