IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5580,Shitata ali nabaice abanakashi nabaume mucibansa cilemoneka kwati pali ifyo alebasambilisha. ,"Abana balina shitata nabapanga umulongo, balemoneka balelolela umunabo uulebutuka apwishe",umwaice umo ali pantanshi naikata icimuti elyo kumulu yacimuti kuli imipila,Panse yacibansa pali saca iya buta nama nsolokoto shafita. Utu bana tubili utwaume twena tuleshimika fye ilyashi. ,Ichibansa uko bali balicingilila namapulanga alo ulunkoto lulemoneka ulwayemba
5581,Umulumendo ali kucende yakwangaliko pamulu wacimbaya-mbaya aleenda capala kwati alefwaya ukwikila panshi ,afwele itoloshi lya butulukila nama galasi yafita. Nalekelesha namaboko,Pakati ya iyi incende  pali akamusebo elyo muli abantu abaleenda balelolesha nomulumendo uuli pamulu wamotoka ,"kuli iyiyine incende muleenda abantu muli apakuteyela umupila wa ""basketball"" elyo muli utupuna notu shimbi ",elyo kuli na ulunkoto elyo muli nefimuti ifingi ifya titikana amabula.
5582,Ibumba lyabantu abengi banamayo nabashitata bali kucende yakwangalilako  balecita ifyalekana lekana. ,"Umukashana na umulumendo nabasunsumana balekopa ifyakukopa, elyo umbi umukashana na namayo nabakumbatana baleenda. ",eya mune aba babili kwati pali efyo balekopa, umulumendo uufwele kaputula ya katapa katapa nakontama pakakwenseshamo umwana,"kumbali  kumbi kuli ulunkoto elyo  palunkoto balikulapo necintu, kuli nefimuti ifingi  "
5583,Bashitata babili baleikansha elyo kunuma yabo kuli abantu bambi abekele baleba tamba ,"Abalumendo babili umo ali pamulu ya munankwe balelwa, uuli panshi afwele ifya kashika namupita na twabuta",Pabantu abali kunuma pali umukashana umo uukwete umushishi uutali nafwala necampepo ica fita ,Pa bekele abalumendo babili ba fwele ifya palana ifya fita,"Kumbali kuli shitata uwikele nafwala neshati ilya katapa katapa elyo petebulo ekele pali namabotolo yabili, imo iya bwalwa elyo imbi iyamenshi.  "
5584,Akamwaiche akaume kalimucibansa kaleenda nakakumbatila umupila,Umwana emishe umupila aleya kuci bansa kuli abantu abekele baletamba ,Kuntanshi yakamwaice kuli abantu abekele patumipando.,Bambi abantu bali apali apakosa nabeminina utuma bumba ,cipalile kwati baletamba amangalo mucibansa
5585,Shi n'gan'ga umwanakashi alebomba ,Shing'anga wamucipatala alemona mucintu cakumwenako utuntu utunono,petebulo pali utukopo twamiti utwingi,"Nafwala icakubombelamo ica makumbi makumbi, na utwakuminwe utwabuta",muncende ali muli nefyo babomfya ukupima imiti bakupiminako imiti
5586,Abalumendo batatu nabekala mucikulwa cabwalwa baleteya injuka. ,Pentebulo pekele abalumendo batatu pali fintu baleteya ifya malangi ya pusana pusana ,Pantanshi yabo pali itebulo apashikele  abantu pamulu we tebulo pali notukopo,"Kuli itebulo ilyo limbi kuli umuntu ekeleko uufwele ishati lya kashika, cipalile ekuloleshe uyu umulumendo ",Cipalile kwati uwalusa kumuma amapi kumatobo eicoumulumendo umo aleuma umunankwe elyo umbi naikala aletamba. 
5587,Ibumba lyabakalamba abaume abanakashi nabekala mu'nganda nabashinguluka itebulo balelya,"Abantu bekele pentebulo nabasekelela, cilemoneka fintu baletamba atemwa ifyo bamona nafibasekesha.",Balelolesha kwati palifimo ifyo baletamba balifye abasekelela. ,Namayo ekele pakati nasonta umunwe kufyo balelolesha bonse,Ifyakulya nafipekanishiwa elyo umulumendo umo uwiminime aleakanya ifyakulya. 
5588,Banamayo babili nashitata nabeminina mupepi ne tabulo elyo petebulo pali ifyakulya ifingi ifyalekana lekana.  ,Namayo ali pakati uufwele ishati lyafita na magalashi namwentula naimyako nokuboko,shibantu nafwala ishati iyakashika netoloshi ilya fita nakobeka namagalashi pachifuba alelanda nabanamayo. ,Namayo alikumbali nakaka icampeepo icabuta mumusana naimya nakabale kabuta nalolesha kuli namayo ali pakati.,kunuma yabo kuli akamuti akepi elyo icibumba caku n'ganda cintu cabuta. 
5589,"Ibumba lyabantu bashitata, banamayo elyo nabaice nalilongana panse yacikulwa cipalile kwati pali ico balelolela. ",Kuli shitata emishe umwana pama beya naba fwala kunse ifyamutuntula balemoneka abanaka ukwenda,mupepi nomwinshi pali namayo uwiminine ufwele ishati ilyamaboko ayepi netoloshi ilya lya makumbi-makumbi nalolesha nakumbali,Kumbali yakwa shitata emishe umwana kuli abana babili nabo bali mufyakufwala nga filya fifwele abacikulile ,pe bumba pali namayo ukwete icakukopelako ifikope elyo alelangisha shitata amupalamine efyo acikopa
5590,Shitata nakamwaice akanakashi baleangalila kuli fi snow. ,eya mune cacine ico wasosa iyi ni snow,akamwaice akamukashana nakakwata umushishi uwabuta ishilefika mumabeya .,"Umbi umwana natoba umunankwe snow, uyo batobele napanga umupili wa snow.",Muli  snow muli ifimuti ifingi ifitali elyo kufimuti fimbi kuli snow kumabula elyo kucimuti cimbi calipona panshi 
5591,Ibumba lyabalumendo nabakolongana mucikulwa icamalata balecilikana ukushana ,Umu mucikulwa muli abalumendo umo natoloka mumulu ,Pabaletamba umulumendo uulepilibuka pali abalumendo ababelele kukulyo naikala napafishimbi ,Mucikulwa muli abalumendo namufita mulifye amalaiti yatatu,Kunuma yabo kuli icinsupa icikulu icabuta nachikwata nefimalembo ifikulu ifyakashika nefya makumbi-makumbi
5592,Akamwaice akamulumendo nakeminina pafyani nakakumbata nefibimbi fibili ifikulu. ,Aka mwana kemishe ifibimbi keminine pa lunkoto lya katapa katapa. ,eya mune nifyo fine wasosa,"Ifibimbi fimishe umwana fya katapa katapa, nakafwala ne shati ilikwete nefilembo ifyatulubi",Akamwaice nakalolesha nakumulu nakashibata nokushibata nakakuminkanya nemilomo. 
5593,Namayo naikala pacipuna nalela nomwana alemwafwilisha ububelenga. ,eya mune  icitabo cilemoneka ca finama ifikalamba.,Kumbali yabo kuli icitabo icili palya pekala ifitabo elyo pali nafimbi ifitabo ifingi ifyalekana lekana,Namayo nafimbana ica makumbi-makumbi no mwana afwele ica mpepo ca makumbi makumbi.,mumuputule emobali muli icibumba icabuta mulemoneka necipuna 
5594,Banabwinga nabashibwinga balefuma mu'nganda ukwingila mucimbaya-mbaya nabaifimba balecingilila kumfula. ,Nabwinga afwele icitebo icabuta elyo naikata namaluba,Kunuma kuli amayanda ayegi ayabuta yambi yali panshi yambi yali pamulu wayanankwe balicingako nefishimbi ifya kashika," kuli shitata afwele umukansu uutali uwa buta, na fwala nama galashi naba mwentula noku mwentula bonse na nabwinga. ",Shitata umo naiminima pamwinshi uwa'nganda nafwala neca mpepo icitali aletamba abaleya mukwingila muli cimbaya-mbaya
5595,Umulumendo ali panse ya ng'anda aleoca imipusa yanama ,Umulumendo nalolesha kunuma yakwe cilemoneka kuli abaisa pantu na mwentula ,inama ishili shiepya shili apakocela elyo ishipile shili pambale,Umulumendo afwele ishati lya fita ne ntoloshi ilya butulukila ,Ing'anda ilemoneka iyamapulanga elyo insolokoto bali penta ilangi iyabuta.
5596,"Pamse ye shitolo pali ibumba lyabantu abengi banamayo, bashitata nanaice balechita ifya lekana lekana .",Kuli namayo ali nabana babili umo ali apakumwensesha umbi naiminina kumbali , Umo namayo afwele ilaya ilitali ilyafita naifimba necitambala icabuta kumutwe elyo umbi afwele icampepo ica butulukila netoloshi ilyabuta.  ,"Bana mayo batatu nabo nabeminina baleshimika, umo namayo afwele isengo lya kaki ne ntoloshi lya makumbi makumbi ",ici icili shitolo nacikwata imiputule ishapusana pusana
5597,Umwana naikala alelila nalolesha na kumbali kwati pali ifyo alelilila nangu pali ebo alefwaya,Umwana uulelila ekele mupepi no mukashana uufwele ishati lya katapa katapa na umushishi uwabuta  uutali nalolesha no mwana ,Kunuma yamwama kuli amaluba na shitata umufishi uulewamya pe tebulo. ,"Pentebulo pekele umukashana pali ama botolo yabili ne ngolofwali shibili,  kunuma ya mwana kuli shitata ekele nalosha icanuma.",kukuso kulemoneka ukuboko ukwakashika ukuli mupepi nomwana cipalile kwati balefyaya ukusenda umwana.
5598,Shitata na namayo balepita pakati yacikulwa icabuta na umo basungila isabi  baleya inshila ishalekana. ,Umulumendo uuleya inshila iipuseneko  na namayo napilibuka pakwenda alelolesha ukuleya namayo ,Namayo alelolesha kuntanshi yakwe kwati pali ico alelolesha. Nafwala akashati  netoloshi ilyabuta nakobeka nakacola akabuta  pakubeya ,"Umulumendo afwele ishati lya makumbi makumbi nakaputula ka buta ne nsapato shafita, ",kumbali yabo kuli icikulwa icabuta icikulu nacikwata nomwinshi uukalamba. Kumbali yacikulwa kuli ishitolo ilyamagalashi 
5599,Ibumba lyabantu nabakolongana pamusebo baletamba amangalo ayalecita abalumendo  babili ,"Aba abalumendo nababika utuntu pamyona utwa kashika elo balelanda no mwana ali pakati yabo, umwana  mulumendo","Kumbali yabo kuli banamayo batatu, shitata umo nabaice babili abaletamba abalumendo nakamwaice abaletamba","Kunuma ya balumendo kuli abakashana batatu abalentamba ifilecitika, pakati ya maluba pali naumbi shitata eminine eka ",kunuma yabantu ababelele kukuso kuli ishitolo ilya mapulanga balikambatikapo necipepala apali amalembo ayalekana lekana 
5600,Ibumba lyabantu abakalamba banamayo nabashitata nabakolongana nabekala balelya mu'nganda. ,Abaume bonse abali petebulo apa nabafwala utu sote utunono pamitwe.,Petebulo pali ifyakulya ifingi ifyalekana lekana na utwakunwa utwapusana pusana ,petubulo apa pali na shitata alebelenga citabo icilemoneka kwati cipingo ,"eya mune, nalimo acilabashimikila icebo cakwa lesa mune "
5601,Shitata nakamwaice akakashana nabeminina mung'anda kwati balekopwa icikope,shitata nakamwana akamukashana nabamwentula awe kwena bali nensasa,Kununa yakwashitata nomwaice kuli icitunshi tunshi elyo icibumba cintu cabuuta,elyo bonse babili nabemya nefyakupyangilako limbi balewamya eco mumonekele bwino munganda,"cacine mune, awe mwena umu munganda mwabusaka  elyo nabene nabamoneka ubusaka"
5602,Bashitata babili bali muncende yakulila balebomba umo alepanaga chai ,umulumendo umbi pali nefyo alelemba pacipepala elyo uulepamga chaai namwentula,"elyo bonse babili nabafwala nama shati yabuuta, umo lyamaboko ayatali elyo umbi afwele ishati lyamaboko ayepi","elyo mune ndemona kwati bonse babili babomba umumwine, bushe iwe wamonapo shani?",elyo umulumendo uuli kunuma akwete umushishi uwafita  
5603,Umulumedo  aleensha icitukutuku pamusebo nafwala necisote icakumuchingilila kumutwe. ,Umulumendo afwele ishati lyafita elyo nafwala na patapata,icituku tuku aleensha cintu cafita elyo nacibutuka,"naine nimbona mune, awe limbi alikanshiwa sana eco alebutusisha",kumbali yakwe kulemoneka ifituku tuku fibili ifiminine
5604,Shitata ali pamulu pali kabalwe,Kumbali ya cibansa cakwangalila ba kabalwe kuli abantu batatu nabekala patupuna elyo umo naiminina ,kabalwe natoloka icintu icabuta icamapulanga lili mumulu elyo pambali pali imipila shitatu  ishabuuta ,Umulumendo akwelele pali kabalwe nafwala ici sote cafita,Icibansa balicicingilila namapulanga elyo kunse yacibansa kulemoneka icikulwa icikulu  
5605,Ibumba lyabantu abengi nalilongana  elyo kuli nashitata uulepenta,abantu bena bemininefye nampo finshi baletamba? ,pali inshila iikulu iyakupitamo pakuya pamulu,elyo iine incende iikulu elyo abantu nabo balipo bakulu,shitata uulepenta nasusumana panshi nafwala neshati ilyafita ilyamaboko ayatali 
5606,Banamayo mutanda naba tatama pafyani cipalile kwati balelolela ukwingila muchimbusu ichamalata ichili pafyani  ,bushe mune nimucimbusu baleingila nangula palifye fimo ifyo baleya mukucitamo umu mwine? ,"awe mune ndemona kwati nimucimbusu, elyp pali aba abakashana pali umufishi umo ",Abanakashi batatu nabapeta amaboko elyo batatu nabafwala nama galashi,bonse abakashana beminine palunkoto elyo lwalilelema limbi nimumainsa
5607,Bashitata babili bali mucibansa baleteya ubwangalo beta ati base ball ,Aba bashitata babili nabafwala ifyabuuta elyo umo afwele ishati lyakashika,Kulubali kumo mucibansa kuli amaloba elyo ulubali lumbi kuli ulunkoto. ,Kumbali ya cibansa kuli ifimiti ifitali ifingi nama bula ya katapa katapa ,"elyo bonse babili nababutuka, nabafwala nensapato shafita"
5608,Imbwa shibili shili palunkoto nashisuma muli bola kabili shilelwila umupila,Imbwa ishiletintana mumupila shonse shibili shintu shafita fititi,umupila ukwete amalangi yabili iyafiita elyo neya makumbi makumbi ,imbwa shiletintanina palunkoto elyo ulunkoto lwaliyemba,Palunkoto pali amabula yakucimuti ayauma nayasalangana. 
5609,Abalumendo babili nabeminina balelisha ifyakulisha lisha,"bonse babili abalumendo nabafwala ifisote, elyo umo eminefye naikata namumusana",ifisote bafwele fyakatapa katapa nafikwata notutambo utupitile mucilefulelefu nacikwata namasako ayabuta ayatali ,abalumendo bafwele ifyakashika kashika bonse elyo aka kalibumbafye mune,Kunuma kwabalumendo babili kuli ukuboko kwamuntu ukulemoneka 
5610,Banamayo batatu nashitata umo baleimba,"bonse baleimba balemoneka abasansamuka, namayo ali kuntanshi alelisha na banjo",Shitata nao alelisha banjo nalolesha nakumulu nafwala neshati ilyakashika,Umukashana afwele ndeleshi yakashika namwentula elyo musuma,ibumba ili mune lilemoneka ilyansansa elyo abaikatana
5611,Umwaice umufishi aleyangalila kucimana ,Umwana alefwaya ukuya mumenshi afwele fye kakaputula kekakeka,Icimana balicicingilila elyo umwaice naimya ukulu alefyaya ukuculuka nokuya ukubelele amenshi. ,Amenshi muci mana yalemoneka ayengi umwana eculuka pantu kuti ayanwena mumenshi,Kumbali yamumana akatalamukila kuli umushi uukalamba kulemoneka nefikulwa ifya lekana lekana. 
5612,Namayo nashitata balipamusebo mucimbaya mbaya nabapusha nemitwe pa nsolokoto ya cimbaya mbaya nabatambulula nababoko. ,icimbaya mbaya mukwelele umulumendo na umukashana cintu cabuuta elyo balemoneka abasamwa,Munbali  muli ifimbaya mbaya fibili ifyakashika. Kukulyo kuli icimbaya mbaya icinono  ,"Umwaume na fwala necisote icamasenkebele icama langi aya pusana pusana, umukashana aba nomushishi uwafiita",Kumbali yamusebo kuli ifikulwa ifikulu ifikwete ama galashi ayengi
5613,Shitata uubomba mu ncende yakulilamo aleoca imipusa shanama ,Shitata uuleoca imipusa shanama nafwala akasote akafita ne shati lya buta ,Kunuma yakwe kuli ukuboko kwamuntu ukulemonekela nakusonta patupepala utukwete amalembo utuli pacibumba ,Bashitata babili abali kunuma nabo bafwele ama shati yabuta nabo babomba umu mwine,Panse yacikulwa palemoneka umusebo balishilamo nefishilwa ifyabuta nefya kashika elyo mumbali yamusebo muli ifimuti ifingi. 
5614,Bashitata babili nabeminina pantanshi yacikulwa nabafwala ifyakashika kashika elyo umbi afwele ifyamakumbi makumbi ,uwiminine pantanshi aba nomwefu uukulu elyo nafwala necisote cakashika kashika,Kunuma yabo kulemoneka ibumba lyabantu nabeminina cipalile kwati pali ifyo baletamba. ,Umbi shitata nafwala icafita nefya makumbi makumbi namupita no twafita ,Kuntanshi kuli icikulwa icikulu icikwete pamulu na panshi  
5615,Shitata aletaya cricket kumulundu wachimana ,Umulumendo uuleteya cricket pantanshi yakwe nababika utumiti tutatu naikata necakuminako akamupila,Naiminina pamaloba elyo pamaloba palemoneka utufyani kumbali kukuso elyo kukulyo kuli utumuti tutatu natwiminina mumaloba. ,Umulumendo afwele ishati iyafita nemishilwa ishabuuta,Kumulu amakumbi yalemoneka ayabuta elyo nakufitulikilako cilemoneka nimucungulo 
5616,Namayo ali nomwana wakwe aleshitisha ifyakulya pambali yamusebo. ,Namayo aleipika ifyakulya ifya lekana lekana kulefuka ne cushi elyo umwana naikala munshi yetebulo,Kunuma yakwe kulemoneka icikulwa icilemoneka kwati cipatala icikwete ilangi lyabuta nelya katapa katapa pantanshi yacikulwa napeminina necimbaya mbaya ,umwana nafwala nefyakufwala ifyamakumbi makumbi elyo nakekala mucintelelwe yacimunti,Pantanshi yacikulwa pali ifimuti ifingi balifipenta nelangi lyabuta kunshi nafikwata namabula aya katapa katapa
5617,Banamayo batatu bali pacikulwa cabwalwa namayo umo naiminina alemoneka kwati alefwaya ukumwentula. ,"apapene peminine namayo pali ama galashi yakunwinamo ayali cisano, ayali fine nayakwata ifyakunwa muli limo tamuli ifili fyonse",Kumbali yakwanamayo kuli shitata uwikele nakwata nomushishi uulefika mumapeya ,"Umukashana ali kunuma afwele ishati lya buta, naikata ne ngalasi muli nefyakunwa ",Kukulyo ukubelele shitata kulemoneka ishitolo baleshitishamo ifyalekana lekana pamwinshi weshitolo  
5618,Shitata naiminina kuntanshi kwati alekopwa icikope,Kumbali ya mpili ukwiminine shitata kuli ifya buta ifilemoneka kwati ni snow.,eya mune elyo pantu eminine shitata palemoneka ulunkoto patali patali pali namabwe ayanono yanono. ,"Shitata afwele ishati lya makumbi makumbi,  kaputula, ikoloko nama galashi yafita",Mumulu muli amakumbi ayabuta elyo nayambi aya makumbi-makubi
5619,Ibumba lyabashitata bali mu muputule bembila inyimbo balelisha ifilimba. ,"mumuputule  muli bashitata muli ifilimba ifya lekana lekana, cila umo na umo ali pacilimba ica pusanako",Shitata umo uufwele ifyafita nakasote akafita naimya ingoma imo mumulu elyo umunankwe alelisha notumuti. ,eya mune balemoneka abakanshiwa bashitata aba,umumwine bali mulemoneka umwafitulukila necibumba ica buta elyo kucibumba kuli icisalu icikulu ica makumbi makumbi nacikwata namalembo ayakulu ayabuta .
5620,Shitata ali mumpili ubushiku alenina icilibwe. ,cacine ico mune elyo icilibwe cikulu sana namu mbali muli ifi mabwe fimbi,Kunshi yacilibwe kulemoneka ukwabuta nalimo kuli icilesanika. ,Apali umulumendo pekafye epasanike ilaiti,Amakumbi mumulu yalemoneka aya makumbi makumbi. 
5621,Umukashana ali mubwato naikala nembwa yakwe. Ubwato bulipakati kamumana ,eya mune cacine ico wasosa,Umukashana nakwata umushishi uwipi uwabuta nafwala necampepo.,Aleya aleoba ubwato imbwa naikala iletamba,Mumbali yamumana muli ifimuti ifingi ifyatitikana  kumulu kulemoneka amakumbi ayabuta
5622,Umukashana ali mucibansa icakwagalilamo abaice ali nembwa yakwe. ,"Umukashana afwele akasote, aka shati kafita ne ntoloshi lya kaaki ali umwakwangalila imbwa.",Mucibansa muli ifimpelwa ifingi nefimushelemuko ifypusana amalangi,Aleyangala ne imbwa iya fita pakalemone kwati kashelelemuko,Mucibansa muli ifyani elyo icibansa balicicingilila 
5623,Nabwinga na shibwinga bali pamulundu nabemina. ,Palunkoto lwa katapa katapa elyo pali na utwa buta ,Shibwinga nafwala ishati ilyabuta nesengo ilyafita nabika nokuboko mwitumba ,Kumulu amakumbi yali aya buta na kasuba nakasanika,Kunuma yabo kuli icimuti icikulu namabula ayengi. 
5624,Abakashana babili nabeminina nabailolesha nabafwala nefyapalana ,eya mune elyo balemoneka ubusaka,Bafwele ifya katapa katapa nafikwata nababoko ayabuta ayatali elyo na utwa mutuntula pamabeya. ,"eya mune naba loleshanya, umo aleikata umunankwe kumatobo. ","Kunuma kulemoneka umukashana naiminina nakwata na umushishi uwafita, elyo ifisote ifikwete abakashana nafikwata amasako aya mutuntula mumbali. "
5625,Shitata na namayo nabeminina mucintu icabuta icili pamenshi. ,eya mune beminine mu bwato ubukalamba balemoneka kuli ifyo balelolesha kumulu ,Shitata naikata na icakukopelako ifikope alekopa nafwala neshati ilyamakumbi-makumbi,"Umwanakashi nafwala akalilaya ka makumbi makumbi namupita no twafita, ",Umo beminine mulemoneka umwa katapa katapa elyo amenshi nayo yalemoneka aya katapa katapa 
5626,Umulumendo naikala mwishitolo pali ifyo alelungisha ,eya mune  alepanga ifyaku panga panga,Umulumendo afwele ishati ilyafita nakwata na umushishi uwafita ,Mwi shitolo umuli umulumendo muli ifintu ifya lekana lekana ,Pe tebulo epo alebombela pali ifintu ifingi elyo mupepi ne nsolokoto nabakobekapo utuntu 
5627,Umulumendo naikala mu cimbayambaya-nalala,cacine mune elyo uyu wine umulumendo nacenama nashibata nokushibata,eya mune elyo alikwata umushishi uutali uwa pombana nakwata nemyefu. ,"Nabika umutwe mupepi ne nsolokoto,  na fwala nama galashi yafita ",cacine elyo panse yacimbaya-mbaya palemoneka ifimuti. 
5628,Abalumendo babili nabeminina pantanshi yeshitolo umo alekopa umunankwe icikope,eya mune umo umulumendo naiminina kumbali ya cituku-tuku alekopwa,Umulumendo uulekopa umunankwe nakwata umushishi uutali uwaafita necampepo icafita elyo netolishi ilyafita. ,Umulumendo uulekopwa naikata icisote capa cituku-tuku,Pantashi yamulumedo uulekopwa kuli neshitolo umo aleshitisha ifyakufwala. 
5629,Ibumba lyabantu banamayo na bashitata bali ku cibansa ca ndeke balecita ifya lekana lekana,"eya mune bambi nabeminina, bambi baleshimina elyo bambi baleenda.","elyo kuli amalaiti ayengi,kuntanshi kuli  ifintu ifikwete amalembo ayabuta. ",Umukashana afwele ica mpeepo cabuta namaboko aya tali napapa ne cola balelayana no mulumendo uufwele icakashika.,Panshi epobeminine nababika ifyola fine elyo kumbali kuli umukashana naiminina nafwala neshati ilyafita 
5630,Shitata ali mucibansa pamulu wa kabalwe,"shitata uuli palikabalwe  alepepeka ingombe, Alemoneka alefyaya ashikolonganike shonse pamo",Kuntanshi ya kabalwe  kuli i'ngombe iilebutuka iyafita elyo yabuta palufumo ,"Umulumendo akwelele pali kabalwe nafwala icisote cabuta, ishati lyatubokoshi ne ntoloshi lya makumbi makumbi ",Mucibansa muli amaloba ayengi elyo icibansa balicicingilila
5631,Umulumendo aleenda panshi cipalile kwati ali panchito. ,eya mune elyo tafwele na insapato,Umulumendo afwele ishati ilyabuta nalikwata nemishilwa shamakumbi-makumbi netoloshi ilya fita. ,Panshi apaleenda umulumendo palemoneka utu maluba utwauma nefi mabwe ifi kulu fikulu,elyo apapene aleyenda palemoneka icinshingwa cakwe
5632,Namayo nashitata nabeminina kumbali yamumana namayo naimya nomwana. ,cacine balemoneka nga ulupwa ulwatemwana,Namayo nashitata balemoneka kwati bafumine pa lwendo Namayo naifimba necitege kumutwe nafwala nakakukuboko. ,Namayo na shitata beminine kumbali ya mumana kuli notu lunkoto utunono utwa katapa katapa ,Kunuma yabo kuli umuntu uwikele mu bwato 
5633,"Ibumba lyabantu bashitata, banamayo na baice naliminina balelisha cipalile kwati balesefya ubwinga",Abantu beminine kumbali ya cikulwa abanakashi balemoneka baleya mukusefya.,Kuli shitata uwafita uwiminine pantanshi yakwanamayo na umwaice nafwala ishati ilya buta netolishi ilya fita naikata nechishimbi ica mutuntula,Umukashana emishe iluba afwele ilaya ilya buta na nsapato sha buta naimya naka cola ,Kumbali yakwashitata kuli banamayo babili nabeminina nabaloleshanya balelisha. 
5634,Uwana umusungu uwayemba naikala mukakwikalamo abana elyo naikata na umucila wakwa pushi,"alemoneka uwansansa,nomba bushe mune pushi uyu tamufonde amaala?",ico waipusha mune ecipushu nacikwata naine wabafye kwati wapinkila,awe unjekeleko mune ine ndi uwasakamana ukuti  umwana wayemba balamubifya kuli uyu pushi,cacine mune pantu ukwikata umucila wacinama icili conse ninshi uuleitila ubusanso pamubili
5635,Umukashana umusungu uwayemba naiminina elyo namwentula na ukumwentula,eya mune elyo afwele akashati akashile umutoto wakwe pambilibili,cacine akashati kene aka afwele kantu kakashika elyo na itoloshi lya makumbi-makumbi,elyo uyu wine umukashana aba nomushishi uwayemba elyo nainkanda yalelema,cacine ico wasosa mune uyu umukasha untu wayemba kwati asamba mumukaka
5636,Umwaice umwaume naiminina pamusebo ubushiku naimya nechipepala mumulu. ,eya mune cacine ico wasosa ,Akamwaice nakafwala icisote ica shunguluka necampepo icha makumbi makumbi elyo na umushipi wa kaki na ishati lya buta. ,icikope cimishe umwana icafita pali umutwe nelinso limo nalifimbika namafupa yabili aya buta ,Kunuma kuli icibumba icabuta elyo panshi na pamulu namupita ilangi lya fita. 
5637,Umuntu alebomba naimya na ci sefa-sefa icilemoneka kwati cibi aleenda naco pamusebo ,eya mune cilemoneka kwati cakwanikapo isabi,Kunuma yakwe kulemoneka abantu batatu nabeminina baleisha nabafwala nefisote elyo kumbali yabo kuli na icituku-tuku naciminina,Umuntu emishe sefa sefa nafwala ishati  na itoloshi  elyo necisote cafyani,Kumbali yamulumedo uuleenda kuli ifyapalana na ici emishe elyo fingi nafikala panshi
5638,"Bashitata babili na umukashana bali mucibansa baleteya umupila wa ""tennis"". ",Shitata umo uufwele ishati lya makumbi-makumbi nakontama panshi alefwaya ukuma akamupila,Shitata umo naiminina mupepi nomuseke umuli utumipila twakuteyela ubu bwine ubwangalo nafwala na ishati iyabuta nakaputula kafita ,Icibansa naci cingililwa na ulupango lwa nkaki na maluba ya katapa katapa ,shitata uuleuma kabola nakontama naikata na ica kuteyelako tennis nafwala nakasote akafita neshati ilya makumbi makumbi nakaputula kafita. 
5639,Ibumba lyabakashana baleshana apakushanina,Abana abanakashi baleshana nabafwala notuntu mumutwe bonse ,Nabafwala utuma shati utwamaboko ayepi itwa fita namatoloshi ayafita ,Apaleshanina abana napa fita kunuma kuli nemishilwa ishafita elyo shimbi isha makumbi makumbi. ,Bonse abakashana nabatambulula amaboko. 
5640,Abantu abali cine baleangalila mumenshi pacimana. ,Abantu abali mutanda baleyangala mucimana ,Cipalile kwati balecilikana ukowa pamenshi. ,Apo baleyangalila abantu pali ifi menshi ifingi sana ,Kumulu kulemoneka ukwa katapa katapa. 
5641,Shitata aleenda pamusebo naifimba icisaka kumutwe ,Umulumendo afwele moloshi kumutwe na fwala ishati lyabuta alemoneka nakobeka naka cola ,Icisaka ico afwele kumutwe ali tula ifipunda pameso alo apabelele akanwa alibilapo,Kunuma ya mulumendo kuli ibumba lya bantu aba pusana pusana  baleenda ,Kunuma yakwashitata kuli abantu abengi elyo mumulu mulemonaka ifisaniko ifingi nafyaka 
5642,Shitata nasunsa umukashana pamabeya pali ifyo alepopa pacikulwa. ,Umukashana akwelele pama beya ya mulumendo alepopa umusomali mwi pulanga.,Namayo nakaka imishishi kunuma nafwala ne shati ilya makumbi-makumbi mulemineka makabuta mukati.,"Amapulanga balepopa yalemoneka aya katapa katapa, kuli ne cibe cafita naka lilaiti pambali.",Shitata nafwala ishati ilya buta nalolesha nakumulu alemona ifyo alecita umukashana. 
5643,Umulumendo ali muchibansa aletaya umupila,Umulumendo aleuma inkopo mumupila,Umulumendo uuleteya afwele ishati ilya kashika namupita notwabuta. ,Abalumendo babili na shitata umo nabekala baletamba eko umulumendo aleuma inkopo mumupila,Kumbali yabalumendo abekele kunuma pali umupila uwabuta namupita notwafita
5644,Umulumendo nomukashana baleenda mumusebo nabekata nembwa ,Umulumendo no mukashana nabeminika ama cinga elyo  bayamba ukwenda namolu ukuya kuma shitolo,Injinga shilemoneka nabashibika baleshitisha elyo imbwa nabashikakilila kuntambo,"Umulumendo no mukashana naba kakilila imbwa kumisana, umukashana nafwala icisote capa njinga",imbwa sha aba bene babili shilemoneka ishikalamba
5645,Akabwa akanoono akabuuta kalebutuka ulubilo,"ala kwena nakanyanta ulubilo, bushe Pali efyo kalepepeka?",awe mune ine ndemona kwati pali icilekapepeka pantu kalemoneka na umwenso,"kuti caba ifyofine wasosa mune, elyo nabakakaka necisalu mumukoshi",akabwa kene aka kantu kayemba elyo kabusaka
5646,Abalumendo babili abasungu nabemina nabekata na ubwalwa muma tambula,umo umulemoneka nafwala namagalashi elyo aba nomushishi uutali uwayemba kwati wakwa namayo,eya mune elyo balifye abasansa limbi nakuwama,"kufwilefye kwawama mune, ukuli ubwalwa takubipa",elyo uyuwine uucefeshe utumenso alikwata umwefu uukulu elyo nafwala namagalashi
