IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
4358,"umulumendo umusungu naikala nashinta munshiku ninshi umukashana nao umusungu naiminina alelolesha kumbi nasekelela, elo bonse babili bali panse",cacine kulemoneka nabapusanapo fimo,"balemoneka bali panse yacikulwa cimo akasuba, katwishi nga finshi ale languluka umulumendo pantu alemoneka ukushupikwa saana",elo umukashana alemoneka uulandikisha Sana pantu kulya kumwetula kulemoneka ukwakukalifya umulumendo ,"cine alemoneka nalimo ni nkaka umukashana wakaena, katwishi nga palaba ukulomba ubwelelo apa pena"
4359,umulumendo umusungu alemoneka uwakalipa lintu ekele muncende iyaku shitilamo ifyakulya no bwalwa,elyo namukashana untu ali nakwe ali uwafulwa elyo umulumendo naimya ne botolo mu minwe,umu kashana bushe tale tinafye ubukali ubwa mulumendo pantu naikata ibotolo kuminwe,iyo nga aletina nga ali mukwima nomba nao nakalipa bonse nabalingana fye,"cine katwishi nga finshi fili muku konkapo, pantu bonse babili balemoneka abakalipe, nangula umulumendo alemoneka ni bambi akalipile"
4360,namayo naikala mwishitima lyaku basungu ne cola ica makumbi-makumbi pamolu elo alemoneka uwa sakamana,mupepi ne wido kuli shitata nao naikala alelolesha pali lamya,"namayo wine na fwala ilaya ilya fita palya ekele, elo nakobeka necitambala ica buta umupitile notwa fita kumu koshi",cacine nalimo namayo alelanguluka inshita ilyo ishitima lyalafika uko baleya ,cine ali nama tontonkanyo ayengi saana namayo uyu
4361,"umukashana umusungu alebombela mwi tuuka emo bashitisisha amakabe, alebomfya naci mashini ukupanga amakabe",elyo alemoneka alepanga amakabe ya bantu abengi ukulingana naba capu apekenye ,elo ici cintu alebomfya cilemoneka nalimo capangwa na golide,"cine,cimashini nachimwangushishako inchito ",cine elo cilemoneka ica mutengo saana ci mashini ca kaena
4362,umwana umulumendo umusungu aletolokela pa menshi,ali pamo no mukashana umuchilileko umushinku  uulemona fintu aletolekela mu menshi ,"elo ena ali kale mu menshi uyu umukashana, nankwe musungu..bushe cinshi ekete mukuboko kanshi umukashana uyu?",cakusambilapo pakuti aleleela pa menshi nokukana ibiila,"oo cakumwafwa palya alesamba aini, bonse babili balemoneka nabomfwa bwino ukusamba"
4363,"umusungu umwana umunono umukashana ale angalila panshi, elo nasekelela",alemoneka aleenekela fimo ukuponena mu iminwe yakwe ukufina mu muulu,"cine efyo alemoneka aini, bushe cinshi cilya akwete pambali yakwe panshi palya ali?",cakwangasha icapangwa ne mbao elo kunuma yakwe kuli ne tembo apo babikile ifyakuyeefya mu ng'anda,"oo namona, elo umwana uyu nakwata imishishi ishilemoneka ishabuta, shilemoneka ishisuma"
4364,"abana abasungu batatu, abalumendo babili nomukashana umo nabeminina pakati yatushimbi",abalumendo nabaposa amano kuli fimo ifili ku kulubali lwamukashana,elo akasuba nakatula uku beminine abana aba,"cine, bali abachingililwa mwi linga ilyakwata amalaiti pa mulu wa liko",elo utushimbi bashintilileko tuntu utwa makumbi makumbi
4365,abantu abekala kufyalo fyaku kapinda ka kukulyo nabekala mu maliketi baleshitisha ifyaku fwala ifya pusana pusana,ifyakufwala filemonekela sana fyaba shitata elyo Kwabako ne fyola fya banamayo,kuli namayo uulepita pakati yafyakufwala uufwele ifya buuta kumulu ne toloshi ilya fita,kulemoneka amakwebo yaleenda panono ukulingana na fintu abaleshitisha bekele,"cine nifyo fine, mukumona imimonekele yabale shitisha, amakwebo yale enda panono"
4366,shitata naikala pacola cakwe na asama alemoneka nalimo ale punda nangula ale aula umwau ,kulemoneka aleimba elyo nakasuba ka mu cungulo nakapulikana mu Fimuti ukufika pantu ekele,"ee, cine limbi aleimba...elo icola cakwe cintu ca kashika, na shitata wine nafwala akasote",elyo alifye eka kuli iyi icende ,elo kuncende uku kulemoneka nalimo niku mpanga
4367,ibumba lya ba mwenye lilemoneka lilepita kumbali ya maliketi iya fyakufwala,shitata uufwele itoshi lya makumbi makumbi alelolesha ukwaku kulyo kwakwe ,alemoneka ali na namayo uyu uufwele icabuta kumulu netoloshi Ilya fita uuloleshe kumokwine,cine pantu  baloleshe kumon kwine kuntu bali kuli nabaonda abeminine,"nakufula nabantu kunuma yabo uku kuntu babelele, na maliketi iyili pambali yabo ilemoneka naifula namakwebo"
4368,abantu nabekala mucikulwa icakulilamo baleliila capamo ifyakulya pe tebulo,abengi pali aba balelosha ku ntashi yabo nalimo kuli ifilelandwa ifichindeme ,"cine, elo abafulilemo muncende iyi basungu, cilemoneka nabakumanina fimo ificindeme mu ncende iyi",cine cilemoneka pali aka akashita tababikile na mano kufyakulya ,nabafwala nefyaku fwala filya ifyacindama bonse abali uku
4369,"Banamayo babili nabeminina pancende iyafisabo ifya mutuntula ifili panshi efyo abantu baswile, bushe fisabo nshi ifi ai?",filemoneka fipushi nalimo baleya kukushitisha,elo balya bambi abantu batatu abakele panshi balemoneka balepekanya ifisabo ifi ukupima efyo fifinine,cine Elintu tabalafitwala kumaliketi  balefwaya beshile isho balasangamo,"cine balemoneka kale batampa uyu umulimo uwakushitisha ifisabo ifi, limbi emo basangila ubwikashi"
4370,bashitata abasungu batatu balefumya utumipando muncende imo elo bale tatinka panse mukasuba,kulemoneka balepekanya umutebeto uwakuti abantu bekale panse ,"cine efyo kulemoneka, elo tapakokwele na saana epo bambile uku fumya utumipando twine",kulemoneka lucelo pantu akasuba takalati kasame ,"cine takalati kabale akasuba panshita iyi bale bombelapo, nde enekela mumi bombele yabo balapwisha napo takala sama akasuba"
4371,bashitata abacikulile abasungu balepita pacikulwa cimo akasuba,kuli ifyo basendele mu minwe yabo ,"elo uku balepitila takule monekela umuntu naumbi nangula umo, bushe kwamusango shani uku?",nalimo nikumaca sana abantu takalati bafule nangula kuntu balepitila takupita sana abantu ,"kwena akasuba kalemoneka nakasama, limbi ni filya musosele ati takupita saana abantu "
4372,namayo uwacikulile ale enda naimya amapepala mukuboko kwaku kulyo,mukwenda kwakwe nankotamisha sana panshi nabika nokuboko ku numa,cine nici imyaka shakwe pa calo shatintila eco imyendele yakwe ilemonekela ifi,namona elyo nabafwala ilaya lyamaluba maluba ,cili nalimo aloleele kuntu ekala namayo uyu
4373,bashitata nabakwela paci shelemuko ico bale donsa kumbwa ishingi pamulu yamenshi makasa mumpili,kuntu bali kuntu kwatalala takulemoneka  namayanda lwa mupepi,elo nembwa shine bali nasho shilemoneka ni shilya isha kwata amasako ayengi ayatikama pamulandu wakutalala kwancende babelele,nasho nashifula pakuti shiletita bwino icho aba bashitata bakwelelepo,"cine eco abene bashifusishe, pakutila bale endesha palya shile tinta ico bakwelelepo"
4374,bana mayo babili abasungu nabeminina palubansa bale shimika elo umo alenwinapo namakabe,nabafwala namalaya yamaluba maluba umuli amalangi ya buta nayafita,elyo amalaya aya bafwele te yamoyene fye? pantu yamoneka ukupalana kwena,iyo kwena ensalu imo ine lelo amaluba yalimo nayapusana ,"oo kwena elo nalolekesha, yapalenefye nelyo teyamoyene"
4375,abasungu babili umwaume no mwanakashi nabeminina panse baleiteyanya ukukopwa akakope,nabamwetula nganshi elyo kunuma yabo kuli amaluba yamututula ,balemoneka nabomfwa bwino ukuba pamo uku bali nangula akasuba nakatula,cine elyo kunuma yabo na kabili kuline  chimbayambaya ca makumbi makumbi  ,amaluba yalya panuma yabo abaya byele bantu baishiba ukuyasunga bwino pantu kwena nayamoneka bwino
4376,umulumendo uwafita inkanda naikala panse pamupando uwa mbao nefyela naicingilila kukasuba Ninshi aleshipula,afwele ifyafita elyo akasuba nakabala  nafwala nefyakucingila amenso,"cine elo futi nafwala nakasote, alemoneka nanaka saana pakutila ese ashipwile apa Ali",alemoneka ali pa lwendo lwakutali nangula ni ulya ushakwata kwakwikala,"nasangapo ukuti kuti fyaba fyonse fibili ifyo mwasosa, icishibekwefye cakuti uyu muntu nanaka kwena"
4377,Kapumpe uwafita nomutwe uwabuuta alepupuka,kuntu alepupukila kuntu kwayemba nganshi ,"kulemoneka nikumbali yakamana, kabili kapumpe uyu atemwa ukuloba nokulya isabi","cine,fintu  ali uwaitutumba mumipupukile yakwe","alemoneka aleiteyanya ukuponena pa menshi pakutila ekate isabi, eico abwelele panshi mumi pupukile shakwe"
4378,abasungu bali mucikulwa umwa fita balelisha ifilimba,"cine, balemoneka nikulya baba lintu tabalaya pa ntashi ya bantu kukwimba","oo, eyaa mwasosa cine, kulemoneka elo baleipekanya ukwamba ukufilisha ifilimba pantanshi palya balafika abantu bakaena",nababika amano kukuipekanya pa kuti beseimbila bwino abantu baleisa kuku tamba ,"cili ifyofine, nefilimba bali noku bomfya balefwaya fyonse file lilafye bwino nenshita yakwimba nga yafika"
4379,ibumba lya bantu nalikala pamu canga kumbali yali bemba,cilemoneka Lupwa lulekwata akashita kasuma ukwangalila pamo,"cine nifyofine, nomba kulemoneka kuli na bantu abengi nabambi pantanshi yabo, bambi bale angalila mu menshi","namona, bonse fye beshile ku kwangala",cine nefi katulile akasuba nde cetekela bonse balaya sambapo pamenshi pakuti bomfwe bwino
4380,abasungu shitata na namayo nabekala pamucanga uwaba kumbali yali bemba,"kunuma yabo kuli chimashini icikalamba, bushe finshi ici chimashini cilecita ku mbali ya bemba?",ici ci mashini ecilya cipita kumbali yali bemba cilefumya ifisoso efyo abantu baposa mu mucanga uwapalamina ne bemba,namona kwena awe kwena chilabombesha emulandu wine kulemonekela ukwabusaka,"cine caba nencito iyi kalamba, eico namutekenya uuchenshya nao afwile aibikilishapo paku bomba bwino incito iyi"
4381,"umwana umunono umusungu ale angala pacibansa ica kwangalilapo, alemoneka nakwela cimo, bushe cinshi akwelele ici?",cine apo akwelele alefwaya ukufika apasasukileko pachakwangalilapo,"oo, cintu caku kwelapo pakutila afike palya pamulu kanshi, nomba teti apona aicena palya ali?",cacine kuti aicena pantu nachepapo pali balya bambi abalekwela apasaswikeko,cine abafyashi bakwe balingile ukubikako saana amano kuntu ale angalila pantu acili umunono umwana uyu
4382,umulumendo umukalamba na umulumendo umwaice nabeminina apali amenshi ayengi yale sansa,baleipakisha nganshi ukuba pali aya menshi,"elo umulumendo umukalamba pali aba babili nasekelela saana, cilemoneka nalimo umwaice nalandapo ifyakumu sekesha palya bale angalila pa menshi uku bali","cacine kwena nasansamuka elyo kulemoneka kuli na bambi abantu abekele ku numa yabo ,bushe nabo balesambako pali aya menshi yalesasa?","iyoo bena baliko apatali namenshi ayale sansa, balemoneka nabekala pa ncende apaku tusisha "
4383,bashitata naba namayo abasungu abakote nabeminina kumbali ye tebulo pamo na namayo uulemoneka nalimo mwana wabo,balesefyako fimo mu bumi bwabo nalimo myaka iyo baikala mu cupo chabo ,"nabateyanya nefyakulya ifya pusana pusana, elo uyu uulemoneka nalimo mwana wabo alebafwilisha ukupakula ifyo bateyenye pe tebulo ",cacine nifyo nabatantalilako mu myaka balekabila ubwafwilisho,elo ba namayo aba abacikulile naba fwala ifyakufwala ifya fita
4384,ibumba lya bantu nali tantamina ukukwela ishitima lyamu kalale ilibomba namalaiti,cine nakufula abantu ku citesheni kwine ,"Ishitima line lilemoneka ilya mutuntula, nalikwata na mumbi umulemoneka umwa kashika, elo futi mumi monekele lyaliko lilemoneka lila butuka saana nga lile enda",cine aya mashitima yenda ne nshita ngayapusakofye inshita panono ninshi yalapufyana ishitima linakwe,"oo eyaa mwasosa, ni yalya amashitima ayenda ne nshita aini..eco babomfesha ama laiti ukwenda"
4385,umukashana umusungu ale angala ubwangalo ubwaku kunkulusha umupila noku lwisha ukuwisha uto batantike nomupila wine,"namona kwena, fintu aposele umupila alefwaya fye awishe tonse tuntu batantike",elo ilingi mu bwangalo ubu umupila uba uwakosa nge libwe elo futi uba uwafina kabili ilingi uba uwafita,umo aleteyela muli umwabusaka sana elyo ku ntashi kuli ne nsalu ya calo cakwe,"cine mwabusaka, elo umukashana naimya ukulu palya aposele umupila uwa bwangalo ubu, nafwala ifyaku fwala ifya fita."
4386,"shitata natantika panse ifintu alebomfya uku pangilako utwaku nwa utwa fisabo akwete, aleshitisha abantu",nakwata ifisabo fyalekanalekana pa kuti apange ifya kunwa fine,elo pali abasungu babili umulumendo nomu kashana nabeminina pantanshi yakwe balelolela ukuba pela ifyakunwa fintu alepanga ,ituka lwakwe lilifye panse pakuti abapita nshila bengalashita ifyo aleshitisha ,"cine, apa asalile ukuli bika ituka lyakwe pantu epo benga mumona nokushita shita amakwebo yakwe mukwangufyanya"
4387,"ibumba lya bantu abafita lili mumpanga, elo aba bantu balemoneka bale seba mumbali yamusebo",balemoneka bantu balebombela pamo ukulingana na fintu bekala ,"ee balemoneka bale fwaya uku wamya incende uko bekalila, nangula umusebo ba bomfya ukupitamo abena mushi ",cine bantu baikatana mumibombele yabo pantu nabomana akapi,elo bantu abasakamana incende bekalilapo pantu kwena bengi beshile muku bomba uyu umulimo bakumanine
4388,bashitata batatu abalemoneka ni ba mwenye nabeminina baletapila amenshi mumugomo,"cine, nabakwata necakukakilako inkupiko nga  bapwa ukutapa amenshi ","balemoneka bali pancito aba batatu, muku monafye ifyo balebomba",nalimo baletampa amenshi ayakubomfya mumibombele yabo,"cacine, aya amenshi baletapa yalemoneka yaku bomfesha imilimo esho bali noku bomba"
4389,namayo umusungu uufwele ifya buta alepyanga muncende imo,fintu afwele ifilelanga ukuti ukupyanga encito abomba ,"cine encito yakwe iyi, alemoneka mubomfi uubombela mukati yama yanda ",mukupyana kwakwe alemoneka alishibisha iyi ncito,awe kwena afwile fye aishiba bwino ukubomba incito iyi pantu emuuntu asangila ubwikashi
4390,kapokola naiminina nembwa pambali iya cimbayambaya iciswike icibi ica kunumuma namulya balongela ifipe,kuli ne bumba lya bantu abeminine ku mbali ya chimbayambaya,"cilemoneka kuli efyo balefwailikisha ukusanga mu cimbayambaya, ifinga lenga umuntu bamukaka kuli ba kapokola pamulandu waku toba amafunde  ","cine,nalimo kuli ifyo balefwaya muli cilya cipanda ukubomfya imbwa inshiya shilenushilisha ","cacine kwena, imbwa iyi bale bomfya ni ilya basambilisha uku nunsha umuntu nga na senda imiti balesha ukukwata ukulingana namafunde aya mucalo ici"
4391,namayo umukote uwakufyalo fyalo fyakapinda ka kukulyo alemoneka alesunka icikwete ifipe ifingi saana,fintu asendele filemoneka nifya baleya mukupangulula pantu bapangilemo ifipya ukubomfya ifipe fya kale,"cine efyo ilemoneka, elo futi pafintu alesunka pali nakamupando akafita",fintu asendele fintu fyalekanalekana filemoneka ukufina,nde cetekela alasangamo ifisuma nangula amakwebo ayala muletela indalama ishingi paku cula aleculilapo ukusunka fyonse ifi
4392,"shitata umusungu uufwele ifyabuta alewamya panshi mukati mung'anda, alemoneka alekolopa",ee cacine nabika amano ku ncito yakwe pantu alebomba bwino sana,nafwala nefya kuicingilisha kuma boko ifya fita,cacine fintu afwele alefwaya ukuichingilila kumalwele yengafuma mukuwamya incende umusangwa abantu balekanalekana,"elo nabomba bwino saana umulimo uwaku wamya incende iyi, pantu ilemoneka iyabusaka saana, cine abomba shitata uyu"
4393,umulumendo umusungu aleimba elo alemoneka napunda pakwimba,elo kumuulu nafwala umuli ifinama ne toloshi lya fita,"alemoneka aleimbila panse pa ncende imo akasuba, nde enekela kuli abantu abengi abakumene uku ",kwena aleimba no mwenso wakwe onse pantu nemichichili yamumukoshi naifuna,"iyoo kuti natemwa ukumfwa inyimbo aleimba umulumendo uyu, pantu amaka abikilemo yena yaliko ayaibela"
4394,Kemba uwafita inkanda umwaume aleimba mu cikulwa nafwala ica kashika kumulu netoloshi ilya makumbi makumbi,nao aleimbisha pa ntashi yaba kakutika elyo bakalisha bafilimba nabo nabakonkamo,alemoneka kale atampa ukwimba pantu mukalamba ko uyu shitata aleimba,nepo ali pantu aleimba pali apafita elyo mumo mumo muli utwakatapa katapa,"mukwimba kwakwe alemoneka nalimo nasendwa saana, pantu palya abelele alemoneka ali mukufukama pekufi limo "
4395,Akamwana akakashana kalemoneka nalimo bakasabukisha amenshi palya taka cetekele,nakatulumuka Pakumona ifyacitika elyo nakafwala umufulile ilangi lya katapa katapa,"cine, ifile mpapusha fyakutila kaletulumuka nelyo ifintu kafwele ni filya ifyaku sambilamo","kwena, amenshi ayatalala yalatulumuna nangu wingaipanga shani","Ee mwasosa, amenshi baka sansa yantu yatalala eico katulumukile akamukashana aka, nangu kenga moneka akaiteyanya ukusamba nokulingana nefyo kafwele"
4396,Akamwana akalumendo akamusungu kale angalila pamabula neci bombelo icaku kushilako eyo bakushile kale,cilemoneka abafyashi bachilabomba pamo no umulumendo elo baselapo ena nashala,nomba bushe ta tampefye ukusalanganya amabula bakolonganike ifi bamushile eka umwana uyu?,kwena kuti afisalanganya pantu abaice bena fyonse kwangala,"iyoo, abakalamba abali nankwe babwele bwangu pakutila basange ninshi talasalanganya amabula aya bakushile"
4397,umulumendo umusungu ale angala ubwangalo ubwaku kunkulusha umupila noku lwisha ukuwisha uto batantike nomupila wine,nao wine alepanga ukuwisha tonse uto batantike ukubomfya umupila umo,elo ena umupila aposele wena wa makumbi makumbi,"muntu ali mupepi nakumuulu nabapetako utubolo tumo,tumbi  natupona elyo tumbi natwiminina","elo umulumendo wine nafwala akasote aka kashika, nensalu kumuulu iya kashika umupitile notushilwa utwa buuta, elo kunshi afwele itoloshi ilya makumbi makumbi"
4398,"abasungu abali cisano, abaume babili naba kashana batatu nabapilibula amacinga yabo baleyalolekesha",kulemoneka bacilaya kumo elo baiminina ukuti bamone nga ama ncinga yali bwino ukubafisha kuntu baleya ,"cine, pantu yambi ama cinga yalemoneka baleyakaka palya bayapilibwile",cacine aba bantu bali mu mpanga ciweme fye pali abaishiba ukuwamya incinga ,"elo uyu umulumendo uukwete imishishi ishalepa pamo ne myefu, uufwele ica mutuntula ena emininefye ale tamba abanankwe bale bombela pancinga"
4399,namayo napapa umuseke uukalamba kunuma alekweleka akashila akaninike,nafwala nelaya lyakashika elyo mukashila muntu ali muli amabwe ,"filemoneka nalimo nafifina ifili mu museke uyu apapile namayo, bushe alakwanisha ukufika kuntu aleya?","cine, kwena nafifina pantu naongama nako ukufika kwena alafika pantu kulemoneka amayanda nalimo ni nganda yakwe ilya ilemoneka lwa mupepi",elo naci paapa nensalu iya fita ici icimuseke emishe panuma yakwe namayo uyu
4400,"ibumba lyaba sungu ilinono kuli efyo liletamba, elo umo umulumendo pe bumba line alekopa notukope kuntu bonse balelolesha",umukashana uuli pantashi alesotapo fimo ifyo amwene,bushe tabale tandalafye ku fyalo fyabene aba bantu? pantu balemoneka nalimo beni uku kuncende babelele,cacine fintu asotele filemoneka tafimonapo kuntu ekalila,elo shitata uuli kumpela yabo nakontama alelolesha utupunda umule fuma amenshi munshi ya palya beminine bonse
4401,shitata umusungu naikala panshi mucikulwa alebelenga fimo ekete muminwe,alepituluka mufyo alaya mukulanda pantu napekanya ifyakufwala ,bushe taleya mukupa fye? pantu ifintu afwele nafipalako elo futi namuncende muntu ali namupala mulya abantu bakwatila ama bwinga,cacine nalimo alepituluka mumilapo alayalanda kuuli nokuba umwina mwakwe,"cine efyo alemoneka uyu shitata, pantu pamenso yakwe palemoneka apa nsansa"
4402,"shitata umukote uule moneka nalimo ni mwenye nasunsumana panse, alemoneka aleiteyanya ukwamba ukulya ifyakulya pa mbale",alemoneka ali pa ubulendo elyo afika pa baluse bamupelako ifya kulya,"cine efyo camoneka mwe, pantu naikata akakopo umwaciba amenshi eyo ndenekela afumine ukunwa, pantu tapali ifishelemo palya akekete",umubili wakwe ulemoneka taukwete ifyakulya fyakumanina pantu alemoneka takwete amaka,"cacine, eico abantu abaluse bamupekanishako umupunga pakuti alye akwateko amaka palya abelele"
4403,umusungu shitata aletanusha umupila ulya balonga mukapanda akamoneka nalimo museke eko bakobeka kukashimbi peulu,eee nafwala nakaputula wa kashika tafwele ifi fyonse ku muulu,alemoneka ale fwaya akalipe elo futi eshibishe umwaku teyela umupila uyu,ee aletotonkanya ifyo alasesha umupila pa kuti apange amatoni,"cine efyo cili, nomba uku ali kulemoneka ukwakaba pantu nakatula akasuba kwena"
4404,bashitata abasungu abacikulile babili bale enda akasuba palu bansa,kuli ifyo balelashanya ifikumine imilimo pantu balemoneka bali pa milimo ,bushe cinshi cilya bekete muminwe ba shitata bamo pali aba babili? cilemoneka nalimo kuti baci bomfesha kunshi?,cilemoneka nitulya utundeke tunono uto babomfya ukukopa ifikope lintu kalepupuka,"oo cine nikalya kene, ninshi bacilakopa incende babeleleko iyi"
4405,namayo umusungu uufwele ica makumbi makumbi kumulu nakontamako palya alekopa akakope ,abo alekopa nabo nabafwala ifya makumbi makumbi abeminine pakati ya fimbayambaya,"elo kuntanshi yakwe namayo uyu kuli icimbayambaya ica kashika, katwishi ifilecitika akasuba uku bakumene nefimbayambaya fyonse ifi",nalimo kuli iciila nangu Belefye mukutusha,"cine kuli fimo ifilecitika uku nangula nifyo mwasosa ati bele mukutusishako, tachishibike bwino, ifishibikwe fyakutila ati ekobali"
4406,shitata umusungu ali mu cikulwa muntu abombela naikala ale bomba palya aloleshe paka tunshi tunshi nama pepala ayali pantanshi yakwe,pa cipuna ekele nefyo afwele ku mulu fya makumbi makumbi ,"cine, elo futi alemoneka incito naimusenda shitata uyu pantu nabikishako amano kufintu alecita palya ekele","cacine, pantu ifitushi tushi  aleloleshapo nafifula elyo filemoneka fikwete amashiwi yalekanalekana ayo afwile ukubombelapo","cine incito iyi ilemoneka naimusenda shitata uyu, ilemoneka intu yakubikishako amano palya ulebomba"
4407,umulumendo natolosha icimbayambaya ica pala incinga cilya beta mpumpumpu mumulu,cine naimya no lukungu mumyeshele yakwe nalimo ali mukuchifyana,"cine mwasosa, aya mangalo ayaku cimfyana naba mpumpumpu mu musango uyu, uwafika bwangu uko baleya ukucila abanankwe ewakusenda icikombe",kwena yakutinya aya yene amangalo pantu nga wapona busanso ububi sana,"cacine ifyo mwasosa, umuntu kuti aikontaula amafupa nga taponene bwino, eico bafwalila nefyaku icingilila kubusanso palya balecimfyana"
4408,abasungu babili shibwinga na nabwinga nabekatishanya palya baleputwila pamo imbukunya matobo,ca cine ubu bushiku bwa bwinga bwabo lwa mupepi ne bukunya matobo pali amaluba,"elo kuntu bale putwila imbukunya amatobo balemoneka nalimo balikofye babili, nabapalamina necibumba","cacine, bonse balemwetula nganshi ","ubu bushiku bwa nsansa, elo balemoneka balitemwana saana aba babili"
4409,"abakashana abasungu babili bali mu sukulu, umo naikala elo umbi naiminina, uwiminine alebelengela umunankwe ifili mucitabo ekete",uyu ulebelenga aleafwilisha umunankwe ukufwikisha fimo pafyo basambilile,"cine, nomba ninshi tababelele mumu putule uwama sambililo? pantu bekelefye panse palya apasangwa umo balonga noku komena ifitabo fyabo ",kuntu bali nikulya abasambi basungila ifikabilwa fyabo apasanshishe namabuku ,elo ali ba bwino umutima uyu uusalile ukwafwa umunankwe ukumfwikisha ifintu alemu belengela
4410,umulumendo umusungu uufwele icabuuta kumulu naikala alelya ifyakulya,fintu alelolesha nalimo aleti fintu ndelya nafiwama nganshi,"cine, elo futi alemoneka nalimo alepapa abalemukopa akakope palya alelya","cine, nalimo tatemenwe ati bamukope ninshi alelya","ee kwena nifyo fine, pamenso napa langa ati tatemenwe efyo balemu kopa"
4411,abalumendo abasungu babili abaice baleshana palya bemishe ifintu ifilemoneka fya kwangasha,fintu bemishe nifilya babomfya ukuuminako aka mupila kanono ,"kuli nomulumendo pantanshi yabo, alemoneka kwati eo bale angala nankwe palubansa",baleshana nalimo naba panga itoni ukucila umulumendo untu baleteya nankwe,cacine cilemoneka nalimo aba abalumendo babili nabengisha itoni elyo balesefya
4412,bakateya bamupila wakumaboko abakashana naba kolongana palya ukucimfyana takula tampa,balesosa amashiwi bakateya wamupila balashanya aya kukoseleshanya,"cacine kwena, elo bonse bafwele ifya fita, balemoneka nabaiteyanya ukuteyesha umupila uyu pakutila bacimfye ebo baleteya nabo",cine muchibansa bali muli abantu sana abalebalumbilisha,cine amangalo aya yalemoneka yalaba aya wama nganshi apa balatampa ukucimfyana
4413,namayo umusungu uwacikulile naikala eka panse akasuba nafwala nefya buuta kumulu,"cacine,nafwala nama galasi elo ekele ngo uleenekelapo fimo ukuchitika ","nomba pamenso talemoneka uwa nsansa, nalimo kuli ifintu ifyo asakamene",ali uwabulanda sana tekalishe napatu ekele,nalimo ali nama tontonkanyo ayamu fisishe apatali palya ekele namayo uyu
4414,Imbwa iyafita ile angalila mufyani palubansa ,bushe ili palubansa nangula mu fyani?,iilimu fyani fyapalubansa epo ilepilibukila,aleipakisha akashita kasuma ukuyolola pantu ili,awe nayumfwa bwino ukwangala ilengala imbwa iyi
4415,umukashana umusungu naikala pambali yacikulwa mu kalale alemoneka kuli efyo alelolesha kukulyo kwakwe,"cine, nomba imiloleseshe shakwe alemoneka  uwabulanda ","cine cine pali ifilemushupa palya ekele, elo pambali yakwe pali umulumendo nomukashana abalemoneka abali mucitemwiko",nalimo alefuluka umutemwikwa wakwe uyo balekele ukusoshanya nangu tabali pamo pali iyi nshita,"aini? limbi eco aloleseshe kumbi, pantu abali pambali yakwe balemwibukisha umutemwikwa wakwe"
4416,shitata umusungu aleshitisha isabi mwi tuuka lyakwe ubushiku,kulemoneka nabwila pantu bantu abakushita talabalemoneka,"elo umu aleshitisha mulemoneka nimu maliketi yabasungu, elo shitata alemoneka ali nomunankwe uulemwafwa ukushitisha isabi lyakwe","cine,elyo pantanshi yapo baleshitishisha pali apa kulila ifyakulya pali na bamo abalelya","cine ekobali aini? Elo nabamona abalelya..mu maliketi umu camoneka tabashitishamo fye ifyakulya, balapekanishamo nefyakui liila mulya mwine kubale fwaya "
4417,ibumba lya bana be besukulu abalumendo na bakashana balesambilila ifya kutukusha umubili,bali ne nsansa pafyo balecita baleipakisha aya masambilio,"elo bonse aba balemoneka bakufyalo fyaku kapinda ka ku kulyo, cine bali nensansa pafyo balesambilila","cine , pantu bonse baleyolyela umo batemenwe",nde enekela napo balapwila ama sambililo balafumako nensansa ishapulamo
4418,"bashitata abasungu batatu baleteya ubwangalo  ubwakuma umupila nakashimbi, elo baleteyela mupepi no mumana",kuntu bali kuli ukwayemba nganshi  no mwela ulepuupa usuma sana,"elo nefyani balifi kwempa bwino nganshi, pakutila akamupila boma notu shimbi utwapala ifikwakwa kale kunkuluka bwino nga bakoma",ubu kwangalo bwa mutende nganshi bwalipusana sana no mupila wakumolu,"cine wamutende, pantu nabalya abaya mukutamba ubwangalo bafwile bali tondolo palya uuleteya aleuma akamupila kene akabuta nakashimbi kakwe, bafwile balandafye nangula ukutota panuma yakuma"
4419,umukashana naiminina apalemoneka pamulu ya lupili aletamba incende yashunguluka ulupili,nafwala nakaputula akepi elyo mano yonse aposele kukumona incende kutali iyo engamonafye nga ali palupili,"nafwala neca mpepo ica katapa-katapa, elo umukashana uyu alemoneka muntu uwafita inkanda",nalimo abafyashi bakwe bambi bantu bafita elyo  bambi basungu,"eya mwasosa, alemoneka inkanda intu yapala umwana uwafyelwe kumusungu nomufishi"
4420,bashitata abasungu bali pakati kampili ishikalamba cilemoneka kuli amasambililo ayakumine impili yantu bakokele nangula balefwaya ukufika pamulu yampili ishi balekwela,"cine, pantu balemoneka ebaliko  fye elo nefisolobelo bakwete filemoneka ngefya kucecetelako",cine fyakubafwa ukukwenda noku bacingilila kuma sanso ayenga benga sanga palya balekwela impili,awe kwena aba bantu balitemwa amasambililo pantu kuntu bali takwikala bantu,"aini, elo uku kuntu bali ni kulya ukusangwa ifinama, eico nga tabendele bwino kuti bakumana ne nkalamu isha mu mpili"
