IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5190,bana mayo no mulumendo bale enda mumusebo,cilemoneka ni banyina ba mulumendo,mu musebo muli ama motoka ayengi,banyina nabekata motoka Ili kulubali lwabo,Aya ama motoka Nayeminina mu musebo
5191,"akanya, umwanakashi  ale shana",nafwala ilaya lya maluba maluba,nake kata ilaya paku cinda,kulubali lwakwe kuli amaluba ya katapa-katapa,apa kaleshanina nipa mwishi
5192,umulumendo ale lengela mucikope ca endelela,ku numa yakwe kuli umulumendo umo,kutali lutwe kuli ibumba lya bantu,mu musebo umu muli ama motoka Nayeminina,kuli na mayanda Ayale shitisha ifipe
5193,akanya kali panse naka fwala ifya mpepo,"ica ku mulu ca makumbi makumbi, itoloshi ilya fiita",menshi makasa ale lenga impepo,ku numa yakwe kuli motoka yafitulukila,"kulubali lwakwe kuli icimuti,elo naka kwata shofolo"
5194,imbwa shibili shile angala,shile angala mu menshi makasa,mbwa imo nainina ku musana ya inakwe,imbwa ishi shilekala mumpepo,ku numa yatu bwa kuli cimuti cimo icikulu notu nono
5195,akoni kale pupuka,Kali nakabalala isha muku pusana pusana,Kali fiita noku fitulukila,panshi ya akoni pali amenshi,elo kuli amabwe na maluba
5196,aba lumendo babili nabeminina panse,"umo alenwa ubwalwa,umo alelya",cilemoneka kwati bale lanshanya,bonse bali ne nsansa,kutali lutwe kuli imbabula
5197,umukashana naikala mu musebo pa mupando uwaku bumba,ku numa yakwe kuli amaluba,umulumendo no mukashana nabeminina bale lanshanya,ibumba lya bantu bale enda mu nshila,cipalile kuli fimo bale lolesha
5198,shitata na baice na balala panshi pa ma buula,bali ne nsansa bonse batatu,umulumendo na fwala Ici sote ca kashika,cilemoneka kwati aba ni bawishi na bana babo,cilemoneka kwati abana aba niba mpundu
5199,umwanakashi naikala pa kamupando ale pikula,nafwala ilaya ili tali nama balala ya pusana pusana,kulubali lwakwe kuli abantu babili,ba lemona ifyo ale cita,ale bila ubutanda ninshi nakontama
5200,umulumendo Ali pa mulu ale shimya umulilo,ing'anda na ipya sana ,ifipe fyonse fya pya,cilemoneka kwati kuli umuntu uule ensha motoka pakutila isende ifipe,ku mulu naku beeka elo kuli bundama
